epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685474394773,2023-05-30T22:19:54.773,0.000,-24.878,-5.671,-0.793
1685474394793,2023-05-30T22:19:54.793,0.020,-24.512,-3.476,-0.854
1685474394813,2023-05-30T22:19:54.813,0.040,-23.963,5.610,-0.671
1685474394833,2023-05-30T22:19:54.833,0.060,-21.768,11.768,-0.183
1685474394853,2023-05-30T22:19:54.853,0.080,-17.866,15.061,-1.341
1685474394873,2023-05-30T22:19:54.873,0.100,-14.939,13.598,-1.890
1685474394893,2023-05-30T22:19:54.893,0.120,-13.841,12.256,-2.561
1685474394913,2023-05-30T22:19:54.913,0.140,-12.195,16.585,-4.634
1685474394933,2023-05-30T22:19:54.933,0.160,-10.854,19.451,-6.646
1685474394953,2023-05-30T22:19:54.953,0.180,-10.915,16.159,-6.890
1685474394973,2023-05-30T22:19:54.973,0.200,-11.585,15.427,-6.524
1685474394993,2023-05-30T22:19:54.993,0.220,-11.220,18.293,-4.268
1685474395013,2023-05-30T22:19:55.013,0.240,-10.488,17.012,0.671
1685474395033,2023-05-30T22:19:55.033,0.260,-9.146,17.744,5.793
1685474395053,2023-05-30T22:19:55.053,0.280,-7.866,19.207,10.976
1685474395073,2023-05-30T22:19:55.073,0.300,-7.195,20.183,16.890
1685474395093,2023-05-30T22:19:55.093,0.320,-7.439,21.037,24.451
1685474395113,2023-05-30T22:19:55.113,0.340,-7.561,22.561,31.402
1685474395133,2023-05-30T22:19:55.133,0.360,-7.134,26.280,34.817
1685474395153,2023-05-30T22:19:55.153,0.380,-4.695,26.463,36.829
1685474395173,2023-05-30T22:19:55.173,0.400,-0.366,23.841,39.695
1685474395193,2023-05-30T22:19:55.193,0.420,4.695,22.439,41.951
1685474395213,2023-05-30T22:19:55.213,0.440,10.488,22.561,45.366
1685474395233,2023-05-30T22:19:55.233,0.460,15.244,24.390,48.293
1685474395253,2023-05-30T22:19:55.253,0.480,18.476,22.439,49.512
1685474395273,2023-05-30T22:19:55.273,0.500,23.354,17.195,49.756
1685474395293,2023-05-30T22:19:55.293,0.520,29.085,14.451,49.024
1685474395313,2023-05-30T22:19:55.313,0.540,33.476,13.841,47.622
1685474395333,2023-05-30T22:19:55.333,0.560,36.341,11.707,46.037
1685474395353,2023-05-30T22:19:55.353,0.580,38.902,10.061,43.598
1685474395373,2023-05-30T22:19:55.373,0.600,41.646,8.659,40.915
1685474395393,2023-05-30T22:19:55.393,0.620,44.512,8.720,37.805
1685474395413,2023-05-30T22:19:55.413,0.640,45.366,11.037,32.317
1685474395433,2023-05-30T22:19:55.433,0.660,44.085,9.817,23.780
1685474395453,2023-05-30T22:19:55.453,0.680,43.537,3.476,15.000
1685474395473,2023-05-30T22:19:55.473,0.700,43.902,-1.524,5.610
1685474395493,2023-05-30T22:19:55.493,0.720,44.878,0.061,-1.768
1685474395513,2023-05-30T22:19:55.513,0.740,43.841,6.463,-8.659
1685474395533,2023-05-30T22:19:55.533,0.760,42.561,11.646,-15.671
1685474395553,2023-05-30T22:19:55.553,0.780,42.256,11.159,-23.293
1685474395573,2023-05-30T22:19:55.573,0.800,41.890,6.951,-31.037
1685474395593,2023-05-30T22:19:55.593,0.820,39.634,5.610,-37.561
1685474395613,2023-05-30T22:19:55.613,0.840,35.610,8.110,-42.744
1685474395633,2023-05-30T22:19:55.633,0.860,32.500,11.829,-47.866
1685474395653,2023-05-30T22:19:55.653,0.880,31.402,18.049,-51.707
1685474395673,2023-05-30T22:19:55.673,0.900,30.732,28.598,-54.268
1685474395693,2023-05-30T22:19:55.693,0.920,26.707,31.829,-55.488
1685474395713,2023-05-30T22:19:55.713,0.940,20.427,29.451,-56.585
1685474395733,2023-05-30T22:19:55.733,0.960,12.744,34.024,-57.805
1685474395753,2023-05-30T22:19:55.753,0.980,4.390,35.793,-56.829
1685474395773,2023-05-30T22:19:55.773,1.000,-5.244,30.854,-54.878
1685474395793,2023-05-30T22:19:55.793,1.020,-15.427,28.537,-52.378
1685474395813,2023-05-30T22:19:55.813,1.040,-24.695,28.902,-49.817
1685474395833,2023-05-30T22:19:55.833,1.060,-32.378,28.537,-47.073
1685474395853,2023-05-30T22:19:55.853,1.080,-38.537,27.439,-43.963
