epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685474198640,2023-05-30T22:16:38.640,0.000,-23.659,6.159,-7.988
1685474198660,2023-05-30T22:16:38.660,0.020,-22.866,6.280,-7.744
1685474198680,2023-05-30T22:16:38.680,0.040,-20.915,7.134,-6.890
1685474198700,2023-05-30T22:16:38.700,0.060,-17.622,11.646,-7.622
1685474198720,2023-05-30T22:16:38.720,0.080,-15.000,14.085,-8.049
1685474198740,2023-05-30T22:16:38.740,0.100,-15.671,11.707,-6.098
1685474198760,2023-05-30T22:16:38.760,0.120,-17.378,11.707,-5.610
1685474198780,2023-05-30T22:16:38.780,0.140,-17.317,13.841,-3.963
1685474198800,2023-05-30T22:16:38.800,0.160,-17.195,16.768,-1.341
1685474198820,2023-05-30T22:16:38.820,0.180,-16.037,19.085,0.793
1685474198840,2023-05-30T22:16:38.840,0.200,-13.963,16.037,3.841
1685474198860,2023-05-30T22:16:38.860,0.220,-11.707,12.744,8.171
1685474198880,2023-05-30T22:16:38.880,0.240,-10.915,12.927,12.256
1685474198900,2023-05-30T22:16:38.900,0.260,-9.756,15.061,15.671
1685474198920,2023-05-30T22:16:38.920,0.280,-7.622,14.573,20.366
1685474198940,2023-05-30T22:16:38.940,0.300,-3.963,12.622,25.122
1685474198960,2023-05-30T22:16:38.960,0.320,0.244,10.122,29.329
1685474198980,2023-05-30T22:16:38.980,0.340,4.268,9.573,32.988
1685474199000,2023-05-30T22:16:39.000,0.360,8.476,10.305,35.427
1685474199020,2023-05-30T22:16:39.020,0.380,12.866,11.280,37.317
1685474199040,2023-05-30T22:16:39.040,0.400,16.646,11.280,37.988
1685474199060,2023-05-30T22:16:39.060,0.420,20.122,14.024,36.463
1685474199080,2023-05-30T22:16:39.080,0.440,23.720,13.659,34.207
1685474199100,2023-05-30T22:16:39.100,0.460,27.439,12.439,30.061
1685474199120,2023-05-30T22:16:39.120,0.480,30.671,9.329,25.488
1685474199140,2023-05-30T22:16:39.140,0.500,31.646,6.220,19.573
1685474199160,2023-05-30T22:16:39.160,0.520,32.683,4.695,14.695
1685474199180,2023-05-30T22:16:39.180,0.540,35.061,5.976,9.512
1685474199200,2023-05-30T22:16:39.200,0.560,38.293,4.695,4.390
1685474199220,2023-05-30T22:16:39.220,0.580,40.976,3.841,0.061
1685474199240,2023-05-30T22:16:39.240,0.600,42.561,7.805,-7.134
1685474199260,2023-05-30T22:16:39.260,0.620,44.756,8.232,-15.427
1685474199280,2023-05-30T22:16:39.280,0.640,45.976,4.756,-23.354
1685474199300,2023-05-30T22:16:39.300,0.660,45.305,1.829,-32.561
1685474199320,2023-05-30T22:16:39.320,0.680,42.683,0.610,-40.976
1685474199340,2023-05-30T22:16:39.340,0.700,38.171,4.085,-47.622
1685474199360,2023-05-30T22:16:39.360,0.720,33.902,8.659,-51.768
1685474199380,2023-05-30T22:16:39.380,0.740,28.354,11.707,-55.000
1685474199400,2023-05-30T22:16:39.400,0.760,22.317,16.220,-57.683
1685474199420,2023-05-30T22:16:39.420,0.780,15.854,18.598,-57.439
1685474199440,2023-05-30T22:16:39.440,0.800,9.146,19.085,-54.085
1685474199460,2023-05-30T22:16:39.460,0.820,2.073,23.232,-49.817
1685474199480,2023-05-30T22:16:39.480,0.840,-5.122,27.805,-45.549
1685474199500,2023-05-30T22:16:39.500,0.860,-11.646,30.183,-39.939
1685474199520,2023-05-30T22:16:39.520,0.880,-16.890,28.476,-32.866
1685474199540,2023-05-30T22:16:39.540,0.900,-23.659,28.902,-27.561
1685474199560,2023-05-30T22:16:39.560,0.920,-31.220,33.049,-22.500
1685474199580,2023-05-30T22:16:39.580,0.940,-37.439,32.988,-15.671
1685474199600,2023-05-30T22:16:39.600,0.960,-42.683,32.378,-10.305
1685474199620,2023-05-30T22:16:39.620,0.980,-47.195,34.817,-7.073
1685474199640,2023-05-30T22:16:39.640,1.000,-50.732,33.841,-3.537
1685474199660,2023-05-30T22:16:39.660,1.020,-53.537,31.220,0.671
1685474199680,2023-05-30T22:16:39.680,1.040,-55.610,27.988,4.939
1685474199700,2023-05-30T22:16:39.700,1.060,-57.073,24.634,8.598
1685474199720,2023-05-30T22:16:39.720,1.080,-57.256,22.561,10.915
1685474199740,2023-05-30T22:16:39.740,1.100,-56.707,20.122,13.049
