epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685474652971,2023-05-30T22:24:12.971,0.000,-23.293,4.695,-10.366
1685474652991,2023-05-30T22:24:12.991,0.020,-23.841,4.207,-10.122
1685474653011,2023-05-30T22:24:13.011,0.040,-26.585,3.598,-10.549
1685474653031,2023-05-30T22:24:13.031,0.060,-28.049,4.573,-10.427
1685474653051,2023-05-30T22:24:13.051,0.080,-26.951,8.598,-7.744
1685474653071,2023-05-30T22:24:13.071,0.100,-25.488,11.829,-6.341
1685474653091,2023-05-30T22:24:13.091,0.120,-24.817,13.415,-7.073
1685474653111,2023-05-30T22:24:13.111,0.140,-26.280,12.805,-6.646
1685474653131,2023-05-30T22:24:13.131,0.160,-28.537,9.878,-5.549
1685474653151,2023-05-30T22:24:13.151,0.180,-30.122,8.293,-4.817
1685474653171,2023-05-30T22:24:13.171,0.200,-30.305,12.988,-5.976
1685474653191,2023-05-30T22:24:13.191,0.220,-28.720,15.305,-6.890
1685474653211,2023-05-30T22:24:13.211,0.240,-26.098,14.573,-6.646
1685474653231,2023-05-30T22:24:13.231,0.260,-24.939,13.293,-5.732
1685474653251,2023-05-30T22:24:13.251,0.280,-24.451,10.671,-3.720
1685474653271,2023-05-30T22:24:13.271,0.300,-23.780,11.524,-2.134
1685474653291,2023-05-30T22:24:13.291,0.320,-21.098,15.244,1.829
1685474653311,2023-05-30T22:24:13.311,0.340,-17.866,13.841,7.561
1685474653331,2023-05-30T22:24:13.331,0.360,-15.427,8.659,13.110
1685474653351,2023-05-30T22:24:13.351,0.380,-14.451,8.963,17.500
1685474653371,2023-05-30T22:24:13.371,0.400,-13.598,10.488,22.012
1685474653391,2023-05-30T22:24:13.391,0.420,-10.915,8.720,27.500
1685474653411,2023-05-30T22:24:13.411,0.440,-7.073,8.232,31.463
1685474653431,2023-05-30T22:24:13.431,0.460,-1.890,12.744,35.061
1685474653451,2023-05-30T22:24:13.451,0.480,3.476,18.963,39.695
1685474653471,2023-05-30T22:24:13.471,0.500,7.866,23.171,44.512
1685474653491,2023-05-30T22:24:13.491,0.520,10.366,27.744,46.280
1685474653511,2023-05-30T22:24:13.511,0.540,11.402,28.415,45.122
1685474653531,2023-05-30T22:24:13.531,0.560,13.415,23.902,43.780
1685474653551,2023-05-30T22:24:13.551,0.580,17.500,23.354,41.524
1685474653571,2023-05-30T22:24:13.571,0.600,23.537,21.220,38.354
1685474653591,2023-05-30T22:24:13.591,0.620,28.902,12.195,35.793
1685474653611,2023-05-30T22:24:13.611,0.640,33.232,8.476,33.476
1685474653631,2023-05-30T22:24:13.631,0.660,36.220,11.341,31.220
1685474653651,2023-05-30T22:24:13.651,0.680,38.415,12.805,28.171
1685474653671,2023-05-30T22:24:13.671,0.700,40.610,11.829,24.634
1685474653691,2023-05-30T22:24:13.691,0.720,42.622,12.073,20.244
1685474653711,2023-05-30T22:24:13.711,0.740,44.939,10.366,14.207
1685474653731,2023-05-30T22:24:13.731,0.760,47.256,8.171,7.012
1685474653751,2023-05-30T22:24:13.751,0.780,47.012,6.341,0.122
1685474653771,2023-05-30T22:24:13.771,0.800,45.122,5.305,-6.951
1685474653791,2023-05-30T22:24:13.791,0.820,43.110,6.768,-15.427
1685474653811,2023-05-30T22:24:13.811,0.840,42.073,7.317,-23.963
1685474653831,2023-05-30T22:24:13.831,0.860,40.854,5.671,-31.037
1685474653851,2023-05-30T22:24:13.851,0.880,37.683,5.122,-37.683
1685474653871,2023-05-30T22:24:13.871,0.900,33.902,5.000,-42.256
1685474653891,2023-05-30T22:24:13.891,0.920,31.524,5.793,-45.244
1685474653911,2023-05-30T22:24:13.911,0.940,28.659,7.378,-49.512
1685474653931,2023-05-30T22:24:13.931,0.960,24.085,10.488,-53.598
1685474653951,2023-05-30T22:24:13.951,0.980,19.634,14.878,-54.512
1685474653971,2023-05-30T22:24:13.971,1.000,15.122,18.598,-54.451
1685474653991,2023-05-30T22:24:13.991,1.020,9.390,20.793,-54.390
1685474654011,2023-05-30T22:24:14.011,1.040,3.963,23.476,-53.354
1685474654031,2023-05-30T22:24:14.031,1.060,-2.134,27.195,-51.829
1685474654051,2023-05-30T22:24:14.051,1.080,-9.634,30.854,-51.098
1685474654071,2023-05-30T22:24:14.071,1.100,-17.683,31.768,-50.183
1685474654091,2023-05-30T22:24:14.091,1.120,-24.146,31.707,-47.317
1685474654111,2023-05-30T22:24:14.111,1.140,-30.549,30.915,-42.622
1685474654131,2023-05-30T22:24:14.131,1.160,-36.402,31.220,-37.866
1685474654151,2023-05-30T22:24:14.151,1.180,-41.829,31.463,-33.415
1685474654171,2023-05-30T22:24:14.171,1.200,-46.402,28.902,-27.500
1685474654191,2023-05-30T22:24:14.191,1.220,-48.902,28.293,-20.976
1685474654211,2023-05-30T22:24:14.211,1.240,-50.061,27.622,-13.659
1685474654231,2023-05-30T22:24:14.231,1.260,-52.683,23.720,-6.951
1685474654251,2023-05-30T22:24:14.251,1.280,-55.427,21.220,-1.463
1685474654271,2023-05-30T22:24:14.271,1.300,-57.073,21.463,3.720
1685474654291,2023-05-30T22:24:14.291,1.320,-58.171,22.012,8.537
1685474654311,2023-05-30T22:24:14.311,1.340,-58.354,19.146,13.476
1685474654331,2023-05-30T22:24:14.331,1.360,-57.073,15.122,18.537
1685474654351,2023-05-30T22:24:14.351,1.380,-54.451,12.317,23.415
1685474654371,2023-05-30T22:24:14.371,1.400,-51.037,8.049,28.537
1685474654391,2023-05-30T22:24:14.391,1.420,-46.707,3.720,34.634
1685474654411,2023-05-30T22:24:14.411,1.440,-40.915,0.671,41.402
1685474654431,2023-05-30T22:24:14.431,1.460,-33.780,-7.561,48.476
1685474654451,2023-05-30T22:24:14.451,1.480,-25.549,-14.085,55.854
