epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685474698399,2023-05-30T22:24:58.399,0.000,-0.671,-1.829,1.707
1685474698419,2023-05-30T22:24:58.419,0.020,-1.341,-1.585,1.951
1685474698439,2023-05-30T22:24:58.439,0.040,-0.061,-0.854,1.280
1685474698459,2023-05-30T22:24:58.459,0.060,1.402,0.610,1.098
1685474698479,2023-05-30T22:24:58.479,0.080,2.378,0.488,1.585
1685474698499,2023-05-30T22:24:58.499,0.100,2.805,-1.951,2.439
1685474698519,2023-05-30T22:24:58.519,0.120,2.012,-3.110,2.622
1685474698539,2023-05-30T22:24:58.539,0.140,0.549,-1.098,0.366
1685474698559,2023-05-30T22:24:58.559,0.160,-0.671,2.256,-1.890
1685474698579,2023-05-30T22:24:58.579,0.180,-2.195,2.805,-4.634
1685474698599,2023-05-30T22:24:58.599,0.200,-2.805,2.317,-7.805
1685474698619,2023-05-30T22:24:58.619,0.220,-3.537,2.744,-10.549
1685474698639,2023-05-30T22:24:58.639,0.240,-5.000,4.085,-12.744
1685474698659,2023-05-30T22:24:58.659,0.260,-6.768,4.146,-15.915
1685474698679,2023-05-30T22:24:58.679,0.280,-8.902,1.220,-18.293
1685474698699,2023-05-30T22:24:58.699,0.300,-11.220,-1.159,-17.561
1685474698719,2023-05-30T22:24:58.719,0.320,-13.598,1.402,-15.854
1685474698739,2023-05-30T22:24:58.739,0.340,-15.305,1.524,-14.817
1685474698759,2023-05-30T22:24:58.759,0.360,-17.195,0.244,-10.061
1685474698779,2023-05-30T22:24:58.779,0.380,-19.024,1.951,-3.476
1685474698799,2023-05-30T22:24:58.799,0.400,-19.024,3.293,4.451
1685474698819,2023-05-30T22:24:58.819,0.420,-17.927,1.402,11.890
1685474698839,2023-05-30T22:24:58.839,0.440,-15.976,-0.366,17.195
1685474698859,2023-05-30T22:24:58.859,0.460,-12.073,1.220,22.805
1685474698879,2023-05-30T22:24:58.879,0.480,-6.341,6.280,29.695
1685474698899,2023-05-30T22:24:58.899,0.500,-1.463,12.927,35.061
1685474698919,2023-05-30T22:24:58.919,0.520,2.256,13.841,38.354
1685474698939,2023-05-30T22:24:58.939,0.540,6.341,11.220,39.695
1685474698959,2023-05-30T22:24:58.959,0.560,11.098,11.646,39.878
1685474698979,2023-05-30T22:24:58.979,0.580,15.244,13.171,38.902
1685474698999,2023-05-30T22:24:58.999,0.600,18.415,15.183,36.098
1685474699019,2023-05-30T22:24:59.019,0.620,20.976,17.561,32.744
1685474699039,2023-05-30T22:24:59.039,0.640,22.805,15.732,29.268
1685474699059,2023-05-30T22:24:59.059,0.660,25.183,12.683,25.183
1685474699079,2023-05-30T22:24:59.079,0.680,28.232,11.890,21.463
1685474699099,2023-05-30T22:24:59.099,0.700,31.037,12.622,18.598
