epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685474889308,2023-05-30T22:28:09.308,0.000,-7.378,1.524,-9.817
1685474889328,2023-05-30T22:28:09.328,0.020,-7.683,1.280,-10.183
1685474889348,2023-05-30T22:28:09.348,0.040,-7.744,-0.427,-11.951
1685474889368,2023-05-30T22:28:09.368,0.060,-9.329,-2.378,-15.305
1685474889388,2023-05-30T22:28:09.388,0.080,-9.024,-1.220,-12.500
1685474889408,2023-05-30T22:28:09.408,0.100,-10.305,3.476,-14.451
1685474889428,2023-05-30T22:28:09.428,0.120,-13.720,13.659,-19.634
1685474889448,2023-05-30T22:28:09.448,0.140,-19.207,20.000,-22.012
1685474889468,2023-05-30T22:28:09.468,0.160,-23.963,22.439,-24.634
1685474889488,2023-05-30T22:28:09.488,0.180,-26.341,21.585,-25.488
1685474889508,2023-05-30T22:28:09.508,0.200,-26.524,23.598,-26.402
1685474889528,2023-05-30T22:28:09.528,0.220,-25.122,30.305,-27.012
1685474889548,2023-05-30T22:28:09.548,0.240,-24.634,28.902,-24.817
1685474889568,2023-05-30T22:28:09.568,0.260,-25.183,25.305,-20.732
1685474889588,2023-05-30T22:28:09.588,0.280,-26.220,28.293,-17.683
1685474889608,2023-05-30T22:28:09.608,0.300,-27.439,30.732,-15.000
1685474889628,2023-05-30T22:28:09.628,0.320,-29.695,30.610,-10.549
1685474889648,2023-05-30T22:28:09.648,0.340,-31.829,30.366,-6.524
1685474889668,2023-05-30T22:28:09.668,0.360,-32.866,30.488,-4.024
1685474889688,2023-05-30T22:28:09.688,0.380,-32.561,29.390,-1.524
1685474889708,2023-05-30T22:28:09.708,0.400,-32.134,27.988,2.317
1685474889728,2023-05-30T22:28:09.728,0.420,-32.073,27.744,6.220
1685474889748,2023-05-30T22:28:09.748,0.440,-31.220,25.244,11.037
1685474889768,2023-05-30T22:28:09.768,0.460,-29.085,22.195,17.317
1685474889788,2023-05-30T22:28:09.788,0.480,-26.098,22.805,23.354
1685474889808,2023-05-30T22:28:09.808,0.500,-22.012,24.756,29.390
1685474889828,2023-05-30T22:28:09.828,0.520,-17.439,25.854,35.244
1685474889848,2023-05-30T22:28:09.848,0.540,-13.720,25.671,40.488
1685474889868,2023-05-30T22:28:09.868,0.560,-10.488,21.829,44.939
1685474889888,2023-05-30T22:28:09.888,0.580,-7.378,21.341,47.805
1685474889908,2023-05-30T22:28:09.908,0.600,-4.207,22.012,49.634
1685474889928,2023-05-30T22:28:09.928,0.620,-1.159,21.341,50.305
1685474889948,2023-05-30T22:28:09.948,0.640,2.073,19.146,50.854
1685474889968,2023-05-30T22:28:09.968,0.660,5.854,15.610,51.402
1685474889988,2023-05-30T22:28:09.988,0.680,9.695,13.232,50.427
1685474890008,2023-05-30T22:28:10.008,0.700,13.537,11.768,48.537
1685474890028,2023-05-30T22:28:10.028,0.720,17.378,8.415,47.134
1685474890048,2023-05-30T22:28:10.048,0.740,21.829,3.902,45.244
1685474890068,2023-05-30T22:28:10.068,0.760,25.732,1.220,42.622
1685474890088,2023-05-30T22:28:10.088,0.780,29.268,-0.549,39.573
1685474890108,2023-05-30T22:28:10.108,0.800,32.988,-2.805,36.463
1685474890128,2023-05-30T22:28:10.128,0.820,36.890,-4.329,33.720
1685474890148,2023-05-30T22:28:10.148,0.840,39.878,-4.024,30.427
1685474890168,2023-05-30T22:28:10.168,0.860,40.976,-0.915,25.976
1685474890188,2023-05-30T22:28:10.188,0.880,40.976,1.098,20.366
1685474890208,2023-05-30T22:28:10.208,0.900,41.951,0.000,14.634
1685474890228,2023-05-30T22:28:10.228,0.920,43.171,0.671,8.171
1685474890248,2023-05-30T22:28:10.248,0.940,43.049,2.012,1.220
1685474890268,2023-05-30T22:28:10.268,0.960,41.585,2.683,-5.915
1685474890288,2023-05-30T22:28:10.288,0.980,39.451,3.476,-13.963
1685474890308,2023-05-30T22:28:10.308,1.000,37.134,3.720,-21.280
1685474890328,2023-05-30T22:28:10.328,1.020,34.756,3.659,-28.598
1685474890348,2023-05-30T22:28:10.348,1.040,31.890,6.280,-37.195
1685474890368,2023-05-30T22:28:10.368,1.060,29.817,7.256,-44.817
1685474890388,2023-05-30T22:28:10.388,1.080,26.951,6.463,-50.976
1685474890408,2023-05-30T22:28:10.408,1.100,23.476,7.683,-54.451
1685474890428,2023-05-30T22:28:10.428,1.120,19.756,11.829,-56.341
1685474890448,2023-05-30T22:28:10.448,1.140,15.793,15.793,-57.744
1685474890468,2023-05-30T22:28:10.468,1.160,11.098,19.878,-58.963
1685474890488,2023-05-30T22:28:10.488,1.180,5.671,22.256,-58.841
1685474890508,2023-05-30T22:28:10.508,1.200,0.061,23.720,-57.988
1685474890528,2023-05-30T22:28:10.528,1.220,-5.366,25.000,-56.646
1685474890548,2023-05-30T22:28:10.548,1.240,-10.793,25.793,-54.329
1685474890568,2023-05-30T22:28:10.568,1.260,-16.463,23.476,-50.976
1685474890588,2023-05-30T22:28:10.588,1.280,-22.805,22.988,-47.500
1685474890608,2023-05-30T22:28:10.608,1.300,-28.659,26.341,-44.390
1685474890628,2023-05-30T22:28:10.628,1.320,-33.537,26.463,-40.366
1685474890648,2023-05-30T22:28:10.648,1.340,-38.293,25.000,-35.549
1685474890668,2023-05-30T22:28:10.668,1.360,-42.317,23.537,-29.878
1685474890688,2023-05-30T22:28:10.688,1.380,-45.976,24.268,-24.573
1685474890708,2023-05-30T22:28:10.708,1.400,-48.415,26.220,-19.512
1685474890728,2023-05-30T22:28:10.728,1.420,-48.659,25.793,-13.598
1685474890748,2023-05-30T22:28:10.748,1.440,-48.902,22.073,-7.866
1685474890768,2023-05-30T22:28:10.768,1.460,-49.390,17.134,-2.195
1685474890788,2023-05-30T22:28:10.788,1.480,-49.939,12.134,2.561
1685474890808,2023-05-30T22:28:10.808,1.500,-50.732,10.305,6.829
1685474890828,2023-05-30T22:28:10.828,1.520,-51.463,9.817,10.671
1685474890848,2023-05-30T22:28:10.848,1.540,-50.976,7.073,14.634
1685474890868,2023-05-30T22:28:10.868,1.560,-48.720,2.439,19.085
1685474890888,2023-05-30T22:28:10.888,1.580,-45.305,-3.659,24.390
