epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685474939241,2023-05-30T22:28:59.241,0.000,-14.573,5.122,-11.463
1685474939261,2023-05-30T22:28:59.261,0.020,-14.695,5.061,-11.524
1685474939281,2023-05-30T22:28:59.281,0.040,-12.561,1.585,-9.451
1685474939301,2023-05-30T22:28:59.301,0.060,-8.171,-0.366,-7.439
1685474939321,2023-05-30T22:28:59.321,0.080,-5.549,3.293,-6.402
1685474939341,2023-05-30T22:28:59.341,0.100,-5.671,4.634,-5.305
1685474939361,2023-05-30T22:28:59.361,0.120,-6.707,4.878,-3.110
1685474939381,2023-05-30T22:28:59.381,0.140,-7.256,7.622,-0.427
1685474939401,2023-05-30T22:28:59.401,0.160,-6.524,7.378,1.890
1685474939421,2023-05-30T22:28:59.421,0.180,-7.012,5.976,4.573
1685474939441,2023-05-30T22:28:59.441,0.200,-7.805,7.927,7.317
1685474939461,2023-05-30T22:28:59.461,0.220,-9.085,8.476,9.451
1685474939481,2023-05-30T22:28:59.481,0.240,-10.427,7.561,11.402
1685474939501,2023-05-30T22:28:59.501,0.260,-9.085,7.561,15.061
1685474939521,2023-05-30T22:28:59.521,0.280,-6.159,6.829,20.183
1685474939541,2023-05-30T22:28:59.541,0.300,-5.000,10.305,23.720
1685474939561,2023-05-30T22:28:59.561,0.320,-4.146,14.695,26.463
1685474939581,2023-05-30T22:28:59.581,0.340,-1.280,15.244,31.585
1685474939601,2023-05-30T22:28:59.601,0.360,3.049,15.854,37.561
1685474939621,2023-05-30T22:28:59.621,0.380,6.280,17.012,42.378
1685474939641,2023-05-30T22:28:59.641,0.400,8.963,16.829,45.793
1685474939661,2023-05-30T22:28:59.661,0.420,12.317,18.354,47.866
1685474939681,2023-05-30T22:28:59.681,0.440,15.244,22.622,47.378
1685474939701,2023-05-30T22:28:59.701,0.460,18.354,19.451,46.098
1685474939721,2023-05-30T22:28:59.721,0.480,21.402,15.366,44.268
1685474939741,2023-05-30T22:28:59.741,0.500,24.634,16.707,40.854
1685474939761,2023-05-30T22:28:59.761,0.520,28.598,20.488,37.256
1685474939781,2023-05-30T22:28:59.781,0.540,33.598,19.634,33.902
1685474939801,2023-05-30T22:28:59.801,0.560,38.476,16.707,28.049
1685474939821,2023-05-30T22:28:59.821,0.580,42.073,12.988,20.427
1685474939841,2023-05-30T22:28:59.841,0.600,44.451,8.110,12.988
1685474939861,2023-05-30T22:28:59.861,0.620,46.585,2.561,6.402
1685474939881,2023-05-30T22:28:59.881,0.640,48.293,-0.610,-1.707
1685474939901,2023-05-30T22:28:59.901,0.660,48.049,2.012,-8.902
1685474939921,2023-05-30T22:28:59.921,0.680,45.244,3.354,-14.024
1685474939941,2023-05-30T22:28:59.941,0.700,45.915,-6.463,-25.122
1685474939961,2023-05-30T22:28:59.961,0.720,47.439,0.183,-35.061
1685474939981,2023-05-30T22:28:59.981,0.740,45.061,12.134,-43.232
1685474940001,2023-05-30T22:29:00.001,0.760,38.598,13.354,-53.841
1685474940021,2023-05-30T22:29:00.021,0.780,31.220,8.659,-64.329
1685474940041,2023-05-30T22:29:00.041,0.800,25.000,8.476,-71.159
1685474940061,2023-05-30T22:29:00.061,0.820,17.683,13.841,-75.854
1685474940081,2023-05-30T22:29:00.081,0.840,6.890,18.841,-79.329
1685474940101,2023-05-30T22:29:00.101,0.860,-5.427,20.488,-81.829
1685474940121,2023-05-30T22:29:00.121,0.880,-18.232,19.756,-83.293
1685474940141,2023-05-30T22:29:00.141,0.900,-30.549,19.329,-82.195
1685474940161,2023-05-30T22:29:00.161,0.920,-39.512,20.366,-76.585
1685474940181,2023-05-30T22:29:00.181,0.940,-46.341,22.378,-67.439
1685474940201,2023-05-30T22:29:00.201,0.960,-51.463,25.244,-55.366
1685474940221,2023-05-30T22:29:00.221,0.980,-54.146,28.963,-41.707
1685474940241,2023-05-30T22:29:00.241,1.000,-55.610,30.976,-29.207
1685474940261,2023-05-30T22:29:00.261,1.020,-57.622,27.927,-18.537
1685474940281,2023-05-30T22:29:00.281,1.040,-59.634,24.329,-9.573
1685474940301,2023-05-30T22:29:00.301,1.060,-60.854,22.866,-1.402
1685474940321,2023-05-30T22:29:00.321,1.080,-61.463,20.488,6.890
1685474940341,2023-05-30T22:29:00.341,1.100,-60.488,18.049,14.756
1685474940361,2023-05-30T22:29:00.361,1.120,-58.293,14.756,21.707
1685474940381,2023-05-30T22:29:00.381,1.140,-54.512,10.976,27.866
1685474940401,2023-05-30T22:29:00.401,1.160,-49.024,8.171,34.268
1685474940421,2023-05-30T22:29:00.421,1.180,-42.439,5.793,40.915
1685474940441,2023-05-30T22:29:00.441,1.200,-36.220,4.268,47.683
1685474940461,2023-05-30T22:29:00.461,1.220,-31.524,5.305,52.927
1685474940481,2023-05-30T22:29:00.481,1.240,-25.244,3.293,56.646
1685474940501,2023-05-30T22:29:00.501,1.260,-16.646,-2.439,59.451
1685474940521,2023-05-30T22:29:00.521,1.280,-7.134,-7.988,60.427
1685474940541,2023-05-30T22:29:00.541,1.300,0.061,-12.012,60.488
1685474940561,2023-05-30T22:29:00.561,1.320,2.256,-10.366,56.646
