epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685474868317,2023-05-30T22:27:48.317,0.000,-11.220,0.549,-10.366
1685474868337,2023-05-30T22:27:48.337,0.020,-10.976,1.402,-10.427
1685474868357,2023-05-30T22:27:48.357,0.040,-11.585,7.134,-11.768
1685474868377,2023-05-30T22:27:48.377,0.060,-10.854,11.463,-10.854
1685474868397,2023-05-30T22:27:48.397,0.080,-8.780,7.622,-9.451
1685474868417,2023-05-30T22:27:48.417,0.100,-8.659,1.585,-8.780
1685474868437,2023-05-30T22:27:48.437,0.120,-9.085,-2.439,-8.354
1685474868457,2023-05-30T22:27:48.457,0.140,-8.963,-0.366,-5.610
1685474868477,2023-05-30T22:27:48.477,0.160,-9.329,6.707,-2.622
1685474868497,2023-05-30T22:27:48.497,0.180,-9.390,12.622,0.610
1685474868517,2023-05-30T22:27:48.517,0.200,-8.841,11.463,4.695
1685474868537,2023-05-30T22:27:48.537,0.220,-8.841,12.012,10.244
1685474868557,2023-05-30T22:27:48.557,0.240,-9.024,23.476,17.073
1685474868577,2023-05-30T22:27:48.577,0.260,-7.561,40.610,25.427
1685474868597,2023-05-30T22:27:48.597,0.280,-4.512,40.915,36.402
1685474868617,2023-05-30T22:27:48.617,0.300,-2.927,29.512,44.207
1685474868637,2023-05-30T22:27:48.637,0.320,-3.902,27.134,45.610
1685474868657,2023-05-30T22:27:48.657,0.340,-4.695,26.829,44.024
1685474868677,2023-05-30T22:27:48.677,0.360,-1.463,23.659,44.329
1685474868697,2023-05-30T22:27:48.697,0.380,1.585,21.951,45.183
1685474868717,2023-05-30T22:27:48.717,0.400,4.390,22.561,45.366
1685474868737,2023-05-30T22:27:48.737,0.420,6.829,22.073,43.963
1685474868757,2023-05-30T22:27:48.757,0.440,9.695,20.122,41.829
1685474868777,2023-05-30T22:27:48.777,0.460,12.683,20.366,40.488
1685474868797,2023-05-30T22:27:48.797,0.480,14.634,22.134,39.512
1685474868817,2023-05-30T22:27:48.817,0.500,16.951,21.951,39.146
1685474868837,2023-05-30T22:27:48.837,0.520,20.671,19.573,39.390
1685474868857,2023-05-30T22:27:48.857,0.540,24.146,16.707,38.963
1685474868877,2023-05-30T22:27:48.877,0.560,26.037,15.366,35.488
1685474868897,2023-05-30T22:27:48.897,0.580,28.476,11.890,30.610
1685474868917,2023-05-30T22:27:48.917,0.600,31.829,7.988,26.037
1685474868937,2023-05-30T22:27:48.937,0.620,34.390,5.610,20.244
1685474868957,2023-05-30T22:27:48.957,0.640,36.585,3.720,13.476
1685474868977,2023-05-30T22:27:48.977,0.660,39.207,-0.122,6.646
1685474868997,2023-05-30T22:27:48.997,0.680,41.037,-2.866,-0.732
1685474869017,2023-05-30T22:27:49.017,0.700,41.220,-0.854,-8.049
1685474869037,2023-05-30T22:27:49.037,0.720,42.012,0.854,-15.732
1685474869057,2023-05-30T22:27:49.057,0.740,43.171,0.488,-22.988
