epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685474961581,2023-05-30T22:29:21.581,0.000,-7.439,2.805,-9.024
1685474961601,2023-05-30T22:29:21.601,0.020,-7.866,2.988,-9.024
1685474961621,2023-05-30T22:29:21.621,0.040,-7.988,3.232,-8.354
1685474961641,2023-05-30T22:29:21.641,0.060,-8.049,3.841,-7.561
1685474961661,2023-05-30T22:29:21.661,0.080,-8.598,4.390,-6.707
1685474961681,2023-05-30T22:29:21.681,0.100,-9.390,2.866,-6.341
1685474961701,2023-05-30T22:29:21.701,0.120,-9.878,1.159,-5.122
1685474961721,2023-05-30T22:29:21.721,0.140,-10.305,1.829,-2.805
1685474961741,2023-05-30T22:29:21.741,0.160,-10.366,6.220,-0.183
1685474961761,2023-05-30T22:29:21.761,0.180,-9.085,5.183,3.720
1685474961781,2023-05-30T22:29:21.781,0.200,-6.646,-0.244,7.988
1685474961801,2023-05-30T22:29:21.801,0.220,-4.268,-1.951,11.341
1685474961821,2023-05-30T22:29:21.821,0.240,-1.951,2.500,15.122
1685474961841,2023-05-30T22:29:21.841,0.260,0.915,4.024,20.732
1685474961861,2023-05-30T22:29:21.861,0.280,4.939,2.500,27.317
1685474961881,2023-05-30T22:29:21.881,0.300,9.085,2.134,32.622
1685474961901,2023-05-30T22:29:21.901,0.320,12.378,2.073,36.585
1685474961921,2023-05-30T22:29:21.921,0.340,15.244,2.134,39.756
1685474961941,2023-05-30T22:29:21.941,0.360,18.537,3.780,41.098
1685474961961,2023-05-30T22:29:21.961,0.380,22.500,6.220,40.976
1685474961981,2023-05-30T22:29:21.981,0.400,25.549,9.390,38.293
1685474962001,2023-05-30T22:29:22.001,0.420,28.720,10.061,34.695
1685474962021,2023-05-30T22:29:22.021,0.440,34.024,7.561,29.329
1685474962041,2023-05-30T22:29:22.041,0.460,39.939,3.780,24.756
1685474962061,2023-05-30T22:29:22.061,0.480,44.878,2.988,21.524
1685474962081,2023-05-30T22:29:22.081,0.500,48.049,4.878,17.012
1685474962101,2023-05-30T22:29:22.101,0.520,48.720,6.524,9.512
1685474962121,2023-05-30T22:29:22.121,0.540,48.049,4.939,1.707
1685474962141,2023-05-30T22:29:22.141,0.560,46.768,3.171,-5.549
1685474962161,2023-05-30T22:29:22.161,0.580,45.061,4.451,-12.134
1685474962181,2023-05-30T22:29:22.181,0.600,43.354,7.805,-17.927
1685474962201,2023-05-30T22:29:22.201,0.620,41.829,9.817,-22.500
1685474962221,2023-05-30T22:29:22.221,0.640,40.122,11.585,-27.561
1685474962241,2023-05-30T22:29:22.241,0.660,37.927,14.146,-32.195
1685474962261,2023-05-30T22:29:22.261,0.680,35.671,15.488,-36.220
1685474962281,2023-05-30T22:29:22.281,0.700,32.500,14.573,-41.159
1685474962301,2023-05-30T22:29:22.301,0.720,27.744,15.000,-46.768
1685474962321,2023-05-30T22:29:22.321,0.740,23.476,16.463,-51.646
1685474962341,2023-05-30T22:29:22.341,0.760,19.329,17.561,-54.268
1685474962361,2023-05-30T22:29:22.361,0.780,15.061,18.476,-55.427
1685474962381,2023-05-30T22:29:22.381,0.800,10.244,20.976,-57.134
1685474962401,2023-05-30T22:29:22.401,0.820,5.061,26.280,-58.598
1685474962421,2023-05-30T22:29:22.421,0.840,-0.732,30.732,-58.659
1685474962441,2023-05-30T22:29:22.441,0.860,-7.561,31.159,-57.927
1685474962461,2023-05-30T22:29:22.461,0.880,-14.390,32.378,-57.073
1685474962481,2023-05-30T22:29:22.481,0.900,-22.866,34.451,-54.512
1685474962501,2023-05-30T22:29:22.501,0.920,-31.280,37.073,-50.427
1685474962521,2023-05-30T22:29:22.521,0.940,-40.122,38.841,-45.366
1685474962541,2023-05-30T22:29:22.541,0.960,-47.988,35.671,-40.427
1685474962561,2023-05-30T22:29:22.561,0.980,-53.841,31.341,-35.000
1685474962581,2023-05-30T22:29:22.581,1.000,-58.963,29.939,-28.354
1685474962601,2023-05-30T22:29:22.601,1.020,-62.988,27.073,-20.061
1685474962621,2023-05-30T22:29:22.621,1.040,-67.134,23.598,-13.049
1685474962641,2023-05-30T22:29:22.641,1.060,-70.061,19.817,-5.854
1685474962661,2023-05-30T22:29:22.661,1.080,-70.549,14.939,2.073
1685474962681,2023-05-30T22:29:22.681,1.100,-69.512,11.341,9.390
1685474962701,2023-05-30T22:29:22.701,1.120,-66.585,7.683,17.073
1685474962721,2023-05-30T22:29:22.721,1.140,-62.256,5.976,24.146
1685474962741,2023-05-30T22:29:22.741,1.160,-56.829,2.561,31.220
1685474962761,2023-05-30T22:29:22.761,1.180,-48.963,-3.780,38.902
1685474962781,2023-05-30T22:29:22.781,1.200,-38.537,-8.049,46.829
1685474962801,2023-05-30T22:29:22.801,1.220,-27.317,-9.390,54.634
1685474962821,2023-05-30T22:29:22.821,1.240,-18.049,-8.171,60.549
1685474962841,2023-05-30T22:29:22.841,1.260,-11.768,-5.732,62.805
1685474962861,2023-05-30T22:29:22.861,1.280,-5.549,-4.634,61.768
1685474962881,2023-05-30T22:29:22.881,1.300,-1.402,-2.134,57.622
1685474962901,2023-05-30T22:29:22.901,1.320,-2.683,4.695,47.500
1685474962921,2023-05-30T22:29:22.921,1.340,-3.720,7.561,32.744
1685474962941,2023-05-30T22:29:22.941,1.360,-1.402,6.646,16.646
1685474962961,2023-05-30T22:29:22.961,1.380,-0.671,2.683,0.061
1685474962981,2023-05-30T22:29:22.981,1.400,-0.427,-6.707,-11.463
1685474963001,2023-05-30T22:29:23.001,1.420,1.098,-16.098,-18.841
1685474963021,2023-05-30T22:29:23.021,1.440,2.439,-18.780,-21.463
1685474963041,2023-05-30T22:29:23.041,1.460,5.305,-15.549,-17.561
1685474963061,2023-05-30T22:29:23.061,1.480,9.512,-13.780,-7.073
1685474963081,2023-05-30T22:29:23.081,1.500,13.476,-14.939,8.780
1685474963101,2023-05-30T22:29:23.101,1.520,16.402,-10.732,24.817
1685474963121,2023-05-30T22:29:23.121,1.540,16.829,-3.537,37.744
1685474963141,2023-05-30T22:29:23.141,1.560,17.561,1.159,46.951
