epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685473627480,2023-05-30T22:07:07.480,0.000,-14.939,8.598,9.024
1685473627500,2023-05-30T22:07:07.500,0.020,-15.305,8.537,9.329
1685473627520,2023-05-30T22:07:07.520,0.040,-14.634,10.000,8.963
1685473627540,2023-05-30T22:07:07.540,0.060,-12.927,10.732,8.476
1685473627560,2023-05-30T22:07:07.560,0.080,-10.366,10.854,7.988
1685473627580,2023-05-30T22:07:07.580,0.100,-7.134,11.829,7.378
1685473627600,2023-05-30T22:07:07.600,0.120,-3.720,11.707,6.220
1685473627620,2023-05-30T22:07:07.620,0.140,-0.244,10.366,3.598
1685473627640,2023-05-30T22:07:07.640,0.160,3.171,8.476,1.220
1685473627660,2023-05-30T22:07:07.660,0.180,5.793,7.622,-1.280
1685473627680,2023-05-30T22:07:07.680,0.200,8.171,9.024,-4.573
1685473627700,2023-05-30T22:07:07.700,0.220,10.244,10.183,-7.439
1685473627720,2023-05-30T22:07:07.720,0.240,12.561,7.378,-8.902
1685473627740,2023-05-30T22:07:07.740,0.260,14.390,2.805,-10.366
1685473627760,2023-05-30T22:07:07.760,0.280,16.037,1.646,-12.500
1685473627780,2023-05-30T22:07:07.780,0.300,17.988,3.293,-14.573
1685473627800,2023-05-30T22:07:07.800,0.320,19.939,3.171,-15.427
1685473627820,2023-05-30T22:07:07.820,0.340,21.280,1.098,-15.427
1685473627840,2023-05-30T22:07:07.840,0.360,22.012,-1.037,-16.220
1685473627860,2023-05-30T22:07:07.860,0.380,23.232,-1.707,-17.012
1685473627880,2023-05-30T22:07:07.880,0.400,23.963,-3.537,-17.927
1685473627900,2023-05-30T22:07:07.900,0.420,23.963,-6.341,-18.171
1685473627920,2023-05-30T22:07:07.920,0.440,23.598,-6.220,-17.866
1685473627940,2023-05-30T22:07:07.940,0.460,22.378,-4.817,-17.927
1685473627960,2023-05-30T22:07:07.960,0.480,21.463,-2.927,-17.866
1685473627980,2023-05-30T22:07:07.980,0.500,21.707,-3.841,-16.890
1685473628000,2023-05-30T22:07:08.000,0.520,22.073,-6.220,-16.098
1685473628020,2023-05-30T22:07:08.020,0.540,21.768,-5.488,-15.915
1685473628040,2023-05-30T22:07:08.040,0.560,21.890,-3.110,-15.305
1685473628060,2023-05-30T22:07:08.060,0.580,22.561,-3.110,-13.841
1685473628080,2023-05-30T22:07:08.080,0.600,22.988,-3.902,-12.378
1685473628100,2023-05-30T22:07:08.100,0.620,22.622,-2.805,-11.524
1685473628120,2023-05-30T22:07:08.120,0.640,21.463,-2.012,-11.037
1685473628140,2023-05-30T22:07:08.140,0.660,19.817,-1.341,-10.915
1685473628160,2023-05-30T22:07:08.160,0.680,18.720,-1.098,-11.280
1685473628180,2023-05-30T22:07:08.180,0.700,18.049,-2.073,-11.890
1685473628200,2023-05-30T22:07:08.200,0.720,17.500,-4.329,-12.195
1685473628220,2023-05-30T22:07:08.220,0.740,16.951,-3.963,-12.805
1685473628240,2023-05-30T22:07:08.240,0.760,16.402,-2.988,-12.744
1685473628260,2023-05-30T22:07:08.260,0.780,16.159,-6.890,-11.707
1685473628280,2023-05-30T22:07:08.280,0.800,15.305,-9.878,-10.732
1685473628300,2023-05-30T22:07:08.300,0.820,13.841,-7.256,-9.756
1685473628320,2023-05-30T22:07:08.320,0.840,11.220,-5.732,-7.927
1685473628340,2023-05-30T22:07:08.340,0.860,7.500,-5.000,-5.000
1685473628360,2023-05-30T22:07:08.360,0.880,4.512,-2.622,-2.073
1685473628380,2023-05-30T22:07:08.380,0.900,1.646,-1.463,0.061
1685473628400,2023-05-30T22:07:08.400,0.920,-1.890,-1.890,2.134
1685473628420,2023-05-30T22:07:08.420,0.940,-5.854,1.463,3.537
1685473628440,2023-05-30T22:07:08.440,0.960,-8.841,5.122,4.512
1685473628460,2023-05-30T22:07:08.460,0.980,-10.366,5.732,5.671
1685473628480,2023-05-30T22:07:08.480,1.000,-10.793,5.488,7.805
1685473628500,2023-05-30T22:07:08.500,1.020,-11.402,6.707,10.061
1685473628520,2023-05-30T22:07:08.520,1.040,-12.988,9.939,11.524
1685473628540,2023-05-30T22:07:08.540,1.060,-15.488,13.232,13.293
1685473628560,2023-05-30T22:07:08.560,1.080,-18.049,14.085,15.183
1685473628580,2023-05-30T22:07:08.580,1.100,-20.427,14.939,16.585
1685473628600,2023-05-30T22:07:08.600,1.120,-22.805,15.854,17.195
1685473628620,2023-05-30T22:07:08.620,1.140,-24.512,16.341,17.256
1685473628640,2023-05-30T22:07:08.640,1.160,-26.463,17.805,17.744
1685473628660,2023-05-30T22:07:08.660,1.180,-28.780,20.671,17.683
1685473628680,2023-05-30T22:07:08.680,1.200,-31.585,24.329,15.366
1685473628700,2023-05-30T22:07:08.700,1.220,-34.817,25.671,13.476
1685473628720,2023-05-30T22:07:08.720,1.240,-38.171,26.037,11.646
1685473628740,2023-05-30T22:07:08.740,1.260,-40.488,25.305,8.537
1685473628760,2023-05-30T22:07:08.760,1.280,-41.951,24.451,5.305
1685473628780,2023-05-30T22:07:08.780,1.300,-44.024,24.878,2.439
1685473628800,2023-05-30T22:07:08.800,1.320,-46.341,24.085,-0.671
1685473628820,2023-05-30T22:07:08.820,1.340,-48.049,21.707,-3.902
1685473628840,2023-05-30T22:07:08.840,1.360,-48.171,21.829,-6.280
1685473628860,2023-05-30T22:07:08.860,1.380,-47.927,21.707,-7.378
1685473628880,2023-05-30T22:07:08.880,1.400,-48.049,20.976,-7.988
1685473628900,2023-05-30T22:07:08.900,1.420,-47.500,22.683,-9.695
1685473628920,2023-05-30T22:07:08.920,1.440,-45.549,22.683,-11.037
1685473628940,2023-05-30T22:07:08.940,1.460,-42.378,22.073,-12.988
1685473628960,2023-05-30T22:07:08.960,1.480,-37.500,23.049,-15.915
1685473628980,2023-05-30T22:07:08.980,1.500,-31.707,21.220,-19.268
1685473629000,2023-05-30T22:07:09.000,1.520,-26.280,15.915,-21.951
1685473629020,2023-05-30T22:07:09.020,1.540,-21.646,11.280,-23.232
1685473629040,2023-05-30T22:07:09.040,1.560,-16.890,9.878,-23.476
1685473629060,2023-05-30T22:07:09.060,1.580,-11.829,10.366,-23.415
1685473629080,2023-05-30T22:07:09.080,1.600,-6.707,9.512,-22.622
1685473629100,2023-05-30T22:07:09.100,1.620,-1.951,7.073,-21.585
1685473629120,2023-05-30T22:07:09.120,1.640,2.561,5.244,-20.488
1685473629140,2023-05-30T22:07:09.140,1.660,6.341,3.963,-19.634
