epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685473728009,2023-05-30T22:08:48.009,0.000,-8.232,13.780,2.134
1685473728029,2023-05-30T22:08:48.029,0.020,-8.537,13.354,2.622
1685473728049,2023-05-30T22:08:48.049,0.040,-9.085,12.439,4.146
1685473728069,2023-05-30T22:08:48.069,0.060,-9.817,7.439,7.073
1685473728089,2023-05-30T22:08:48.089,0.080,-10.061,2.134,11.646
1685473728109,2023-05-30T22:08:48.109,0.100,-8.598,8.659,14.573
1685473728129,2023-05-30T22:08:48.129,0.120,-8.293,21.159,14.512
1685473728149,2023-05-30T22:08:48.149,0.140,-8.232,27.988,14.634
1685473728169,2023-05-30T22:08:48.169,0.160,-8.720,27.256,15.488
1685473728189,2023-05-30T22:08:48.189,0.180,-8.171,28.720,15.244
1685473728209,2023-05-30T22:08:48.209,0.200,-5.976,31.768,12.866
1685473728229,2023-05-30T22:08:48.229,0.220,-2.012,31.768,10.122
1685473728249,2023-05-30T22:08:48.249,0.240,1.890,30.793,7.866
1685473728269,2023-05-30T22:08:48.269,0.260,3.476,27.500,5.549
1685473728289,2023-05-30T22:08:48.289,0.280,4.756,23.049,3.537
1685473728309,2023-05-30T22:08:48.309,0.300,7.439,20.244,1.402
1685473728329,2023-05-30T22:08:48.329,0.320,10.366,18.232,-1.829
1685473728349,2023-05-30T22:08:48.349,0.340,13.537,15.976,-5.183
1685473728369,2023-05-30T22:08:48.369,0.360,16.768,14.573,-7.866
1685473728389,2023-05-30T22:08:48.389,0.380,19.268,15.183,-10.549
1685473728409,2023-05-30T22:08:48.409,0.400,21.037,18.049,-13.232
1685473728429,2023-05-30T22:08:48.429,0.420,22.256,20.061,-15.427
1685473728449,2023-05-30T22:08:48.449,0.440,24.085,20.671,-17.012
1685473728469,2023-05-30T22:08:48.469,0.460,25.610,18.659,-19.085
1685473728489,2023-05-30T22:08:48.489,0.480,26.951,14.817,-21.707
1685473728509,2023-05-30T22:08:48.509,0.500,28.537,12.500,-23.598
1685473728529,2023-05-30T22:08:48.529,0.520,30.732,14.756,-24.573
1685473728549,2023-05-30T22:08:48.549,0.540,32.927,15.061,-25.305
1685473728569,2023-05-30T22:08:48.569,0.560,34.268,10.366,-26.037
1685473728589,2023-05-30T22:08:48.589,0.580,35.366,9.207,-25.671
1685473728609,2023-05-30T22:08:48.609,0.600,36.220,10.366,-24.695
1685473728629,2023-05-30T22:08:48.629,0.620,35.854,6.098,-24.024
1685473728649,2023-05-30T22:08:48.649,0.640,35.244,-0.732,-23.598
1685473728669,2023-05-30T22:08:48.669,0.660,35.366,-6.463,-22.622
1685473728689,2023-05-30T22:08:48.689,0.680,36.402,-9.085,-21.220
1685473728709,2023-05-30T22:08:48.709,0.700,35.427,-8.598,-19.817
1685473728729,2023-05-30T22:08:48.729,0.720,32.683,-8.232,-17.561
1685473728749,2023-05-30T22:08:48.749,0.740,29.695,-8.902,-14.817
1685473728769,2023-05-30T22:08:48.769,0.760,26.585,-11.159,-12.500
1685473728789,2023-05-30T22:08:48.789,0.780,23.293,-12.317,-10.366
1685473728809,2023-05-30T22:08:48.809,0.800,19.146,-10.732,-8.110
1685473728829,2023-05-30T22:08:48.829,0.820,15.000,-7.927,-6.463
1685473728849,2023-05-30T22:08:48.849,0.840,11.585,-5.427,-4.695
1685473728869,2023-05-30T22:08:48.869,0.860,8.049,-5.549,-3.049
1685473728889,2023-05-30T22:08:48.889,0.880,4.512,-5.244,-1.890
1685473728909,2023-05-30T22:08:48.909,0.900,1.890,-2.256,-0.732
1685473728929,2023-05-30T22:08:48.929,0.920,0.305,-0.427,0.854
1685473728949,2023-05-30T22:08:48.949,0.940,-0.732,-0.732,2.317
1685473728969,2023-05-30T22:08:48.969,0.960,-2.256,-0.122,3.841
1685473728989,2023-05-30T22:08:48.989,0.980,-3.720,3.841,6.159
1685473729009,2023-05-30T22:08:49.009,1.000,-5.610,6.463,8.110
1685473729029,2023-05-30T22:08:49.029,1.020,-9.146,8.293,9.085
1685473729049,2023-05-30T22:08:49.049,1.040,-15.061,10.976,7.988
1685473729069,2023-05-30T22:08:49.069,1.060,-21.098,9.695,6.280
1685473729089,2023-05-30T22:08:49.089,1.080,-26.341,8.963,4.939
1685473729109,2023-05-30T22:08:49.109,1.100,-29.085,11.890,4.451
