epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685473175129,2023-05-30T21:59:35.129,0.000,-3.232,7.134,5.000
1685473175149,2023-05-30T21:59:35.149,0.020,-3.659,7.256,5.000
1685473175169,2023-05-30T21:59:35.169,0.040,-5.305,6.646,5.976
1685473175189,2023-05-30T21:59:35.189,0.060,-8.354,5.427,6.890
1685473175209,2023-05-30T21:59:35.209,0.080,-12.256,3.415,7.805
1685473175229,2023-05-30T21:59:35.229,0.100,-13.780,5.061,7.805
1685473175249,2023-05-30T21:59:35.249,0.120,-13.780,8.415,7.866
1685473175269,2023-05-30T21:59:35.269,0.140,-13.232,10.671,8.110
1685473175289,2023-05-30T21:59:35.289,0.160,-10.671,13.841,7.378
1685473175309,2023-05-30T21:59:35.309,0.180,-6.951,16.159,6.463
1685473175329,2023-05-30T21:59:35.329,0.200,-2.317,16.341,6.402
1685473175349,2023-05-30T21:59:35.349,0.220,1.159,18.171,6.341
1685473175369,2023-05-30T21:59:35.369,0.240,3.841,17.744,5.976
1685473175389,2023-05-30T21:59:35.389,0.260,8.476,17.622,5.122
1685473175409,2023-05-30T21:59:35.409,0.280,13.963,20.427,3.963
1685473175429,2023-05-30T21:59:35.429,0.300,17.561,22.561,1.951
1685473175449,2023-05-30T21:59:35.449,0.320,18.354,23.293,-0.183
1685473175469,2023-05-30T21:59:35.469,0.340,18.963,23.232,-1.402
1685473175489,2023-05-30T21:59:35.489,0.360,21.037,23.720,-2.683
1685473175509,2023-05-30T21:59:35.509,0.380,22.744,23.049,-4.390
1685473175529,2023-05-30T21:59:35.529,0.400,23.293,20.610,-6.463
1685473175549,2023-05-30T21:59:35.549,0.420,22.500,15.183,-7.805
1685473175569,2023-05-30T21:59:35.569,0.440,22.378,12.561,-8.659
1685473175589,2023-05-30T21:59:35.589,0.460,23.963,14.939,-9.939
1685473175609,2023-05-30T21:59:35.609,0.480,26.037,15.976,-11.829
1685473175629,2023-05-30T21:59:35.629,0.500,27.744,12.195,-13.354
1685473175649,2023-05-30T21:59:35.649,0.520,29.939,8.354,-13.963
1685473175669,2023-05-30T21:59:35.669,0.540,32.439,7.378,-15.000
1685473175689,2023-05-30T21:59:35.689,0.560,33.049,5.366,-16.463
