epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685473312514,2023-05-30T22:01:52.514,0.000,-14.634,0.976,3.659
1685473312534,2023-05-30T22:01:52.534,0.020,-14.512,1.220,3.293
1685473312554,2023-05-30T22:01:52.554,0.040,-13.598,3.537,4.573
1685473312574,2023-05-30T22:01:52.574,0.060,-11.341,2.805,5.976
1685473312594,2023-05-30T22:01:52.594,0.080,-9.695,2.256,6.707
1685473312614,2023-05-30T22:01:52.614,0.100,-8.049,4.695,6.280
1685473312634,2023-05-30T22:01:52.634,0.120,-6.159,6.341,5.915
1685473312654,2023-05-30T22:01:52.654,0.140,-4.146,5.732,5.244
1685473312674,2023-05-30T22:01:52.674,0.160,-1.951,6.463,3.354
1685473312694,2023-05-30T22:01:52.694,0.180,1.098,7.683,1.402
1685473312714,2023-05-30T22:01:52.714,0.200,3.841,7.500,0.488
1685473312734,2023-05-30T22:01:52.734,0.220,6.707,10.122,-1.280
1685473312754,2023-05-30T22:01:52.754,0.240,9.207,10.549,-2.683
1685473312774,2023-05-30T22:01:52.774,0.260,11.524,8.841,-4.207
1685473312794,2023-05-30T22:01:52.794,0.280,15.183,11.159,-5.732
1685473312814,2023-05-30T22:01:52.814,0.300,18.841,12.378,-7.561
1685473312834,2023-05-30T22:01:52.834,0.320,21.159,10.305,-9.939
1685473312854,2023-05-30T22:01:52.854,0.340,23.110,11.341,-12.073
1685473312874,2023-05-30T22:01:52.874,0.360,25.976,13.902,-13.110
1685473312894,2023-05-30T22:01:52.894,0.380,28.537,14.817,-13.720
1685473312914,2023-05-30T22:01:52.914,0.400,30.610,10.671,-14.329
1685473312934,2023-05-30T22:01:52.934,0.420,33.110,5.915,-15.366
1685473312954,2023-05-30T22:01:52.954,0.440,36.463,4.146,-16.585
1685473312974,2023-05-30T22:01:52.974,0.460,39.695,0.183,-16.402
1685473312994,2023-05-30T22:01:52.994,0.480,41.951,-4.329,-15.854
1685473313014,2023-05-30T22:01:53.014,0.500,43.171,-4.634,-15.427
1685473313034,2023-05-30T22:01:53.034,0.520,43.720,-2.439,-14.695
1685473313054,2023-05-30T22:01:53.054,0.540,43.354,-2.927,-13.780
1685473313074,2023-05-30T22:01:53.074,0.560,40.915,-6.463,-13.232
1685473313094,2023-05-30T22:01:53.094,0.580,37.866,-9.817,-13.537
1685473313114,2023-05-30T22:01:53.114,0.600,35.488,-11.098,-13.720
1685473313134,2023-05-30T22:01:53.134,0.620,32.683,-10.305,-11.890
1685473313154,2023-05-30T22:01:53.154,0.640,28.598,-5.732,-9.390
1685473313174,2023-05-30T22:01:53.174,0.660,23.049,-3.598,-6.768
1685473313194,2023-05-30T22:01:53.194,0.680,17.134,-5.366,-4.634
1685473313214,2023-05-30T22:01:53.214,0.700,11.341,-4.451,-2.317
1685473313234,2023-05-30T22:01:53.234,0.720,5.183,-0.427,-0.122
1685473313254,2023-05-30T22:01:53.254,0.740,-0.976,0.427,2.317
1685473313274,2023-05-30T22:01:53.274,0.760,-6.220,1.402,5.488
1685473313294,2023-05-30T22:01:53.294,0.780,-11.037,5.000,8.171
1685473313314,2023-05-30T22:01:53.314,0.800,-15.854,10.000,10.671
1685473313334,2023-05-30T22:01:53.334,0.820,-20.671,12.073,12.500
1685473313354,2023-05-30T22:01:53.354,0.840,-25.305,13.232,12.988
1685473313374,2023-05-30T22:01:53.374,0.860,-29.329,16.402,12.744
1685473313394,2023-05-30T22:01:53.394,0.880,-32.683,19.451,12.683
1685473313414,2023-05-30T22:01:53.414,0.900,-35.549,20.061,12.561
1685473313434,2023-05-30T22:01:53.434,0.920,-38.598,21.220,11.524
1685473313454,2023-05-30T22:01:53.454,0.940,-41.402,25.000,10.000
1685473313474,2023-05-30T22:01:53.474,0.960,-43.537,26.707,8.171
1685473313494,2023-05-30T22:01:53.494,0.980,-45.244,27.439,5.732
1685473313514,2023-05-30T22:01:53.514,1.000,-46.098,27.195,3.598
1685473313534,2023-05-30T22:01:53.534,1.020,-47.988,29.756,-0.244
1685473313554,2023-05-30T22:01:53.554,1.040,-50.244,29.634,-4.390
1685473313574,2023-05-30T22:01:53.574,1.060,-51.463,24.878,-7.683
1685473313594,2023-05-30T22:01:53.594,1.080,-51.280,22.805,-10.915
1685473313614,2023-05-30T22:01:53.614,1.100,-49.817,25.061,-12.683
1685473313634,2023-05-30T22:01:53.634,1.120,-49.451,26.646,-13.476
1685473313654,2023-05-30T22:01:53.654,1.140,-49.756,26.707,-14.268
1685473313674,2023-05-30T22:01:53.674,1.160,-47.439,26.829,-14.634
1685473313694,2023-05-30T22:01:53.694,1.180,-42.988,27.134,-15.610
1685473313714,2023-05-30T22:01:53.714,1.200,-38.110,26.585,-17.195
1685473313734,2023-05-30T22:01:53.734,1.220,-32.988,25.915,-18.659
1685473313754,2023-05-30T22:01:53.754,1.240,-27.866,24.268,-20.488
1685473313774,2023-05-30T22:01:53.774,1.260,-23.537,19.939,-21.646
1685473313794,2023-05-30T22:01:53.794,1.280,-19.756,17.378,-22.622
1685473313814,2023-05-30T22:01:53.814,1.300,-16.037,16.707,-24.268
1685473313834,2023-05-30T22:01:53.834,1.320,-12.195,14.695,-26.280
1685473313854,2023-05-30T22:01:53.854,1.340,-7.622,9.939,-28.354
1685473313874,2023-05-30T22:01:53.874,1.360,-1.585,7.012,-28.720
1685473313894,2023-05-30T22:01:53.894,1.380,4.207,8.476,-27.805
1685473313914,2023-05-30T22:01:53.914,1.400,10.549,8.780,-25.061
1685473313934,2023-05-30T22:01:53.934,1.420,16.829,6.890,-22.073
1685473313954,2023-05-30T22:01:53.954,1.440,23.476,2.561,-19.573
1685473313974,2023-05-30T22:01:53.974,1.460,30.915,-2.439,-17.378
1685473313994,2023-05-30T22:01:53.994,1.480,37.988,-5.732,-15.671
1685473314014,2023-05-30T22:01:54.014,1.500,43.963,-8.049,-14.878
1685473314034,2023-05-30T22:01:54.034,1.520,48.598,-10.427,-14.878
