epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685473531011,2023-05-30T22:05:31.011,0.000,-8.963,4.451,5.488
1685473531031,2023-05-30T22:05:31.031,0.020,-9.085,4.329,5.671
1685473531051,2023-05-30T22:05:31.051,0.040,-10.976,3.476,6.890
1685473531071,2023-05-30T22:05:31.071,0.060,-12.622,6.098,8.354
1685473531091,2023-05-30T22:05:31.091,0.080,-13.049,9.695,9.146
1685473531111,2023-05-30T22:05:31.111,0.100,-12.378,9.512,10.000
1685473531131,2023-05-30T22:05:31.131,0.120,-11.402,9.634,9.268
1685473531151,2023-05-30T22:05:31.151,0.140,-11.037,12.195,8.110
1685473531171,2023-05-30T22:05:31.171,0.160,-10.732,13.720,7.439
1685473531191,2023-05-30T22:05:31.191,0.180,-9.451,12.561,6.768
1685473531211,2023-05-30T22:05:31.211,0.200,-7.561,13.598,6.037
1685473531231,2023-05-30T22:05:31.231,0.220,-5.610,16.402,5.610
1685473531251,2023-05-30T22:05:31.251,0.240,-2.805,15.488,4.817
1685473531271,2023-05-30T22:05:31.271,0.260,0.244,10.915,2.927
1685473531291,2023-05-30T22:05:31.291,0.280,3.659,9.512,0.488
1685473531311,2023-05-30T22:05:31.311,0.300,7.439,12.622,-1.951
1685473531331,2023-05-30T22:05:31.331,0.320,9.817,15.854,-4.390
1685473531351,2023-05-30T22:05:31.351,0.340,10.000,14.146,-6.707
1685473531371,2023-05-30T22:05:31.371,0.360,10.366,8.354,-9.268
1685473531391,2023-05-30T22:05:31.391,0.380,11.037,6.463,-12.256
1685473531411,2023-05-30T22:05:31.411,0.400,11.402,9.207,-14.939
1685473531431,2023-05-30T22:05:31.431,0.420,12.378,9.634,-16.768
1685473531451,2023-05-30T22:05:31.451,0.440,14.146,7.317,-17.683
1685473531471,2023-05-30T22:05:31.471,0.460,15.915,6.951,-17.439
1685473531491,2023-05-30T22:05:31.491,0.480,17.378,6.280,-17.256
1685473531511,2023-05-30T22:05:31.511,0.500,19.329,5.976,-18.293
1685473531531,2023-05-30T22:05:31.531,0.520,21.159,6.524,-20.305
1685473531551,2023-05-30T22:05:31.551,0.540,23.720,6.280,-21.524
1685473531571,2023-05-30T22:05:31.571,0.560,25.610,3.598,-22.805
1685473531591,2023-05-30T22:05:31.591,0.580,26.402,-1.280,-23.415
1685473531611,2023-05-30T22:05:31.611,0.600,27.073,-2.561,-22.256
1685473531631,2023-05-30T22:05:31.631,0.620,27.927,-0.244,-20.366
1685473531651,2023-05-30T22:05:31.651,0.640,28.232,1.646,-19.573
1685473531671,2023-05-30T22:05:31.671,0.660,28.293,0.427,-20.000
1685473531691,2023-05-30T22:05:31.691,0.680,28.537,-3.110,-20.244
1685473531711,2023-05-30T22:05:31.711,0.700,29.085,-2.927,-20.671
1685473531731,2023-05-30T22:05:31.731,0.720,29.268,-0.793,-21.220
1685473531751,2023-05-30T22:05:31.751,0.740,28.537,-3.902,-20.732
1685473531771,2023-05-30T22:05:31.771,0.760,28.659,-7.683,-19.146
1685473531791,2023-05-30T22:05:31.791,0.780,29.329,-6.280,-18.232
1685473531811,2023-05-30T22:05:31.811,0.800,28.902,-4.512,-17.744
1685473531831,2023-05-30T22:05:31.831,0.820,26.829,-4.512,-17.195
1685473531851,2023-05-30T22:05:31.851,0.840,23.293,-5.427,-16.341
1685473531871,2023-05-30T22:05:31.871,0.860,20.183,-5.183,-15.183
1685473531891,2023-05-30T22:05:31.891,0.880,18.415,-6.768,-13.902
1685473531911,2023-05-30T22:05:31.911,0.900,16.829,-10.488,-11.646
1685473531931,2023-05-30T22:05:31.931,0.920,13.841,-11.707,-8.659
1685473531951,2023-05-30T22:05:31.951,0.940,10.488,-5.488,-5.610
1685473531971,2023-05-30T22:05:31.971,0.960,7.195,1.037,-2.256
1685473531991,2023-05-30T22:05:31.991,0.980,4.024,1.463,1.280
1685473532011,2023-05-30T22:05:32.011,1.000,0.183,1.159,3.963
1685473532031,2023-05-30T22:05:32.031,1.020,-3.720,3.293,6.280
1685473532051,2023-05-30T22:05:32.051,1.040,-7.317,5.305,8.902
