epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685473704620,2023-05-30T22:08:24.620,0.000,-7.195,3.110,5.610
1685473704640,2023-05-30T22:08:24.640,0.020,-7.683,3.293,5.549
1685473704660,2023-05-30T22:08:24.660,0.040,-6.341,7.134,5.305
1685473704680,2023-05-30T22:08:24.680,0.060,-4.146,12.378,4.695
1685473704700,2023-05-30T22:08:24.700,0.080,-1.402,14.634,4.085
1685473704720,2023-05-30T22:08:24.720,0.100,1.829,18.902,2.317
1685473704740,2023-05-30T22:08:24.740,0.120,6.280,24.573,0.610
1685473704760,2023-05-30T22:08:24.760,0.140,11.280,31.037,-1.707
1685473704780,2023-05-30T22:08:24.780,0.160,14.146,40.793,-4.878
1685473704800,2023-05-30T22:08:24.800,0.180,16.159,57.927,-7.744
1685473704820,2023-05-30T22:08:24.820,0.200,17.805,77.256,-9.634
1685473704840,2023-05-30T22:08:24.840,0.220,20.000,87.195,-10.183
1685473704860,2023-05-30T22:08:24.860,0.240,20.915,78.598,-9.390
1685473704880,2023-05-30T22:08:24.880,0.260,21.341,54.695,-9.268
1685473704900,2023-05-30T22:08:24.900,0.280,23.354,38.110,-10.183
1685473704920,2023-05-30T22:08:24.920,0.300,26.098,37.012,-11.037
1685473704940,2023-05-30T22:08:24.940,0.320,28.110,36.037,-12.317
1685473704960,2023-05-30T22:08:24.960,0.340,29.268,29.939,-13.780
1685473704980,2023-05-30T22:08:24.980,0.360,30.305,24.146,-15.976
1685473705000,2023-05-30T22:08:25.000,0.380,32.012,15.549,-16.037
1685473705020,2023-05-30T22:08:25.020,0.400,33.110,4.024,-16.280
1685473705040,2023-05-30T22:08:25.040,0.420,34.024,-4.634,-16.707
1685473705060,2023-05-30T22:08:25.060,0.440,34.634,-8.354,-16.463
1685473705080,2023-05-30T22:08:25.080,0.460,35.000,-6.890,-15.305
1685473705100,2023-05-30T22:08:25.100,0.480,33.415,-5.671,-13.902
1685473705120,2023-05-30T22:08:25.120,0.500,31.098,-7.073,-13.293
1685473705140,2023-05-30T22:08:25.140,0.520,29.573,-10.671,-13.171
1685473705160,2023-05-30T22:08:25.160,0.540,28.171,-13.537,-12.500
1685473705180,2023-05-30T22:08:25.180,0.560,26.585,-12.256,-11.646
1685473705200,2023-05-30T22:08:25.200,0.580,24.451,-9.512,-11.220
1685473705220,2023-05-30T22:08:25.220,0.600,22.927,-10.549,-10.976
1685473705240,2023-05-30T22:08:25.240,0.620,22.012,-13.476,-10.488
1685473705260,2023-05-30T22:08:25.260,0.640,20.793,-12.805,-10.000
1685473705280,2023-05-30T22:08:25.280,0.660,18.902,-11.037,-9.695
1685473705300,2023-05-30T22:08:25.300,0.680,17.256,-11.341,-9.512
1685473705320,2023-05-30T22:08:25.320,0.700,16.037,-11.098,-9.817
1685473705340,2023-05-30T22:08:25.340,0.720,15.366,-10.671,-8.963
1685473705360,2023-05-30T22:08:25.360,0.740,14.207,-9.817,-7.683
1685473705380,2023-05-30T22:08:25.380,0.760,13.476,-8.537,-6.768
1685473705400,2023-05-30T22:08:25.400,0.780,13.293,-7.378,-5.915
1685473705420,2023-05-30T22:08:25.420,0.800,12.073,-6.890,-5.488
1685473705440,2023-05-30T22:08:25.440,0.820,9.695,-6.098,-5.549
1685473705460,2023-05-30T22:08:25.460,0.840,6.829,-3.598,-5.488
1685473705480,2023-05-30T22:08:25.480,0.860,3.476,-2.500,-4.878
1685473705500,2023-05-30T22:08:25.500,0.880,0.366,-3.110,-3.841
1685473705520,2023-05-30T22:08:25.520,0.900,-2.805,-4.268,-2.195
