epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685473654513,2023-05-30T22:07:34.513,0.000,-7.439,5.183,1.585
1685473654533,2023-05-30T22:07:34.533,0.020,-7.195,4.878,2.012
1685473654553,2023-05-30T22:07:34.553,0.040,-6.768,4.329,1.951
1685473654573,2023-05-30T22:07:34.573,0.060,-5.122,4.878,2.134
1685473654593,2023-05-30T22:07:34.593,0.080,-3.293,6.463,2.439
1685473654613,2023-05-30T22:07:34.613,0.100,-1.341,6.220,1.890
1685473654633,2023-05-30T22:07:34.633,0.120,0.305,6.098,0.610
1685473654653,2023-05-30T22:07:34.653,0.140,1.280,7.927,0.183
1685473654673,2023-05-30T22:07:34.673,0.160,3.049,9.390,0.549
1685473654693,2023-05-30T22:07:34.693,0.180,5.427,10.427,0.427
1685473654713,2023-05-30T22:07:34.713,0.200,7.561,10.549,-0.549
1685473654733,2023-05-30T22:07:34.733,0.220,9.329,8.902,-1.829
1685473654753,2023-05-30T22:07:34.753,0.240,11.768,8.171,-3.293
1685473654773,2023-05-30T22:07:34.773,0.260,14.695,7.988,-5.671
1685473654793,2023-05-30T22:07:34.793,0.280,17.561,7.988,-8.780
1685473654813,2023-05-30T22:07:34.813,0.300,20.915,8.841,-10.427
1685473654833,2023-05-30T22:07:34.833,0.320,24.207,7.317,-10.732
1685473654853,2023-05-30T22:07:34.853,0.340,26.646,8.476,-11.829
1685473654873,2023-05-30T22:07:34.873,0.360,27.805,12.195,-13.354
1685473654893,2023-05-30T22:07:34.893,0.380,28.902,12.866,-14.939
1685473654913,2023-05-30T22:07:34.913,0.400,29.817,10.915,-16.585
1685473654933,2023-05-30T22:07:34.933,0.420,30.549,7.927,-18.232
1685473654953,2023-05-30T22:07:34.953,0.440,31.098,5.610,-19.268
1685473654973,2023-05-30T22:07:34.973,0.460,32.012,5.915,-19.695
1685473654993,2023-05-30T22:07:34.993,0.480,32.744,6.585,-19.817
1685473655013,2023-05-30T22:07:35.013,0.500,33.476,4.268,-19.451
1685473655033,2023-05-30T22:07:35.033,0.520,34.024,3.720,-19.024
1685473655053,2023-05-30T22:07:35.053,0.540,33.841,2.683,-18.537
1685473655073,2023-05-30T22:07:35.073,0.560,32.195,-1.098,-17.073
1685473655093,2023-05-30T22:07:35.093,0.580,29.939,-4.756,-15.366
1685473655113,2023-05-30T22:07:35.113,0.600,27.683,-5.366,-14.085
1685473655133,2023-05-30T22:07:35.133,0.620,25.915,-4.451,-12.195
1685473655153,2023-05-30T22:07:35.153,0.640,23.415,-3.476,-10.183
1685473655173,2023-05-30T22:07:35.173,0.660,19.878,-1.707,-9.024
1685473655193,2023-05-30T22:07:35.193,0.680,15.854,-5.488,-7.561
1685473655213,2023-05-30T22:07:35.213,0.700,12.561,-9.146,-5.061
1685473655233,2023-05-30T22:07:35.233,0.720,9.512,-5.610,-1.951
1685473655253,2023-05-30T22:07:35.253,0.740,5.793,0.000,0.488
1685473655273,2023-05-30T22:07:35.273,0.760,1.159,1.463,2.744
1685473655293,2023-05-30T22:07:35.293,0.780,-3.659,-0.122,5.305
1685473655313,2023-05-30T22:07:35.313,0.800,-8.232,0.061,7.378
1685473655333,2023-05-30T22:07:35.333,0.820,-13.049,2.439,8.720
1685473655353,2023-05-30T22:07:35.353,0.840,-18.110,7.744,9.451
1685473655373,2023-05-30T22:07:35.373,0.860,-22.927,12.256,10.183
1685473655393,2023-05-30T22:07:35.393,0.880,-27.378,11.829,11.280
1685473655413,2023-05-30T22:07:35.413,0.900,-30.488,12.988,12.866
1685473655433,2023-05-30T22:07:35.433,0.920,-32.012,18.049,14.878
1685473655453,2023-05-30T22:07:35.453,0.940,-34.085,20.610,15.488
1685473655473,2023-05-30T22:07:35.473,0.960,-37.988,22.805,11.951
1685473655493,2023-05-30T22:07:35.493,0.980,-41.341,25.061,8.415
1685473655513,2023-05-30T22:07:35.513,1.000,-45.183,25.000,5.183
1685473655533,2023-05-30T22:07:35.533,1.020,-48.293,23.476,3.110
1685473655553,2023-05-30T22:07:35.553,1.040,-48.963,22.805,2.012
1685473655573,2023-05-30T22:07:35.573,1.060,-48.171,23.171,1.402
1685473655593,2023-05-30T22:07:35.593,1.080,-48.171,23.963,0.061
1685473655613,2023-05-30T22:07:35.613,1.100,-48.171,23.659,-0.610
1685473655633,2023-05-30T22:07:35.633,1.120,-47.134,24.268,-0.427
1685473655653,2023-05-30T22:07:35.653,1.140,-45.793,29.451,-0.793
1685473655673,2023-05-30T22:07:35.673,1.160,-45.488,33.110,-1.463
1685473655693,2023-05-30T22:07:35.693,1.180,-45.488,32.683,-3.354
1685473655713,2023-05-30T22:07:35.713,1.200,-45.183,31.220,-6.220
1685473655733,2023-05-30T22:07:35.733,1.220,-43.780,29.329,-9.085
1685473655753,2023-05-30T22:07:35.753,1.240,-41.463,26.524,-11.707
1685473655773,2023-05-30T22:07:35.773,1.260,-38.841,26.159,-15.671
1685473655793,2023-05-30T22:07:35.793,1.280,-35.854,26.159,-20.305
1685473655813,2023-05-30T22:07:35.813,1.300,-32.439,24.756,-24.939
1685473655833,2023-05-30T22:07:35.833,1.320,-27.195,23.171,-28.476
1685473655853,2023-05-30T22:07:35.853,1.340,-21.159,18.232,-30.610
1685473655873,2023-05-30T22:07:35.873,1.360,-15.427,11.829,-32.500
1685473655893,2023-05-30T22:07:35.893,1.380,-9.512,6.280,-32.378
1685473655913,2023-05-30T22:07:35.913,1.400,-2.500,5.488,-30.488
1685473655933,2023-05-30T22:07:35.933,1.420,4.085,6.646,-27.622
1685473655953,2023-05-30T22:07:35.953,1.440,10.305,8.476,-24.756
1685473655973,2023-05-30T22:07:35.973,1.460,16.646,9.756,-22.134
1685473655993,2023-05-30T22:07:35.993,1.480,22.744,7.012,-20.061
1685473656013,2023-05-30T22:07:36.013,1.500,28.841,2.988,-18.841
1685473656033,2023-05-30T22:07:36.033,1.520,33.780,0.366,-17.378
1685473656053,2023-05-30T22:07:36.053,1.540,38.902,0.000,-15.244
1685473656073,2023-05-30T22:07:36.073,1.560,43.476,-0.061,-14.817
1685473656093,2023-05-30T22:07:36.093,1.580,46.585,-3.902,-16.098
1685473656113,2023-05-30T22:07:36.113,1.600,48.780,-8.293,-17.805
1685473656133,2023-05-30T22:07:36.133,1.620,51.707,-12.866,-19.390
1685473656153,2023-05-30T22:07:36.153,1.640,55.000,-15.915,-21.220
1685473656173,2023-05-30T22:07:36.173,1.660,56.829,-15.122,-22.073
1685473656193,2023-05-30T22:07:36.193,1.680,57.927,-15.976,-20.610
1685473656213,2023-05-30T22:07:36.213,1.700,57.683,-16.829,-18.841
1685473656233,2023-05-30T22:07:36.233,1.720,54.817,-15.366,-19.756
1685473656253,2023-05-30T22:07:36.253,1.740,51.524,-14.939,-22.561
1685473656273,2023-05-30T22:07:36.273,1.760,49.756,-17.500,-24.207
1685473656293,2023-05-30T22:07:36.293,1.780,49.024,-19.878,-24.695
1685473656313,2023-05-30T22:07:36.313,1.800,48.049,-23.293,-23.780
1685473656333,2023-05-30T22:07:36.333,1.820,45.671,-26.951,-22.256
1685473656353,2023-05-30T22:07:36.353,1.840,42.317,-26.524,-20.549
1685473656373,2023-05-30T22:07:36.373,1.860,38.537,-22.256,-18.659
1685473656393,2023-05-30T22:07:36.393,1.880,33.720,-17.317,-16.463
1685473656413,2023-05-30T22:07:36.413,1.900,28.476,-15.000,-13.780
1685473656433,2023-05-30T22:07:36.433,1.920,23.780,-16.280,-12.561
1685473656453,2023-05-30T22:07:36.453,1.940,19.512,-18.049,-12.134
1685473656473,2023-05-30T22:07:36.473,1.960,16.037,-15.305,-11.280
1685473656493,2023-05-30T22:07:36.493,1.980,13.841,-12.195,-9.085
1685473656513,2023-05-30T22:07:36.513,2.000,13.110,-11.280,-6.220
1685473656533,2023-05-30T22:07:36.533,2.020,15.122,-10.305,-2.866
1685473656553,2023-05-30T22:07:36.553,2.040,16.220,-8.293,-0.854
1685473656573,2023-05-30T22:07:36.573,2.060,16.524,-5.061,0.549
1685473656593,2023-05-30T22:07:36.593,2.080,15.183,-3.841,1.402
1685473656613,2023-05-30T22:07:36.613,2.100,13.598,-4.878,1.951
1685473656633,2023-05-30T22:07:36.633,2.120,13.293,-4.878,1.585
1685473656653,2023-05-30T22:07:36.653,2.140,13.415,-5.671,1.037
1685473656673,2023-05-30T22:07:36.673,2.160,13.171,-7.683,1.341
1685473656693,2023-05-30T22:07:36.693,2.180,11.646,-8.293,1.707
1685473656713,2023-05-30T22:07:36.713,2.200,9.024,-6.280,1.098
1685473656733,2023-05-30T22:07:36.733,2.220,7.073,-5.854,0.427
1685473656753,2023-05-30T22:07:36.753,2.240,5.976,-7.134,-1.220
1685473656773,2023-05-30T22:07:36.773,2.260,4.451,-11.037,-2.134
1685473656793,2023-05-30T22:07:36.793,2.280,3.232,-14.024,-1.585
1685473656813,2023-05-30T22:07:36.813,2.300,2.256,-12.805,-0.427
1685473656833,2023-05-30T22:07:36.833,2.320,1.646,-7.195,1.646
1685473656853,2023-05-30T22:07:36.853,2.340,2.744,-4.695,4.451
1685473656873,2023-05-30T22:07:36.873,2.360,4.512,-7.805,6.646
1685473656893,2023-05-30T22:07:36.893,2.380,5.183,-9.573,5.915
1685473656913,2023-05-30T22:07:36.913,2.400,5.549,-7.256,5.244
1685473656933,2023-05-30T22:07:36.933,2.420,6.098,-5.305,4.634
