epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685388449818,2023-05-29T22:27:29.818,0.000,-9.146,4.573,-4.085
1685388449838,2023-05-29T22:27:29.838,0.020,-9.329,4.695,-4.207
1685388449858,2023-05-29T22:27:29.858,0.040,-10.305,5.610,-4.451
1685388449878,2023-05-29T22:27:29.878,0.060,-10.793,7.622,-4.878
1685388449898,2023-05-29T22:27:29.898,0.080,-9.878,10.427,-5.000
1685388449918,2023-05-29T22:27:29.918,0.100,-8.476,10.183,-4.451
1685388449938,2023-05-29T22:27:29.938,0.120,-8.354,7.378,-4.878
1685388449958,2023-05-29T22:27:29.958,0.140,-8.110,6.890,-6.951
1685388449978,2023-05-29T22:27:29.978,0.160,-6.707,8.049,-7.622
1685388449998,2023-05-29T22:27:29.998,0.180,-6.890,4.878,-7.134
1685388450018,2023-05-29T22:27:30.018,0.200,-9.451,-0.122,-5.488
1685388450038,2023-05-29T22:27:30.038,0.220,-11.768,4.390,-4.146
1685388450058,2023-05-29T22:27:30.058,0.240,-12.317,12.622,-3.476
1685388450078,2023-05-29T22:27:30.078,0.260,-10.061,10.915,-0.122
1685388450098,2023-05-29T22:27:30.098,0.280,-3.232,4.756,3.963
1685388450118,2023-05-29T22:27:30.118,0.300,1.585,2.073,6.402
1685388450138,2023-05-29T22:27:30.138,0.320,4.329,-0.671,9.756
1685388450158,2023-05-29T22:27:30.158,0.340,5.854,-1.646,15.732
1685388450178,2023-05-29T22:27:30.178,0.360,7.012,0.305,21.280
1685388450198,2023-05-29T22:27:30.198,0.380,8.841,1.768,25.000
1685388450218,2023-05-29T22:27:30.218,0.400,11.768,0.793,27.317
1685388450238,2023-05-29T22:27:30.238,0.420,14.390,-4.573,28.232
1685388450258,2023-05-29T22:27:30.258,0.440,15.732,-9.573,27.500
1685388450278,2023-05-29T22:27:30.278,0.460,16.463,-10.732,26.341
1685388450298,2023-05-29T22:27:30.298,0.480,17.500,-10.976,24.329
1685388450318,2023-05-29T22:27:30.318,0.500,20.244,-12.134,21.159
1685388450338,2023-05-29T22:27:30.338,0.520,23.598,-11.951,17.622
1685388450358,2023-05-29T22:27:30.358,0.540,25.793,-11.341,15.427
1685388450378,2023-05-29T22:27:30.378,0.560,26.707,-10.854,13.659
1685388450398,2023-05-29T22:27:30.398,0.580,27.378,-9.024,11.220
1685388450418,2023-05-29T22:27:30.418,0.600,28.720,-4.329,7.317
1685388450438,2023-05-29T22:27:30.438,0.620,30.732,1.829,2.927
1685388450458,2023-05-29T22:27:30.458,0.640,32.256,2.744,-0.427
1685388450478,2023-05-29T22:27:30.478,0.660,32.256,0.549,-3.537
1685388450498,2023-05-29T22:27:30.498,0.680,30.427,-0.732,-7.622
1685388450518,2023-05-29T22:27:30.518,0.700,28.110,2.500,-12.866
1685388450538,2023-05-29T22:27:30.538,0.720,27.134,7.988,-17.500
1685388450558,2023-05-29T22:27:30.558,0.740,25.915,9.634,-22.805
1685388450578,2023-05-29T22:27:30.578,0.760,24.817,7.439,-28.659
1685388450598,2023-05-29T22:27:30.598,0.780,23.232,4.390,-33.171
1685388450618,2023-05-29T22:27:30.618,0.800,20.915,2.988,-36.159
1685388450638,2023-05-29T22:27:30.638,0.820,17.561,-0.061,-39.512
1685388450658,2023-05-29T22:27:30.658,0.840,10.915,-5.305,-43.780
1685388450678,2023-05-29T22:27:30.678,0.860,0.915,-1.037,-46.890
1685388450698,2023-05-29T22:27:30.698,0.880,-9.329,8.902,-47.866
1685388450718,2023-05-29T22:27:30.718,0.900,-18.780,13.232,-44.878
1685388450738,2023-05-29T22:27:30.738,0.920,-26.646,18.232,-39.695
1685388450758,2023-05-29T22:27:30.758,0.940,-31.280,27.195,-33.293
1685388450778,2023-05-29T22:27:30.778,0.960,-34.146,30.915,-26.524
1685388450798,2023-05-29T22:27:30.798,0.980,-36.524,33.232,-20.000
1685388450818,2023-05-29T22:27:30.818,1.000,-37.378,37.866,-12.378
1685388450838,2023-05-29T22:27:30.838,1.020,-36.829,38.902,-4.451
1685388450858,2023-05-29T22:27:30.858,1.040,-36.098,36.341,1.768
1685388450878,2023-05-29T22:27:30.878,1.060,-36.524,33.963,5.732
1685388450898,2023-05-29T22:27:30.898,1.080,-37.195,31.463,10.183
1685388450918,2023-05-29T22:27:30.918,1.100,-39.085,27.317,15.549
1685388450938,2023-05-29T22:27:30.938,1.120,-39.695,24.756,20.061
1685388450958,2023-05-29T22:27:30.958,1.140,-38.963,22.622,23.415
1685388450978,2023-05-29T22:27:30.978,1.160,-37.805,19.390,26.524
1685388450998,2023-05-29T22:27:30.998,1.180,-33.963,13.049,30.854
1685388451018,2023-05-29T22:27:31.018,1.200,-28.232,4.146,35.915
1685388451038,2023-05-29T22:27:31.038,1.220,-21.707,-4.451,40.427
1685388451058,2023-05-29T22:27:31.058,1.240,-15.000,-13.720,44.329
