epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685387499387,2023-05-29T22:11:39.387,0.000,-9.878,7.500,-0.305
1685387499407,2023-05-29T22:11:39.407,0.020,-10.244,7.500,0.000
1685387499427,2023-05-29T22:11:39.427,0.040,-11.951,8.293,1.524
1685387499447,2023-05-29T22:11:39.447,0.060,-13.780,8.598,3.415
1685387499467,2023-05-29T22:11:39.467,0.080,-15.183,7.500,4.878
1685387499487,2023-05-29T22:11:39.487,0.100,-17.195,8.171,6.402
1685387499507,2023-05-29T22:11:39.507,0.120,-18.780,11.768,7.683
1685387499527,2023-05-29T22:11:39.527,0.140,-20.915,11.098,8.232
1685387499547,2023-05-29T22:11:39.547,0.160,-24.695,10.976,9.024
1685387499567,2023-05-29T22:11:39.567,0.180,-27.134,17.866,9.573
1685387499587,2023-05-29T22:11:39.587,0.200,-26.768,17.317,10.610
1685387499607,2023-05-29T22:11:39.607,0.220,-23.841,11.829,11.707
1685387499627,2023-05-29T22:11:39.627,0.240,-21.646,7.927,11.829
1685387499647,2023-05-29T22:11:39.647,0.260,-21.159,6.768,12.073
1685387499667,2023-05-29T22:11:39.667,0.280,-19.817,9.329,12.866
1685387499687,2023-05-29T22:11:39.687,0.300,-16.524,5.915,14.512
1685387499707,2023-05-29T22:11:39.707,0.320,-13.293,-0.427,17.195
1685387499727,2023-05-29T22:11:39.727,0.340,-10.732,-2.622,20.427
1685387499747,2023-05-29T22:11:39.747,0.360,-7.866,-5.183,24.085
1685387499767,2023-05-29T22:11:39.767,0.380,-5.061,-6.646,27.622
1685387499787,2023-05-29T22:11:39.787,0.400,-1.098,-5.976,31.463
1685387499807,2023-05-29T22:11:39.807,0.420,2.988,-6.646,35.610
1685387499827,2023-05-29T22:11:39.827,0.440,7.134,-6.890,39.695
1685387499847,2023-05-29T22:11:39.847,0.460,11.280,-4.451,43.354
1685387499867,2023-05-29T22:11:39.867,0.480,14.390,-2.805,45.122
1685387499887,2023-05-29T22:11:39.887,0.500,17.561,-3.902,45.366
1685387499907,2023-05-29T22:11:39.907,0.520,21.220,-3.354,43.902
1685387499927,2023-05-29T22:11:39.927,0.540,26.402,-2.927,41.890
1685387499947,2023-05-29T22:11:39.947,0.560,31.220,-3.171,38.902
1685387499967,2023-05-29T22:11:39.967,0.580,35.427,-2.805,33.049
1685387499987,2023-05-29T22:11:39.987,0.600,39.817,-3.354,25.610
1685387500007,2023-05-29T22:11:40.007,0.620,43.232,-5.122,17.744
1685387500027,2023-05-29T22:11:40.027,0.640,46.220,-4.268,10.122
1685387500047,2023-05-29T22:11:40.047,0.660,49.878,-0.183,2.073
1685387500067,2023-05-29T22:11:40.067,0.680,54.634,3.537,-6.768
1685387500087,2023-05-29T22:11:40.087,0.700,57.012,2.256,-15.915
1685387500107,2023-05-29T22:11:40.107,0.720,57.439,1.585,-25.305
1685387500127,2023-05-29T22:11:40.127,0.740,56.524,5.244,-34.573
1685387500147,2023-05-29T22:11:40.147,0.760,53.415,10.305,-43.415
1685387500167,2023-05-29T22:11:40.167,0.780,49.146,13.902,-50.976
1685387500187,2023-05-29T22:11:40.187,0.800,43.110,16.768,-56.037
1685387500207,2023-05-29T22:11:40.207,0.820,33.841,20.366,-59.390
1685387500227,2023-05-29T22:11:40.227,0.840,21.098,26.524,-60.854
1685387500247,2023-05-29T22:11:40.247,0.860,8.293,30.549,-60.671
1685387500267,2023-05-29T22:11:40.267,0.880,-3.537,30.183,-58.659
1685387500287,2023-05-29T22:11:40.287,0.900,-15.915,30.671,-54.634
1685387500307,2023-05-29T22:11:40.307,0.920,-29.268,30.244,-47.988
1685387500327,2023-05-29T22:11:40.327,0.940,-40.793,27.439,-39.573
1685387500347,2023-05-29T22:11:40.347,0.960,-50.366,26.402,-29.451
1685387500367,2023-05-29T22:11:40.367,0.980,-57.927,25.549,-18.720
1685387500387,2023-05-29T22:11:40.387,1.000,-65.183,19.146,-9.024
1685387500407,2023-05-29T22:11:40.407,1.020,-71.220,15.732,-0.488
1685387500427,2023-05-29T22:11:40.427,1.040,-74.451,15.183,7.317
1685387500447,2023-05-29T22:11:40.447,1.060,-75.000,9.573,14.329
1685387500467,2023-05-29T22:11:40.467,1.080,-71.402,1.280,21.098
1685387500487,2023-05-29T22:11:40.487,1.100,-63.902,-5.427,29.390
1685387500507,2023-05-29T22:11:40.507,1.120,-53.963,-5.671,38.720
1685387500527,2023-05-29T22:11:40.527,1.140,-43.902,-2.317,45.549
1685387500547,2023-05-29T22:11:40.547,1.160,-36.280,-3.049,49.451
1685387500567,2023-05-29T22:11:40.567,1.180,-28.720,-3.902,50.610
1685387500587,2023-05-29T22:11:40.587,1.200,-22.195,-1.768,46.951
1685387500607,2023-05-29T22:11:40.607,1.220,-13.902,-2.256,38.476
1685387500627,2023-05-29T22:11:40.627,1.240,-2.500,-5.671,27.622
1685387500647,2023-05-29T22:11:40.647,1.260,3.598,-13.902,15.671
1685387500667,2023-05-29T22:11:40.667,1.280,-1.280,-20.061,3.293
1685387500687,2023-05-29T22:11:40.687,1.300,-8.963,-15.488,-6.524
1685387500707,2023-05-29T22:11:40.707,1.320,-13.963,-11.280,-10.793
1685387500727,2023-05-29T22:11:40.727,1.340,-24.634,-7.622,-17.744
1685387500747,2023-05-29T22:11:40.747,1.360,-34.573,7.744,-29.329
1685387500767,2023-05-29T22:11:40.767,1.380,-40.000,18.780,-33.841
1685387500787,2023-05-29T22:11:40.787,1.400,-41.707,13.841,-32.500
1685387500807,2023-05-29T22:11:40.807,1.420,-40.366,10.000,-30.000
1685387500827,2023-05-29T22:11:40.827,1.440,-34.756,14.207,-27.683
1685387500847,2023-05-29T22:11:40.847,1.460,-27.134,15.183,-25.915
1685387500867,2023-05-29T22:11:40.867,1.480,-18.049,10.915,-22.378
1685387500887,2023-05-29T22:11:40.887,1.500,-8.293,6.585,-17.561
1685387500907,2023-05-29T22:11:40.907,1.520,0.854,3.841,-14.146
1685387500927,2023-05-29T22:11:40.927,1.540,10.793,-2.195,-11.159
1685387500947,2023-05-29T22:11:40.947,1.560,19.268,-8.902,-6.707
1685387500967,2023-05-29T22:11:40.967,1.580,26.585,-15.000,-2.439
1685387500987,2023-05-29T22:11:40.987,1.600,32.988,-16.402,-0.549
1685387501007,2023-05-29T22:11:41.007,1.620,37.927,-17.805,-1.402
1685387501027,2023-05-29T22:11:41.027,1.640,39.634,-23.659,-3.049
1685387501047,2023-05-29T22:11:41.047,1.660,40.793,-27.256,-4.939
1685387501067,2023-05-29T22:11:41.067,1.680,43.537,-26.402,-4.878
1685387501087,2023-05-29T22:11:41.087,1.700,45.854,-26.402,-2.805
1685387501107,2023-05-29T22:11:41.107,1.720,47.805,-28.537,-0.244
1685387501127,2023-05-29T22:11:41.127,1.740,49.878,-28.476,0.427
1685387501147,2023-05-29T22:11:41.147,1.760,50.488,-28.537,-1.402
1685387501167,2023-05-29T22:11:41.167,1.780,50.915,-27.622,-2.622
1685387501187,2023-05-29T22:11:41.187,1.800,52.683,-23.841,-3.659
1685387501207,2023-05-29T22:11:41.207,1.820,52.683,-22.988,-5.610
1685387501227,2023-05-29T22:11:41.227,1.840,50.915,-19.451,-9.390
1685387501247,2023-05-29T22:11:41.247,1.860,49.146,-10.793,-14.512
1685387501267,2023-05-29T22:11:41.267,1.880,46.159,-4.451,-18.659
1685387501287,2023-05-29T22:11:41.287,1.900,41.402,2.073,-22.927
1685387501307,2023-05-29T22:11:41.307,1.920,35.793,11.280,-29.573
1685387501327,2023-05-29T22:11:41.327,1.940,29.512,17.378,-37.744
1685387501347,2023-05-29T22:11:41.347,1.960,23.963,20.793,-43.780
1685387501367,2023-05-29T22:11:41.367,1.980,19.024,25.366,-47.134
1685387501387,2023-05-29T22:11:41.387,2.000,13.659,30.244,-47.988
1685387501407,2023-05-29T22:11:41.407,2.020,9.024,33.537,-46.951
1685387501427,2023-05-29T22:11:41.427,2.040,4.146,33.232,-45.610
1685387501447,2023-05-29T22:11:41.447,2.060,-0.122,32.439,-42.439
1685387501467,2023-05-29T22:11:41.467,2.080,-2.561,28.963,-37.500
1685387501487,2023-05-29T22:11:41.487,2.100,-2.683,26.463,-31.098
1685387501507,2023-05-29T22:11:41.507,2.120,0.122,27.561,-23.780
1685387501527,2023-05-29T22:11:41.527,2.140,-1.707,24.451,-16.402
1685387501547,2023-05-29T22:11:41.547,2.160,-8.476,17.256,-9.573
1685387501567,2023-05-29T22:11:41.567,2.180,-9.573,11.402,-3.354
1685387501587,2023-05-29T22:11:41.587,2.200,-9.207,4.207,3.293
1685387501607,2023-05-29T22:11:41.607,2.220,-7.378,-3.902,10.061
1685387501627,2023-05-29T22:11:41.627,2.240,-7.744,-2.744,12.378
1685387501647,2023-05-29T22:11:41.647,2.260,-7.317,-5.183,12.927
1685387501667,2023-05-29T22:11:41.667,2.280,-4.695,-7.134,12.622
1685387501687,2023-05-29T22:11:41.687,2.300,-1.402,-4.451,11.524
1685387501707,2023-05-29T22:11:41.707,2.320,-0.305,-6.402,10.488
1685387501727,2023-05-29T22:11:41.727,2.340,-0.610,-6.951,8.171
