epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685388070031,2023-05-29T22:21:10.031,0.000,-20.305,-0.366,-5.671
1685388070051,2023-05-29T22:21:10.051,0.020,-20.488,-0.610,-5.061
1685388070071,2023-05-29T22:21:10.071,0.040,-22.866,2.012,-4.329
1685388070091,2023-05-29T22:21:10.091,0.060,-27.378,7.805,-4.024
1685388070111,2023-05-29T22:21:10.111,0.080,-32.622,9.756,-3.171
1685388070131,2023-05-29T22:21:10.131,0.100,-37.012,2.988,-2.805
1685388070151,2023-05-29T22:21:10.151,0.120,-40.976,6.768,-2.378
1685388070171,2023-05-29T22:21:10.171,0.140,-45.366,17.317,-2.866
1685388070191,2023-05-29T22:21:10.191,0.160,-48.598,19.573,-3.841
1685388070211,2023-05-29T22:21:10.211,0.180,-48.720,16.402,-4.024
1685388070231,2023-05-29T22:21:10.231,0.200,-45.427,11.585,-4.817
1685388070251,2023-05-29T22:21:10.251,0.220,-45.061,6.768,-5.671
1685388070271,2023-05-29T22:21:10.271,0.240,-46.098,15.915,-6.159
1685388070291,2023-05-29T22:21:10.291,0.260,-38.232,19.451,-4.390
1685388070311,2023-05-29T22:21:10.311,0.280,-23.902,10.183,-3.780
1685388070331,2023-05-29T22:21:10.331,0.300,-19.878,-3.110,-2.805
1685388070351,2023-05-29T22:21:10.351,0.320,-16.280,-3.354,0.366
1685388070371,2023-05-29T22:21:10.371,0.340,-13.659,1.037,4.512
1685388070391,2023-05-29T22:21:10.391,0.360,-11.098,2.683,8.415
1685388070411,2023-05-29T22:21:10.411,0.380,-9.451,-2.134,12.134
1685388070431,2023-05-29T22:21:10.431,0.400,-8.354,-10.366,15.183
1685388070451,2023-05-29T22:21:10.451,0.420,-5.244,-15.000,17.500
1685388070471,2023-05-29T22:21:10.471,0.440,-2.927,-10.610,21.402
1685388070491,2023-05-29T22:21:10.491,0.460,-0.244,-2.439,25.305
1685388070511,2023-05-29T22:21:10.511,0.480,3.049,-5.183,28.232
1685388070531,2023-05-29T22:21:10.531,0.500,6.220,-12.134,30.854
1685388070551,2023-05-29T22:21:10.551,0.520,9.756,-11.707,32.622
1685388070571,2023-05-29T22:21:10.571,0.540,13.049,-11.220,33.110
1685388070591,2023-05-29T22:21:10.591,0.560,15.122,-11.341,32.805
1685388070611,2023-05-29T22:21:10.611,0.580,16.768,-9.939,33.232
1685388070631,2023-05-29T22:21:10.631,0.600,20.000,-7.256,33.841
1685388070651,2023-05-29T22:21:10.651,0.620,22.622,-6.098,32.622
1685388070671,2023-05-29T22:21:10.671,0.640,23.902,-7.744,29.268
1685388070691,2023-05-29T22:21:10.691,0.660,25.305,-9.329,24.024
1685388070711,2023-05-29T22:21:10.711,0.680,27.195,-12.500,18.720
1685388070731,2023-05-29T22:21:10.731,0.700,28.963,-18.110,14.207
1685388070751,2023-05-29T22:21:10.751,0.720,31.707,-17.439,9.878
1685388070771,2023-05-29T22:21:10.771,0.740,36.159,-9.512,5.549
1685388070791,2023-05-29T22:21:10.791,0.760,39.573,-5.427,0.915
1685388070811,2023-05-29T22:21:10.811,0.780,39.939,-8.476,-4.390
1685388070831,2023-05-29T22:21:10.831,0.800,39.634,-11.463,-10.366
1685388070851,2023-05-29T22:21:10.851,0.820,38.963,-10.488,-16.463
1685388070871,2023-05-29T22:21:10.871,0.840,39.390,-6.951,-21.646
1685388070891,2023-05-29T22:21:10.891,0.860,39.817,-1.524,-26.159
1685388070911,2023-05-29T22:21:10.911,0.880,37.805,1.951,-30.061
1685388070931,2023-05-29T22:21:10.931,0.900,34.390,3.171,-33.293
1685388070951,2023-05-29T22:21:10.951,0.920,31.098,7.622,-36.463
1685388070971,2023-05-29T22:21:10.971,0.940,27.683,11.159,-38.293
1685388070991,2023-05-29T22:21:10.991,0.960,24.573,11.463,-37.805
1685388071011,2023-05-29T22:21:11.011,0.980,20.183,14.207,-36.159
1685388071031,2023-05-29T22:21:11.031,1.000,14.939,19.146,-34.451
1685388071051,2023-05-29T22:21:11.051,1.020,10.061,23.841,-31.829
1685388071071,2023-05-29T22:21:11.071,1.040,5.915,27.317,-29.024
1685388071091,2023-05-29T22:21:11.091,1.060,1.220,28.537,-27.317
1685388071111,2023-05-29T22:21:11.111,1.080,-4.329,31.037,-26.829
1685388071131,2023-05-29T22:21:11.131,1.100,-11.402,35.305,-26.524
1685388071151,2023-05-29T22:21:11.151,1.120,-19.329,34.939,-24.939
1685388071171,2023-05-29T22:21:11.171,1.140,-25.122,32.744,-21.951
1685388071191,2023-05-29T22:21:11.191,1.160,-28.049,30.793,-17.744
1685388071211,2023-05-29T22:21:11.211,1.180,-30.854,30.183,-13.720
1685388071231,2023-05-29T22:21:11.231,1.200,-32.622,29.695,-10.061
1685388071251,2023-05-29T22:21:11.251,1.220,-33.415,22.317,-4.939
1685388071271,2023-05-29T22:21:11.271,1.240,-33.902,12.927,-0.305
1685388071291,2023-05-29T22:21:11.291,1.260,-35.305,11.524,2.500
1685388071311,2023-05-29T22:21:11.311,1.280,-37.073,16.951,5.244
1685388071331,2023-05-29T22:21:11.331,1.300,-37.439,17.988,8.780
1685388071351,2023-05-29T22:21:11.351,1.320,-37.256,15.305,12.134
1685388071371,2023-05-29T22:21:11.371,1.340,-37.439,10.915,14.695
1685388071391,2023-05-29T22:21:11.391,1.360,-37.073,8.537,17.317
1685388071411,2023-05-29T22:21:11.411,1.380,-34.939,5.183,21.159
1685388071431,2023-05-29T22:21:11.431,1.400,-31.707,0.732,24.512
1685388071451,2023-05-29T22:21:11.451,1.420,-27.622,-2.683,27.378
1685388071471,2023-05-29T22:21:11.471,1.440,-21.890,-5.183,30.549
1685388071491,2023-05-29T22:21:11.491,1.460,-15.183,-4.817,32.988
1685388071511,2023-05-29T22:21:11.511,1.480,-10.244,-5.305,34.573
1685388071531,2023-05-29T22:21:11.531,1.500,-7.073,-3.110,34.451
1685388071551,2023-05-29T22:21:11.551,1.520,-4.329,0.305,31.646
1685388071571,2023-05-29T22:21:11.571,1.540,-1.098,1.646,26.524
1685388071591,2023-05-29T22:21:11.591,1.560,0.976,1.098,19.878
1685388071611,2023-05-29T22:21:11.611,1.580,1.037,-1.159,12.378
