epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685197418703,2023-05-27T17:23:38.703,0.000,-0.183,-2.012,1.890
1685197418723,2023-05-27T17:23:38.723,0.020,-0.427,-1.829,2.012
1685197418743,2023-05-27T17:23:38.743,0.040,-0.244,-2.500,2.317
1685197418763,2023-05-27T17:23:38.763,0.060,0.183,-2.256,2.866
1685197418783,2023-05-27T17:23:38.783,0.080,1.524,-2.744,4.146
1685197418803,2023-05-27T17:23:38.803,0.100,3.902,-3.780,5.732
1685197418823,2023-05-27T17:23:38.823,0.120,7.561,-1.890,7.195
1685197418843,2023-05-27T17:23:38.843,0.140,11.768,2.439,7.927
1685197418863,2023-05-27T17:23:38.863,0.160,16.159,4.939,8.659
1685197418883,2023-05-27T17:23:38.883,0.180,19.573,2.317,8.537
1685197418903,2023-05-27T17:23:38.903,0.200,22.866,-1.585,8.110
1685197418923,2023-05-27T17:23:38.923,0.220,27.195,-5.976,7.500
1685197418943,2023-05-27T17:23:38.943,0.240,32.500,-7.988,6.524
1685197418963,2023-05-27T17:23:38.963,0.260,39.024,-2.622,5.671
1685197418983,2023-05-27T17:23:38.983,0.280,45.366,6.585,4.451
1685197419003,2023-05-27T17:23:39.003,0.300,49.451,9.512,2.378
1685197419023,2023-05-27T17:23:39.023,0.320,46.646,-2.012,-1.707
1685197419043,2023-05-27T17:23:39.043,0.340,41.402,-18.537,-7.378
1685197419063,2023-05-27T17:23:39.063,0.360,38.049,-26.890,-14.512
1685197419083,2023-05-27T17:23:39.083,0.380,39.573,-26.768,-23.476
1685197419103,2023-05-27T17:23:39.103,0.400,39.329,-10.793,-31.159
1685197419123,2023-05-27T17:23:39.123,0.420,37.561,7.134,-35.671
1685197419143,2023-05-27T17:23:39.143,0.440,31.707,13.902,-40.000
1685197419163,2023-05-27T17:23:39.163,0.460,27.622,16.951,-46.159
1685197419183,2023-05-27T17:23:39.183,0.480,28.110,33.780,-52.317
1685197419203,2023-05-27T17:23:39.203,0.500,27.561,72.073,-57.195
1685197419223,2023-05-27T17:23:39.223,0.520,16.890,89.146,-62.622
1685197419243,2023-05-27T17:23:39.243,0.540,-5.854,67.866,-63.415
1685197419263,2023-05-27T17:23:39.263,0.560,-28.841,53.780,-55.671
1685197419283,2023-05-27T17:23:39.283,0.580,-35.610,85.671,-46.585
1685197419303,2023-05-27T17:23:39.303,0.600,-32.439,127.195,-36.159
1685197419323,2023-05-27T17:23:39.323,0.620,-34.207,134.085,-23.598
1685197419343,2023-05-27T17:23:39.343,0.640,-42.744,100.000,-10.061
1685197419363,2023-05-27T17:23:39.363,0.660,-51.280,60.793,5.122
1685197419383,2023-05-27T17:23:39.383,0.680,-49.085,54.512,20.000
1685197419403,2023-05-27T17:23:39.403,0.700,-40.183,61.463,30.854
1685197419423,2023-05-27T17:23:39.423,0.720,-32.927,55.305,38.415
1685197419443,2023-05-27T17:23:39.443,0.740,-26.951,36.280,45.793
1685197419463,2023-05-27T17:23:39.463,0.760,-20.671,9.512,51.402
1685197419483,2023-05-27T17:23:39.483,0.780,-11.159,-12.439,53.232
1685197419503,2023-05-27T17:23:39.503,0.800,0.549,-30.427,53.293
