epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685387540753,2023-05-29T22:12:20.753,0.000,-15.000,3.293,-15.061
1685387540773,2023-05-29T22:12:20.773,0.020,-15.488,3.841,-14.756
1685387540793,2023-05-29T22:12:20.793,0.040,-18.598,8.780,-11.768
1685387540813,2023-05-29T22:12:20.813,0.060,-24.207,14.573,-7.683
1685387540833,2023-05-29T22:12:20.833,0.080,-29.939,13.902,-3.232
1685387540853,2023-05-29T22:12:20.853,0.100,-33.780,12.073,0.610
1685387540873,2023-05-29T22:12:20.873,0.120,-36.159,11.402,3.598
1685387540893,2023-05-29T22:12:20.893,0.140,-37.988,11.646,6.098
1685387540913,2023-05-29T22:12:20.913,0.160,-38.598,12.439,8.293
1685387540933,2023-05-29T22:12:20.933,0.180,-38.049,10.549,10.305
1685387540953,2023-05-29T22:12:20.953,0.200,-36.524,8.354,11.402
1685387540973,2023-05-29T22:12:20.973,0.220,-34.756,7.683,11.098
1685387540993,2023-05-29T22:12:20.993,0.240,-33.841,6.220,10.671
1685387541013,2023-05-29T22:12:21.013,0.260,-32.622,7.012,10.488
1685387541033,2023-05-29T22:12:21.033,0.280,-30.671,8.598,9.207
1685387541053,2023-05-29T22:12:21.053,0.300,-29.085,7.317,8.232
1685387541073,2023-05-29T22:12:21.073,0.320,-28.537,7.561,7.378
1685387541093,2023-05-29T22:12:21.093,0.340,-27.927,14.695,6.159
1685387541113,2023-05-29T22:12:21.113,0.360,-27.073,16.098,5.671
1685387541133,2023-05-29T22:12:21.133,0.380,-27.073,10.854,6.768
1685387541153,2023-05-29T22:12:21.153,0.400,-24.817,9.878,9.024
1685387541173,2023-05-29T22:12:21.173,0.420,-21.220,7.439,12.378
1685387541193,2023-05-29T22:12:21.193,0.440,-18.720,3.963,15.488
1685387541213,2023-05-29T22:12:21.213,0.460,-16.220,4.573,18.354
1685387541233,2023-05-29T22:12:21.233,0.480,-14.512,4.329,22.378
1685387541253,2023-05-29T22:12:21.253,0.500,-12.317,-1.829,26.524
1685387541273,2023-05-29T22:12:21.273,0.520,-9.390,-5.061,29.695
1685387541293,2023-05-29T22:12:21.293,0.540,-6.037,-4.024,32.256
1685387541313,2023-05-29T22:12:21.313,0.560,-1.707,-5.183,34.878
1685387541333,2023-05-29T22:12:21.333,0.580,3.659,-6.341,37.622
1685387541353,2023-05-29T22:12:21.353,0.600,9.207,-5.732,40.610
1685387541373,2023-05-29T22:12:21.373,0.620,15.305,-2.866,42.744
1685387541393,2023-05-29T22:12:21.393,0.640,20.915,-0.549,42.927
1685387541413,2023-05-29T22:12:21.413,0.660,23.110,-4.207,39.817
1685387541433,2023-05-29T22:12:21.433,0.680,24.756,-10.305,34.329
1685387541453,2023-05-29T22:12:21.453,0.700,27.317,-11.402,28.537
1685387541473,2023-05-29T22:12:21.473,0.720,29.268,-11.524,23.415
1685387541493,2023-05-29T22:12:21.493,0.740,30.915,-10.488,17.378
1685387541513,2023-05-29T22:12:21.513,0.760,32.195,-10.366,11.402
1685387541533,2023-05-29T22:12:21.533,0.780,34.451,-11.220,6.463
1685387541553,2023-05-29T22:12:21.553,0.800,38.415,-11.220,2.683
1685387541573,2023-05-29T22:12:21.573,0.820,42.073,-8.415,-1.098
1685387541593,2023-05-29T22:12:21.593,0.840,43.841,-5.854,-6.646
1685387541613,2023-05-29T22:12:21.613,0.860,44.329,-4.085,-12.683
1685387541633,2023-05-29T22:12:21.633,0.880,45.488,-1.951,-18.476
1685387541653,2023-05-29T22:12:21.653,0.900,45.976,0.610,-24.512
1685387541673,2023-05-29T22:12:21.673,0.920,44.756,4.146,-30.793
1685387541693,2023-05-29T22:12:21.693,0.940,41.341,7.317,-37.317
1685387541713,2023-05-29T22:12:21.713,0.960,37.073,11.402,-44.207
1685387541733,2023-05-29T22:12:21.733,0.980,32.073,16.037,-50.061
1685387541753,2023-05-29T22:12:21.753,1.000,25.061,21.402,-54.573
1685387541773,2023-05-29T22:12:21.773,1.020,15.488,27.561,-57.073
