epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685393541617,2023-05-29T23:52:21.617,0.000,-3.537,1.890,-8.780
1685393541637,2023-05-29T23:52:21.637,0.020,-3.902,1.707,-8.598
1685393541657,2023-05-29T23:52:21.657,0.040,-3.049,1.646,-8.171
1685393541677,2023-05-29T23:52:21.677,0.060,-1.585,3.659,-7.622
1685393541697,2023-05-29T23:52:21.697,0.080,-1.098,4.573,-6.707
1685393541717,2023-05-29T23:52:21.717,0.100,-1.524,4.268,-6.159
1685393541737,2023-05-29T23:52:21.737,0.120,-2.378,4.085,-5.671
1685393541757,2023-05-29T23:52:21.757,0.140,-3.720,5.488,-4.817
1685393541777,2023-05-29T23:52:21.777,0.160,-5.000,7.927,-3.110
1685393541797,2023-05-29T23:52:21.797,0.180,-5.122,9.878,-1.037
1685393541817,2023-05-29T23:52:21.817,0.200,-4.512,10.122,0.976
1685393541837,2023-05-29T23:52:21.837,0.220,-3.659,10.183,2.988
1685393541857,2023-05-29T23:52:21.857,0.240,-2.622,9.817,5.122
1685393541877,2023-05-29T23:52:21.877,0.260,-1.951,7.256,6.829
1685393541897,2023-05-29T23:52:21.897,0.280,-1.098,1.463,8.293
1685393541917,2023-05-29T23:52:21.917,0.300,0.549,-3.415,9.939
1685393541937,2023-05-29T23:52:21.937,0.320,2.256,-1.890,11.646
1685393541957,2023-05-29T23:52:21.957,0.340,4.024,1.524,13.720
1685393541977,2023-05-29T23:52:21.977,0.360,5.549,2.378,16.463
1685393541997,2023-05-29T23:52:21.997,0.380,6.159,2.500,18.537
1685393542017,2023-05-29T23:52:22.017,0.400,6.890,1.341,19.695
1685393542037,2023-05-29T23:52:22.037,0.420,7.927,-2.256,20.610
1685393542057,2023-05-29T23:52:22.057,0.440,10.244,-5.854,22.439
1685393542077,2023-05-29T23:52:22.077,0.460,14.146,-5.488,25.366
1685393542097,2023-05-29T23:52:22.097,0.480,17.866,-1.951,27.927
