epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685393980466,2023-05-29T23:59:40.466,0.000,-9.329,1.585,-6.402
1685393980486,2023-05-29T23:59:40.486,0.020,-9.451,1.707,-6.707
1685393980506,2023-05-29T23:59:40.506,0.040,-9.512,3.476,-7.683
1685393980526,2023-05-29T23:59:40.526,0.060,-8.476,4.756,-7.744
1685393980546,2023-05-29T23:59:40.546,0.080,-7.439,3.963,-6.524
1685393980566,2023-05-29T23:59:40.566,0.100,-5.793,2.683,-5.366
1685393980586,2023-05-29T23:59:40.586,0.120,-3.780,1.890,-4.573
1685393980606,2023-05-29T23:59:40.606,0.140,-2.317,2.561,-2.927
1685393980626,2023-05-29T23:59:40.626,0.160,-1.585,1.768,-0.427
1685393980646,2023-05-29T23:59:40.646,0.180,-1.402,-1.037,2.073
1685393980666,2023-05-29T23:59:40.666,0.200,-1.280,-0.915,4.451
1685393980686,2023-05-29T23:59:40.686,0.220,-0.793,0.793,7.683
1685393980706,2023-05-29T23:59:40.706,0.240,-0.488,1.829,10.671
1685393980726,2023-05-29T23:59:40.726,0.260,0.183,1.646,13.537
1685393980746,2023-05-29T23:59:40.746,0.280,0.671,-1.037,16.098
1685393980766,2023-05-29T23:59:40.766,0.300,1.280,-1.646,17.927
1685393980786,2023-05-29T23:59:40.786,0.320,2.622,0.671,19.451
1685393980806,2023-05-29T23:59:40.806,0.340,4.390,1.829,20.671
1685393980826,2023-05-29T23:59:40.826,0.360,6.585,-1.341,21.768
1685393980846,2023-05-29T23:59:40.846,0.380,9.878,-10.183,22.622
1685393980866,2023-05-29T23:59:40.866,0.400,14.146,-18.659,22.500
1685393980886,2023-05-29T23:59:40.886,0.420,18.902,-19.695,21.951
1685393980906,2023-05-29T23:59:40.906,0.440,22.744,-12.012,20.915
1685393980926,2023-05-29T23:59:40.926,0.460,25.610,-3.659,21.402
1685393980946,2023-05-29T23:59:40.946,0.480,27.500,-2.439,21.829
1685393980966,2023-05-29T23:59:40.966,0.500,28.415,-4.207,20.244
1685393980986,2023-05-29T23:59:40.986,0.520,28.963,-1.829,16.585
1685393981006,2023-05-29T23:59:41.006,0.540,28.659,1.220,13.476
1685393981026,2023-05-29T23:59:41.026,0.560,27.683,-0.183,11.280
1685393981046,2023-05-29T23:59:41.046,0.580,26.402,-2.561,8.476
1685393981066,2023-05-29T23:59:41.066,0.600,24.634,-1.585,5.183
1685393981086,2023-05-29T23:59:41.086,0.620,22.561,1.220,1.159
1685393981106,2023-05-29T23:59:41.106,0.640,21.220,4.817,-3.049
1685393981126,2023-05-29T23:59:41.126,0.660,19.268,6.220,-7.866
1685393981146,2023-05-29T23:59:41.146,0.680,16.098,7.927,-12.866
1685393981166,2023-05-29T23:59:41.166,0.700,13.049,7.073,-18.293
1685393981186,2023-05-29T23:59:41.186,0.720,10.061,2.988,-23.171
1685393981206,2023-05-29T23:59:41.206,0.740,7.317,0.671,-26.585
1685393981226,2023-05-29T23:59:41.226,0.760,4.146,-0.732,-29.817
1685393981246,2023-05-29T23:59:41.246,0.780,2.012,3.049,-33.841
1685393981266,2023-05-29T23:59:41.266,0.800,0.732,7.317,-36.646
1685393981286,2023-05-29T23:59:41.286,0.820,-0.183,6.768,-37.256
1685393981306,2023-05-29T23:59:41.306,0.840,-1.159,3.841,-37.256
1685393981326,2023-05-29T23:59:41.326,0.860,-2.744,0.549,-36.646
1685393981346,2023-05-29T23:59:41.346,0.880,-3.537,-1.463,-35.610
1685393981366,2023-05-29T23:59:41.366,0.900,-4.207,0.427,-34.878
1685393981386,2023-05-29T23:59:41.386,0.920,-5.427,4.573,-33.720
1685393981406,2023-05-29T23:59:41.406,0.940,-6.585,4.756,-31.220
1685393981426,2023-05-29T23:59:41.426,0.960,-6.829,3.841,-28.049
1685393981446,2023-05-29T23:59:41.446,0.980,-7.134,4.756,-25.366
1685393981466,2023-05-29T23:59:41.466,1.000,-7.134,4.756,-22.256
1685393981486,2023-05-29T23:59:41.486,1.020,-5.976,2.500,-18.232
1685393981506,2023-05-29T23:59:41.506,1.040,-4.390,1.890,-13.415
1685393981526,2023-05-29T23:59:41.526,1.060,-4.024,3.354,-8.598
1685393981546,2023-05-29T23:59:41.546,1.080,-4.878,4.329,-5.732
1685393981566,2023-05-29T23:59:41.566,1.100,-5.671,2.256,-3.415
1685393981586,2023-05-29T23:59:41.586,1.120,-5.549,-1.707,-0.610
1685393981606,2023-05-29T23:59:41.606,1.140,-4.817,-1.220,1.585
1685393981626,2023-05-29T23:59:41.626,1.160,-4.390,0.488,3.110
1685393981646,2023-05-29T23:59:41.646,1.180,-3.780,-0.061,4.573
1685393981666,2023-05-29T23:59:41.666,1.200,-2.927,0.122,5.671
1685393981686,2023-05-29T23:59:41.686,1.220,-2.317,-0.427,6.098
1685393981706,2023-05-29T23:59:41.706,1.240,-1.707,-2.378,5.732
1685393981726,2023-05-29T23:59:41.726,1.260,-0.793,-3.232,5.732
1685393981746,2023-05-29T23:59:41.746,1.280,0.183,-2.805,6.402
1685393981766,2023-05-29T23:59:41.766,1.300,1.220,-3.780,8.049
1685393981786,2023-05-29T23:59:41.786,1.320,1.768,-6.037,10.183
1685393981806,2023-05-29T23:59:41.806,1.340,2.378,-7.317,12.378
1685393981826,2023-05-29T23:59:41.826,1.360,3.659,-7.439,14.756
1685393981846,2023-05-29T23:59:41.846,1.380,5.427,-6.768,17.500
1685393981866,2023-05-29T23:59:41.866,1.400,7.073,-5.061,20.061
1685393981886,2023-05-29T23:59:41.886,1.420,8.232,-4.451,22.134
1685393981906,2023-05-29T23:59:41.906,1.440,9.573,-5.671,23.720
1685393981926,2023-05-29T23:59:41.926,1.460,11.463,-13.537,25.122
1685393981946,2023-05-29T23:59:41.946,1.480,14.085,-26.341,26.098
1685393981966,2023-05-29T23:59:41.966,1.500,16.463,-27.439,25.061
1685393981986,2023-05-29T23:59:41.986,1.520,17.988,-17.256,23.720
1685393982006,2023-05-29T23:59:42.006,1.540,18.902,-10.061,22.866
1685393982026,2023-05-29T23:59:42.026,1.560,19.024,-11.707,22.744
1685393982046,2023-05-29T23:59:42.046,1.580,18.659,-12.500,20.122
1685393982066,2023-05-29T23:59:42.066,1.600,18.537,-13.780,16.890
1685393982086,2023-05-29T23:59:42.086,1.620,19.390,-15.061,13.780
1685393982106,2023-05-29T23:59:42.106,1.640,20.366,-14.939,10.854
1685393982126,2023-05-29T23:59:42.126,1.660,21.220,-15.305,7.134
1685393982146,2023-05-29T23:59:42.146,1.680,22.378,-18.537,2.622
1685393982166,2023-05-29T23:59:42.166,1.700,23.476,-20.976,-3.537
1685393982186,2023-05-29T23:59:42.186,1.720,23.171,-18.841,-10.244
1685393982206,2023-05-29T23:59:42.206,1.740,22.683,-15.244,-15.366
1685393982226,2023-05-29T23:59:42.226,1.760,22.195,-12.744,-19.512
1685393982246,2023-05-29T23:59:42.246,1.780,22.073,-11.159,-23.659
1685393982266,2023-05-29T23:59:42.266,1.800,22.744,-9.817,-27.988
1685393982286,2023-05-29T23:59:42.286,1.820,22.195,-7.073,-32.500
1685393982306,2023-05-29T23:59:42.306,1.840,19.329,-3.780,-37.378
1685393982326,2023-05-29T23:59:42.326,1.860,15.732,-1.707,-41.159
1685393982346,2023-05-29T23:59:42.346,1.880,13.415,0.366,-44.451
1685393982366,2023-05-29T23:59:42.366,1.900,11.341,5.122,-47.683
1685393982386,2023-05-29T23:59:42.386,1.920,8.598,7.805,-50.305
1685393982406,2023-05-29T23:59:42.406,1.940,5.427,5.732,-51.585
1685393982426,2023-05-29T23:59:42.426,1.960,2.744,4.695,-50.915
1685393982446,2023-05-29T23:59:42.446,1.980,0.732,8.963,-49.939
1685393982466,2023-05-29T23:59:42.466,2.000,-0.854,12.378,-48.415
1685393982486,2023-05-29T23:59:42.486,2.020,-3.049,11.829,-45.549
1685393982506,2023-05-29T23:59:42.506,2.040,-4.573,8.415,-41.463
1685393982526,2023-05-29T23:59:42.526,2.060,-5.305,3.780,-36.280
1685393982546,2023-05-29T23:59:42.546,2.080,-6.098,3.537,-30.793
1685393982566,2023-05-29T23:59:42.566,2.100,-7.500,3.902,-24.573
1685393982586,2023-05-29T23:59:42.586,2.120,-8.415,1.768,-18.110
1685393982606,2023-05-29T23:59:42.606,2.140,-8.110,1.524,-11.951
1685393982626,2023-05-29T23:59:42.626,2.160,-7.073,1.707,-6.220
1685393982646,2023-05-29T23:59:42.646,2.180,-6.098,0.427,-1.524
