epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685393929887,2023-05-29T23:58:49.887,0.000,-3.598,-3.232,-2.683
1685393929907,2023-05-29T23:58:49.907,0.020,-3.110,-2.256,-2.805
1685393929927,2023-05-29T23:58:49.927,0.040,-3.780,0.793,-4.268
1685393929947,2023-05-29T23:58:49.947,0.060,-4.390,2.012,-6.646
1685393929967,2023-05-29T23:58:49.967,0.080,-6.037,3.841,-9.268
1685393929987,2023-05-29T23:58:49.987,0.100,-8.476,1.951,-10.610
1685393930007,2023-05-29T23:58:50.007,0.120,-10.610,-2.866,-12.378
1685393930027,2023-05-29T23:58:50.027,0.140,-12.744,-4.451,-13.049
1685393930047,2023-05-29T23:58:50.047,0.160,-14.695,-0.244,-14.329
1685393930067,2023-05-29T23:58:50.067,0.180,-13.659,2.256,-13.171
1685393930087,2023-05-29T23:58:50.087,0.200,-12.134,-0.183,-10.793
1685393930107,2023-05-29T23:58:50.107,0.220,-12.622,-1.524,-8.841
1685393930127,2023-05-29T23:58:50.127,0.240,-12.805,0.061,-5.549
1685393930147,2023-05-29T23:58:50.147,0.260,-10.915,1.463,-0.976
1685393930167,2023-05-29T23:58:50.167,0.280,-8.841,2.012,3.780
1685393930187,2023-05-29T23:58:50.187,0.300,-7.439,2.500,7.561
1685393930207,2023-05-29T23:58:50.207,0.320,-5.854,4.878,10.976
1685393930227,2023-05-29T23:58:50.227,0.340,-4.207,5.610,14.024
1685393930247,2023-05-29T23:58:50.247,0.360,-2.866,4.512,16.341
1685393930267,2023-05-29T23:58:50.267,0.380,-1.463,3.049,18.902
1685393930287,2023-05-29T23:58:50.287,0.400,0.610,2.195,20.854
1685393930307,2023-05-29T23:58:50.307,0.420,3.354,2.134,22.439
1685393930327,2023-05-29T23:58:50.327,0.440,6.098,1.280,23.902
1685393930347,2023-05-29T23:58:50.347,0.460,9.512,0.549,24.634
1685393930367,2023-05-29T23:58:50.367,0.480,13.293,1.220,25.000
1685393930387,2023-05-29T23:58:50.387,0.500,16.890,0.183,25.610
1685393930407,2023-05-29T23:58:50.407,0.520,20.427,-2.256,25.976
1685393930427,2023-05-29T23:58:50.427,0.540,23.841,-3.293,25.854
1685393930447,2023-05-29T23:58:50.447,0.560,26.341,-2.317,25.183
1685393930467,2023-05-29T23:58:50.467,0.580,29.024,-2.012,24.512
1685393930487,2023-05-29T23:58:50.487,0.600,32.134,-1.341,23.537
1685393930507,2023-05-29T23:58:50.507,0.620,34.695,-0.183,22.134
1685393930527,2023-05-29T23:58:50.527,0.640,36.402,0.488,20.305
1685393930547,2023-05-29T23:58:50.547,0.660,37.805,0.610,18.354
1685393930567,2023-05-29T23:58:50.567,0.680,38.598,-0.305,16.463
1685393930587,2023-05-29T23:58:50.587,0.700,39.146,-2.561,15.000
1685393930607,2023-05-29T23:58:50.607,0.720,39.634,-2.561,13.232
1685393930627,2023-05-29T23:58:50.627,0.740,40.000,1.402,10.976
1685393930647,2023-05-29T23:58:50.647,0.760,40.183,6.098,8.659
1685393930667,2023-05-29T23:58:50.667,0.780,38.841,10.183,5.488
1685393930687,2023-05-29T23:58:50.687,0.800,36.341,12.073,1.585
1685393930707,2023-05-29T23:58:50.707,0.820,33.354,9.512,-3.232
1685393930727,2023-05-29T23:58:50.727,0.840,30.305,7.805,-9.390
1685393930747,2023-05-29T23:58:50.747,0.860,27.195,8.232,-15.854
1685393930767,2023-05-29T23:58:50.767,0.880,24.024,6.220,-21.646
1685393930787,2023-05-29T23:58:50.787,0.900,21.341,6.646,-26.829
1685393930807,2023-05-29T23:58:50.807,0.920,18.659,6.402,-30.915
1685393930827,2023-05-29T23:58:50.827,0.940,15.122,4.085,-34.634
