epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685393574374,2023-05-29T23:52:54.374,0.000,-5.915,5.427,-16.159
1685393574394,2023-05-29T23:52:54.394,0.020,-5.549,5.732,-16.280
1685393574414,2023-05-29T23:52:54.414,0.040,-5.732,7.805,-16.707
1685393574434,2023-05-29T23:52:54.434,0.060,-5.793,8.232,-16.524
1685393574454,2023-05-29T23:52:54.454,0.080,-6.524,5.854,-15.061
1685393574474,2023-05-29T23:52:54.474,0.100,-7.561,4.878,-14.146
1685393574494,2023-05-29T23:52:54.494,0.120,-7.378,5.915,-13.963
1685393574514,2023-05-29T23:52:54.514,0.140,-6.098,6.402,-13.110
1685393574534,2023-05-29T23:52:54.534,0.160,-4.817,5.854,-11.585
1685393574554,2023-05-29T23:52:54.554,0.180,-3.963,6.646,-10.244
1685393574574,2023-05-29T23:52:54.574,0.200,-3.171,7.256,-8.354
1685393574594,2023-05-29T23:52:54.594,0.220,-2.683,8.659,-5.671
1685393574614,2023-05-29T23:52:54.614,0.240,-1.646,10.061,-2.805
1685393574634,2023-05-29T23:52:54.634,0.260,0.244,9.024,1.220
1685393574654,2023-05-29T23:52:54.654,0.280,3.476,6.098,5.671
1685393574674,2023-05-29T23:52:54.674,0.300,5.549,2.561,9.390
1685393574694,2023-05-29T23:52:54.694,0.320,6.341,0.366,12.805
1685393574714,2023-05-29T23:52:54.714,0.340,7.012,2.866,15.549
1685393574734,2023-05-29T23:52:54.734,0.360,7.317,3.049,18.049
1685393574754,2023-05-29T23:52:54.754,0.380,6.951,-1.220,20.610
1685393574774,2023-05-29T23:52:54.774,0.400,6.280,-5.427,23.354
1685393574794,2023-05-29T23:52:54.794,0.420,6.829,-7.866,26.585
1685393574814,2023-05-29T23:52:54.814,0.440,8.476,-4.634,28.659
1685393574834,2023-05-29T23:52:54.834,0.460,9.878,-0.183,30.122
1685393574854,2023-05-29T23:52:54.854,0.480,11.707,-0.732,32.256
1685393574874,2023-05-29T23:52:54.874,0.500,13.963,-2.073,33.963
1685393574894,2023-05-29T23:52:54.894,0.520,15.183,-0.915,32.866
1685393574914,2023-05-29T23:52:54.914,0.540,13.659,-2.439,29.329
1685393574934,2023-05-29T23:52:54.934,0.560,12.622,-8.476,26.159
1685393574954,2023-05-29T23:52:54.954,0.580,13.720,-14.390,23.780
1685393574974,2023-05-29T23:52:54.974,0.600,16.524,-16.220,22.500
1685393574994,2023-05-29T23:52:54.994,0.620,18.780,-16.402,21.098
1685393575014,2023-05-29T23:52:55.014,0.640,19.878,-14.939,18.963
1685393575034,2023-05-29T23:52:55.034,0.660,21.585,-10.488,15.732
1685393575054,2023-05-29T23:52:55.054,0.680,23.598,-6.890,11.768
1685393575074,2023-05-29T23:52:55.074,0.700,25.732,-6.220,7.927
1685393575094,2023-05-29T23:52:55.094,0.720,27.927,-4.634,3.659
1685393575114,2023-05-29T23:52:55.114,0.740,29.634,-3.720,-0.305
1685393575134,2023-05-29T23:52:55.134,0.760,31.159,-3.232,-4.573
1685393575154,2023-05-29T23:52:55.154,0.780,31.951,-3.049,-10.549
1685393575174,2023-05-29T23:52:55.174,0.800,31.646,-3.537,-16.890
1685393575194,2023-05-29T23:52:55.194,0.820,29.695,-4.817,-22.256
1685393575214,2023-05-29T23:52:55.214,0.840,26.159,-6.768,-26.890
1685393575234,2023-05-29T23:52:55.234,0.860,22.622,-4.207,-31.402
1685393575254,2023-05-29T23:52:55.254,0.880,21.098,-5.915,-35.305
1685393575274,2023-05-29T23:52:55.274,0.900,19.634,-14.512,-38.841
1685393575294,2023-05-29T23:52:55.294,0.920,15.305,-19.695,-42.744
1685393575314,2023-05-29T23:52:55.314,0.940,10.000,-18.841,-46.098
1685393575334,2023-05-29T23:52:55.334,0.960,5.183,-9.329,-47.988
1685393575354,2023-05-29T23:52:55.354,0.980,0.915,1.098,-46.951
1685393575374,2023-05-29T23:52:55.374,1.000,-0.854,6.524,-42.988
1685393575394,2023-05-29T23:52:55.394,1.020,0.061,6.524,-39.939
1685393575414,2023-05-29T23:52:55.414,1.040,1.159,3.293,-36.402
1685393575434,2023-05-29T23:52:55.434,1.060,1.098,2.256,-31.646
1685393575454,2023-05-29T23:52:55.454,1.080,0.976,6.951,-25.610
1685393575474,2023-05-29T23:52:55.474,1.100,0.732,9.207,-18.780
1685393575494,2023-05-29T23:52:55.494,1.120,0.671,7.561,-12.744
1685393575514,2023-05-29T23:52:55.514,1.140,1.098,5.976,-7.805
1685393575534,2023-05-29T23:52:55.534,1.160,1.524,5.122,-3.354
1685393575554,2023-05-29T23:52:55.554,1.180,0.000,5.976,-0.427
1685393575574,2023-05-29T23:52:55.574,1.200,-1.768,7.622,1.220
1685393575594,2023-05-29T23:52:55.594,1.220,-2.317,4.024,3.537
1685393575614,2023-05-29T23:52:55.614,1.240,-2.439,-0.366,5.244
1685393575634,2023-05-29T23:52:55.634,1.260,-3.171,-1.829,6.341
1685393575654,2023-05-29T23:52:55.654,1.280,-3.841,-1.707,7.439
1685393575674,2023-05-29T23:52:55.674,1.300,-3.598,1.098,8.720
1685393575694,2023-05-29T23:52:55.694,1.320,-3.902,0.854,10.915
1685393575714,2023-05-29T23:52:55.714,1.340,-4.573,-2.805,13.659
1685393575734,2023-05-29T23:52:55.734,1.360,-5.122,-4.878,16.707
1685393575754,2023-05-29T23:52:55.754,1.380,-5.854,-5.183,20.122
1685393575774,2023-05-29T23:52:55.774,1.400,-5.549,-3.110,23.902
1685393575794,2023-05-29T23:52:55.794,1.420,-4.268,-0.122,27.866
1685393575814,2023-05-29T23:52:55.814,1.440,-3.415,-0.915,31.098
1685393575834,2023-05-29T23:52:55.834,1.460,-2.927,-3.232,33.049
1685393575854,2023-05-29T23:52:55.854,1.480,-2.378,-4.146,34.451
1685393575874,2023-05-29T23:52:55.874,1.500,-0.976,-5.427,35.793
1685393575894,2023-05-29T23:52:55.894,1.520,2.439,-7.378,37.073
1685393575914,2023-05-29T23:52:55.914,1.540,6.220,-10.732,37.256
1685393575934,2023-05-29T23:52:55.934,1.560,7.866,-14.024,35.305
1685393575954,2023-05-29T23:52:55.954,1.580,10.549,-13.963,31.951
