epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685393602254,2023-05-29T23:53:22.254,0.000,-31.037,6.829,-13.049
1685393602274,2023-05-29T23:53:22.274,0.020,-31.037,6.098,-13.354
1685393602294,2023-05-29T23:53:22.294,0.040,-32.256,4.085,-14.573
1685393602314,2023-05-29T23:53:22.314,0.060,-31.585,2.378,-14.146
1685393602334,2023-05-29T23:53:22.334,0.080,-27.744,4.085,-12.744
1685393602354,2023-05-29T23:53:22.354,0.100,-22.866,5.061,-12.439
1685393602374,2023-05-29T23:53:22.374,0.120,-20.305,0.061,-11.829
1685393602394,2023-05-29T23:53:22.394,0.140,-18.598,0.793,-11.098
1685393602414,2023-05-29T23:53:22.414,0.160,-16.768,5.305,-10.366
1685393602434,2023-05-29T23:53:22.434,0.180,-15.549,8.354,-9.695
1685393602454,2023-05-29T23:53:22.454,0.200,-13.537,9.512,-7.134
1685393602474,2023-05-29T23:53:22.474,0.220,-11.402,8.902,-6.463
1685393602494,2023-05-29T23:53:22.494,0.240,-9.207,9.573,-5.854
1685393602514,2023-05-29T23:53:22.514,0.260,-7.256,8.171,-4.390
1685393602534,2023-05-29T23:53:22.534,0.280,-6.341,3.720,-2.866
1685393602554,2023-05-29T23:53:22.554,0.300,-5.488,2.073,-1.159
1685393602574,2023-05-29T23:53:22.574,0.320,-3.537,4.390,0.732
1685393602594,2023-05-29T23:53:22.594,0.340,-1.646,7.622,3.354
1685393602614,2023-05-29T23:53:22.614,0.360,0.183,8.841,7.012
1685393602634,2023-05-29T23:53:22.634,0.380,2.622,10.366,10.244
1685393602654,2023-05-29T23:53:22.654,0.400,4.695,11.829,12.805
1685393602674,2023-05-29T23:53:22.674,0.420,5.671,10.671,15.000
1685393602694,2023-05-29T23:53:22.694,0.440,5.366,12.256,15.854
1685393602714,2023-05-29T23:53:22.714,0.460,5.366,15.915,16.037
1685393602734,2023-05-29T23:53:22.734,0.480,6.890,14.573,18.476
1685393602754,2023-05-29T23:53:22.754,0.500,9.268,14.268,21.524
