epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685393824430,2023-05-29T23:57:04.430,0.000,-15.671,3.171,-16.768
1685393824450,2023-05-29T23:57:04.450,0.020,-16.768,2.500,-16.646
1685393824470,2023-05-29T23:57:04.470,0.040,-17.622,3.415,-17.439
1685393824490,2023-05-29T23:57:04.490,0.060,-17.683,6.220,-17.500
1685393824510,2023-05-29T23:57:04.510,0.080,-17.927,6.524,-16.646
1685393824530,2023-05-29T23:57:04.530,0.100,-17.561,12.805,-17.195
1685393824550,2023-05-29T23:57:04.550,0.120,-17.561,24.695,-16.524
1685393824570,2023-05-29T23:57:04.570,0.140,-17.378,30.854,-13.720
1685393824590,2023-05-29T23:57:04.590,0.160,-16.829,28.780,-10.244
1685393824610,2023-05-29T23:57:04.610,0.180,-15.610,26.220,-8.049
1685393824630,2023-05-29T23:57:04.630,0.200,-14.268,23.415,-5.122
1685393824650,2023-05-29T23:57:04.650,0.220,-12.927,16.524,-0.183
1685393824670,2023-05-29T23:57:04.670,0.240,-11.524,13.537,5.061
1685393824690,2023-05-29T23:57:04.690,0.260,-10.061,16.159,11.037
1685393824710,2023-05-29T23:57:04.710,0.280,-7.500,21.098,16.707
1685393824730,2023-05-29T23:57:04.730,0.300,-5.488,26.220,20.671
1685393824750,2023-05-29T23:57:04.750,0.320,-4.207,25.610,23.415
1685393824770,2023-05-29T23:57:04.770,0.340,-1.646,21.890,25.793
1685393824790,2023-05-29T23:57:04.790,0.360,2.073,20.793,27.744
1685393824810,2023-05-29T23:57:04.810,0.380,5.366,21.341,29.695
1685393824830,2023-05-29T23:57:04.830,0.400,8.110,18.598,30.671
1685393824850,2023-05-29T23:57:04.850,0.420,11.463,11.646,31.402
1685393824870,2023-05-29T23:57:04.870,0.440,14.207,5.915,31.768
1685393824890,2023-05-29T23:57:04.890,0.460,16.220,2.256,31.829
1685393824910,2023-05-29T23:57:04.910,0.480,18.476,3.841,31.646
1685393824930,2023-05-29T23:57:04.930,0.500,20.976,10.854,30.671
1685393824950,2023-05-29T23:57:04.950,0.520,21.829,10.854,29.756
1685393824970,2023-05-29T23:57:04.970,0.540,21.402,5.305,27.744
1685393824990,2023-05-29T23:57:04.990,0.560,20.610,3.598,25.000
1685393825010,2023-05-29T23:57:05.010,0.580,20.732,3.902,22.988
1685393825030,2023-05-29T23:57:05.030,0.600,22.134,1.707,21.585
1685393825050,2023-05-29T23:57:05.050,0.620,24.268,-0.915,18.720
1685393825070,2023-05-29T23:57:05.070,0.640,27.378,-0.061,15.732
1685393825090,2023-05-29T23:57:05.090,0.660,30.183,1.402,13.476
1685393825110,2023-05-29T23:57:05.110,0.680,31.951,1.037,10.976
1685393825130,2023-05-29T23:57:05.130,0.700,32.012,-1.890,6.585
1685393825150,2023-05-29T23:57:05.150,0.720,30.915,-8.598,0.061
1685393825170,2023-05-29T23:57:05.170,0.740,29.085,-17.012,-7.561
1685393825190,2023-05-29T23:57:05.190,0.760,27.073,-19.512,-15.061
1685393825210,2023-05-29T23:57:05.210,0.780,25.305,-12.561,-21.159
1685393825230,2023-05-29T23:57:05.230,0.800,23.415,-3.049,-25.854
1685393825250,2023-05-29T23:57:05.250,0.820,21.098,-1.707,-28.780
1685393825270,2023-05-29T23:57:05.270,0.840,19.024,-5.122,-31.707
1685393825290,2023-05-29T23:57:05.290,0.860,17.073,-4.878,-34.878
1685393825310,2023-05-29T23:57:05.310,0.880,15.183,-1.159,-38.110
1685393825330,2023-05-29T23:57:05.330,0.900,12.744,1.707,-40.610
1685393825350,2023-05-29T23:57:05.350,0.920,9.756,1.524,-42.866
1685393825370,2023-05-29T23:57:05.370,0.940,6.829,1.646,-44.817
1685393825390,2023-05-29T23:57:05.390,0.960,4.634,1.951,-45.488
1685393825410,2023-05-29T23:57:05.410,0.980,2.744,2.927,-45.305
1685393825430,2023-05-29T23:57:05.430,1.000,1.220,5.061,-44.756
1685393825450,2023-05-29T23:57:05.450,1.020,0.000,5.000,-42.561
1685393825470,2023-05-29T23:57:05.470,1.040,-1.159,2.622,-39.024
1685393825490,2023-05-29T23:57:05.490,1.060,-2.683,-1.098,-35.610
1685393825510,2023-05-29T23:57:05.510,1.080,-4.329,-1.280,-32.317
1685393825530,2023-05-29T23:57:05.530,1.100,-4.939,0.122,-27.866
1685393825550,2023-05-29T23:57:05.550,1.120,-5.854,2.012,-22.195
1685393825570,2023-05-29T23:57:05.570,1.140,-6.707,1.463,-16.037
1685393825590,2023-05-29T23:57:05.590,1.160,-6.768,-0.305,-10.366
1685393825610,2023-05-29T23:57:05.610,1.180,-5.976,-1.220,-5.488
1685393825630,2023-05-29T23:57:05.630,1.200,-5.183,-1.707,-1.037
1685393825650,2023-05-29T23:57:05.650,1.220,-4.756,-0.610,2.866
1685393825670,2023-05-29T23:57:05.670,1.240,-4.939,1.037,5.488
1685393825690,2023-05-29T23:57:05.690,1.260,-5.244,-0.244,7.622
1685393825710,2023-05-29T23:57:05.710,1.280,-5.732,-4.024,9.268
1685393825730,2023-05-29T23:57:05.730,1.300,-5.915,-5.976,10.122
1685393825750,2023-05-29T23:57:05.750,1.320,-6.159,-5.244,10.732
1685393825770,2023-05-29T23:57:05.770,1.340,-6.646,-3.598,12.317
1685393825790,2023-05-29T23:57:05.790,1.360,-6.768,-3.110,14.878
1685393825810,2023-05-29T23:57:05.810,1.380,-6.280,-4.756,18.232
1685393825830,2023-05-29T23:57:05.830,1.400,-5.244,-4.390,21.768
1685393825850,2023-05-29T23:57:05.850,1.420,-3.902,-1.707,25.061
1685393825870,2023-05-29T23:57:05.870,1.440,-2.134,-1.220,28.720
1685393825890,2023-05-29T23:57:05.890,1.460,0.671,-3.598,32.439
1685393825910,2023-05-29T23:57:05.910,1.480,4.024,-4.390,35.793
1685393825930,2023-05-29T23:57:05.930,1.500,7.256,-4.085,38.780
1685393825950,2023-05-29T23:57:05.950,1.520,9.756,-5.000,41.220
1685393825970,2023-05-29T23:57:05.970,1.540,12.805,-4.085,42.439
1685393825990,2023-05-29T23:57:05.990,1.560,16.159,0.244,42.012
