epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685393952879,2023-05-29T23:59:12.879,0.000,-33.963,17.256,-14.451
1685393952899,2023-05-29T23:59:12.899,0.020,-34.024,17.439,-14.268
1685393952919,2023-05-29T23:59:12.919,0.040,-32.195,18.720,-12.744
1685393952939,2023-05-29T23:59:12.939,0.060,-28.659,20.793,-11.098
1685393952959,2023-05-29T23:59:12.959,0.080,-25.122,21.646,-8.780
1685393952979,2023-05-29T23:59:12.979,0.100,-21.341,21.890,-6.280
1685393952999,2023-05-29T23:59:12.999,0.120,-17.012,19.756,-4.451
1685393953019,2023-05-29T23:59:13.019,0.140,-11.951,17.012,-1.524
1685393953039,2023-05-29T23:59:13.039,0.160,-7.439,18.415,2.012
1685393953059,2023-05-29T23:59:13.059,0.180,-3.415,21.341,5.427
1685393953079,2023-05-29T23:59:13.079,0.200,0.122,19.939,10.061
1685393953099,2023-05-29T23:59:13.099,0.220,3.354,17.012,13.598
1685393953119,2023-05-29T23:59:13.119,0.240,6.220,16.585,15.549
1685393953139,2023-05-29T23:59:13.139,0.260,7.500,17.317,16.524
1685393953159,2023-05-29T23:59:13.159,0.280,9.085,18.476,17.744
1685393953179,2023-05-29T23:59:13.179,0.300,10.305,18.841,18.902
1685393953199,2023-05-29T23:59:13.199,0.320,10.610,19.146,19.695
1685393953219,2023-05-29T23:59:13.219,0.340,11.768,23.354,20.183
1685393953239,2023-05-29T23:59:13.239,0.360,12.683,29.878,19.573
1685393953259,2023-05-29T23:59:13.259,0.380,13.232,33.720,19.207
1685393953279,2023-05-29T23:59:13.279,0.400,13.415,32.622,19.085
1685393953299,2023-05-29T23:59:13.299,0.420,14.390,27.256,19.573
1685393953319,2023-05-29T23:59:13.319,0.440,16.951,22.317,19.695
1685393953339,2023-05-29T23:59:13.339,0.460,19.695,21.646,18.720
1685393953359,2023-05-29T23:59:13.359,0.480,21.524,21.220,18.293
1685393953379,2023-05-29T23:59:13.379,0.500,24.085,18.110,18.415
1685393953399,2023-05-29T23:59:13.399,0.520,27.378,15.244,19.024
1685393953419,2023-05-29T23:59:13.419,0.540,30.366,15.183,19.817
1685393953439,2023-05-29T23:59:13.439,0.560,31.768,13.780,20.061
1685393953459,2023-05-29T23:59:13.459,0.580,31.829,5.122,19.451
1685393953479,2023-05-29T23:59:13.479,0.600,30.976,-6.890,16.890
1685393953499,2023-05-29T23:59:13.499,0.620,30.427,-14.695,13.841
1685393953519,2023-05-29T23:59:13.519,0.640,31.037,-11.707,10.610
1685393953539,2023-05-29T23:59:13.539,0.660,31.463,-4.756,7.866
1685393953559,2023-05-29T23:59:13.559,0.680,30.427,-0.488,4.268
1685393953579,2023-05-29T23:59:13.579,0.700,28.110,2.561,0.549
1685393953599,2023-05-29T23:59:13.599,0.720,25.549,2.805,-4.939
1685393953619,2023-05-29T23:59:13.619,0.740,22.988,1.951,-12.439
1685393953639,2023-05-29T23:59:13.639,0.760,21.463,2.561,-19.817
1685393953659,2023-05-29T23:59:13.659,0.780,20.854,5.488,-24.878
1685393953679,2023-05-29T23:59:13.679,0.800,18.537,6.524,-29.024
1685393953699,2023-05-29T23:59:13.699,0.820,15.793,6.341,-33.598
1685393953719,2023-05-29T23:59:13.719,0.840,13.232,7.622,-38.537
1685393953739,2023-05-29T23:59:13.739,0.860,10.488,7.500,-42.012
1685393953759,2023-05-29T23:59:13.759,0.880,8.476,3.780,-43.171
1685393953779,2023-05-29T23:59:13.779,0.900,6.768,3.354,-43.963
1685393953799,2023-05-29T23:59:13.799,0.920,4.939,6.402,-45.183
1685393953819,2023-05-29T23:59:13.819,0.940,3.415,6.159,-44.756
1685393953839,2023-05-29T23:59:13.839,0.960,2.683,3.659,-41.768
1685393953859,2023-05-29T23:59:13.859,0.980,1.585,3.476,-38.537
1685393953879,2023-05-29T23:59:13.879,1.000,0.305,4.878,-34.817
1685393953899,2023-05-29T23:59:13.899,1.020,-0.854,4.451,-30.915
1685393953919,2023-05-29T23:59:13.919,1.040,-1.768,2.500,-25.427
1685393953939,2023-05-29T23:59:13.939,1.060,-2.134,1.768,-18.659
1685393953959,2023-05-29T23:59:13.959,1.080,-1.951,0.854,-12.683
1685393953979,2023-05-29T23:59:13.979,1.100,-1.768,-0.793,-7.683
1685393953999,2023-05-29T23:59:13.999,1.120,-1.585,-1.524,-4.329
1685393954019,2023-05-29T23:59:14.019,1.140,-1.463,-0.366,-1.463
1685393954039,2023-05-29T23:59:14.039,1.160,-1.951,-0.854,0.732
1685393954059,2023-05-29T23:59:14.059,1.180,-2.012,-2.744,2.439
1685393954079,2023-05-29T23:59:14.079,1.200,-2.195,-4.146,4.329
1685393954099,2023-05-29T23:59:14.099,1.220,-2.561,-5.427,6.280
1685393954119,2023-05-29T23:59:14.119,1.240,-2.805,-5.366,7.683
1685393954139,2023-05-29T23:59:14.139,1.260,-3.293,-5.305,9.329
1685393954159,2023-05-29T23:59:14.159,1.280,-4.207,-5.549,10.671
1685393954179,2023-05-29T23:59:14.179,1.300,-4.573,-1.707,12.134
1685393954199,2023-05-29T23:59:14.199,1.320,-4.695,1.098,14.573
1685393954219,2023-05-29T23:59:14.219,1.340,-4.207,-1.463,17.561
1685393954239,2023-05-29T23:59:14.239,1.360,-2.378,-4.329,19.939
1685393954259,2023-05-29T23:59:14.259,1.380,-0.427,-3.232,21.280
1685393954279,2023-05-29T23:59:14.279,1.400,0.549,-2.500,22.500
1685393954299,2023-05-29T23:59:14.299,1.420,1.768,-4.695,24.268
1685393954319,2023-05-29T23:59:14.319,1.440,3.841,-5.976,25.976
1685393954339,2023-05-29T23:59:14.339,1.460,6.951,-6.463,27.988
1685393954359,2023-05-29T23:59:14.359,1.480,11.037,-8.415,30.183
1685393954379,2023-05-29T23:59:14.379,1.500,15.000,-6.402,32.317
1685393954399,2023-05-29T23:59:14.399,1.520,17.378,-3.598,33.476
