epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685393360053,2023-05-29T23:49:20.053,0.000,-19.634,8.049,-24.268
1685393360073,2023-05-29T23:49:20.073,0.020,-18.963,8.963,-24.146
1685393360093,2023-05-29T23:49:20.093,0.040,-14.634,16.098,-22.256
1685393360113,2023-05-29T23:49:20.113,0.060,-9.573,28.354,-17.866
1685393360133,2023-05-29T23:49:20.133,0.080,-5.732,37.256,-11.037
1685393360153,2023-05-29T23:49:20.153,0.100,-1.707,41.280,-5.000
1685393360173,2023-05-29T23:49:20.173,0.120,0.305,38.049,0.488
1685393360193,2023-05-29T23:49:20.193,0.140,0.366,26.037,5.122
1685393360213,2023-05-29T23:49:20.213,0.160,0.671,18.841,7.988
1685393360233,2023-05-29T23:49:20.233,0.180,2.988,14.024,11.402
1685393360253,2023-05-29T23:49:20.253,0.200,4.024,9.268,14.695
1685393360273,2023-05-29T23:49:20.273,0.220,3.659,7.622,17.012
1685393360293,2023-05-29T23:49:20.293,0.240,4.634,7.073,17.256
1685393360313,2023-05-29T23:49:20.313,0.260,4.695,3.537,17.927
1685393360333,2023-05-29T23:49:20.333,0.280,2.988,1.159,19.634
1685393360353,2023-05-29T23:49:20.353,0.300,3.293,5.061,21.524
1685393360373,2023-05-29T23:49:20.373,0.320,5.427,9.451,24.512
1685393360393,2023-05-29T23:49:20.393,0.340,8.476,13.293,27.927
1685393360413,2023-05-29T23:49:20.413,0.360,11.037,16.768,30.976
1685393360433,2023-05-29T23:49:20.433,0.380,13.780,16.585,33.110
1685393360453,2023-05-29T23:49:20.453,0.400,16.159,14.329,33.659
1685393360473,2023-05-29T23:49:20.473,0.420,18.171,10.305,32.683
1685393360493,2023-05-29T23:49:20.493,0.440,18.780,6.646,30.976
1685393360513,2023-05-29T23:49:20.513,0.460,18.659,2.683,29.390
1685393360533,2023-05-29T23:49:20.533,0.480,18.780,-1.037,27.683
1685393360553,2023-05-29T23:49:20.553,0.500,19.573,-4.695,24.756
1685393360573,2023-05-29T23:49:20.573,0.520,21.037,-8.232,20.854
1685393360593,2023-05-29T23:49:20.593,0.540,22.805,-11.585,17.378
1685393360613,2023-05-29T23:49:20.613,0.560,25.976,-12.866,13.659
1685393360633,2023-05-29T23:49:20.633,0.580,29.939,-12.927,9.390
1685393360653,2023-05-29T23:49:20.653,0.600,34.207,-11.890,3.841
1685393360673,2023-05-29T23:49:20.673,0.620,38.720,-10.061,-2.073
1685393360693,2023-05-29T23:49:20.693,0.640,42.744,-9.207,-7.805
1685393360713,2023-05-29T23:49:20.713,0.660,45.549,-7.317,-14.085
1685393360733,2023-05-29T23:49:20.733,0.680,46.341,-6.463,-20.244
1685393360753,2023-05-29T23:49:20.753,0.700,45.244,-6.037,-25.427
1685393360773,2023-05-29T23:49:20.773,0.720,42.195,-4.634,-30.244
1685393360793,2023-05-29T23:49:20.793,0.740,37.805,-2.134,-35.610
1685393360813,2023-05-29T23:49:20.813,0.760,32.439,1.037,-40.366
1685393360833,2023-05-29T23:49:20.833,0.780,26.768,0.244,-43.110
1685393360853,2023-05-29T23:49:20.853,0.800,21.463,0.854,-44.207
1685393360873,2023-05-29T23:49:20.873,0.820,16.037,5.732,-44.268
1685393360893,2023-05-29T23:49:20.893,0.840,11.768,9.024,-42.988
1685393360913,2023-05-29T23:49:20.913,0.860,9.085,7.561,-41.220
1685393360933,2023-05-29T23:49:20.933,0.880,6.829,7.195,-38.171
1685393360953,2023-05-29T23:49:20.953,0.900,4.329,7.378,-33.659
1685393360973,2023-05-29T23:49:20.973,0.920,1.585,7.256,-28.659
1685393360993,2023-05-29T23:49:20.993,0.940,-0.915,7.317,-23.598
1685393361013,2023-05-29T23:49:21.013,0.960,-2.195,5.732,-18.963
1685393361033,2023-05-29T23:49:21.033,0.980,-2.561,5.061,-15.793
1685393361053,2023-05-29T23:49:21.053,1.000,-3.720,4.634,-13.293
1685393361073,2023-05-29T23:49:21.073,1.020,-4.573,2.683,-10.671
1685393361093,2023-05-29T23:49:21.093,1.040,-5.122,1.646,-8.598
1685393361113,2023-05-29T23:49:21.113,1.060,-4.939,-1.037,-7.439
1685393361133,2023-05-29T23:49:21.133,1.080,-3.720,-3.780,-6.890
1685393361153,2023-05-29T23:49:21.153,1.100,-2.927,-2.744,-5.671
1685393361173,2023-05-29T23:49:21.173,1.120,-2.988,-2.378,-4.146
1685393361193,2023-05-29T23:49:21.193,1.140,-2.927,-6.037,-2.500
1685393361213,2023-05-29T23:49:21.213,1.160,-3.232,-9.939,-0.793
1685393361233,2023-05-29T23:49:21.233,1.180,-4.329,-11.951,1.951
1685393361253,2023-05-29T23:49:21.253,1.200,-5.183,-12.317,6.585
1685393361273,2023-05-29T23:49:21.273,1.220,-6.098,-11.890,12.073
1685393361293,2023-05-29T23:49:21.293,1.240,-6.951,-12.500,17.317
1685393361313,2023-05-29T23:49:21.313,1.260,-6.768,-11.524,22.744
1685393361333,2023-05-29T23:49:21.333,1.280,-6.220,-9.085,28.171
1685393361353,2023-05-29T23:49:21.353,1.300,-6.280,-7.378,32.683
1685393361373,2023-05-29T23:49:21.373,1.320,-6.037,-7.317,36.646
1685393361393,2023-05-29T23:49:21.393,1.340,-4.817,-7.744,40.122
1685393361413,2023-05-29T23:49:21.413,1.360,-3.293,-8.963,43.293
1685393361433,2023-05-29T23:49:21.433,1.380,0.488,-11.890,45.244
1685393361453,2023-05-29T23:49:21.453,1.400,0.183,-13.841,43.476
1685393361473,2023-05-29T23:49:21.473,1.420,0.793,-18.110,42.500
1685393361493,2023-05-29T23:49:21.493,1.440,3.110,-20.793,40.854
1685393361513,2023-05-29T23:49:21.513,1.460,5.549,-23.232,38.659
1685393361533,2023-05-29T23:49:21.533,1.480,8.780,-27.012,35.671
1685393361553,2023-05-29T23:49:21.553,1.500,13.720,-30.244,30.915
1685393361573,2023-05-29T23:49:21.573,1.520,19.146,-35.976,25.305
1685393361593,2023-05-29T23:49:21.593,1.540,22.744,-44.329,18.659
1685393361613,2023-05-29T23:49:21.613,1.560,25.732,-46.159,9.756
1685393361633,2023-05-29T23:49:21.633,1.580,27.500,-36.829,0.427
1685393361653,2023-05-29T23:49:21.653,1.600,27.927,-29.695,-7.317
1685393361673,2023-05-29T23:49:21.673,1.620,28.598,-28.963,-14.146
1685393361693,2023-05-29T23:49:21.693,1.640,30.000,-26.890,-20.793
1685393361713,2023-05-29T23:49:21.713,1.660,32.195,-23.902,-27.256
1685393361733,2023-05-29T23:49:21.733,1.680,35.183,-21.341,-32.012
1685393361753,2023-05-29T23:49:21.753,1.700,37.317,-17.805,-35.000
1685393361773,2023-05-29T23:49:21.773,1.720,38.598,-11.098,-37.256
1685393361793,2023-05-29T23:49:21.793,1.740,39.817,-5.549,-38.598
1685393361813,2023-05-29T23:49:21.813,1.760,39.512,-1.707,-41.159
1685393361833,2023-05-29T23:49:21.833,1.780,38.659,-2.561,-44.024
1685393361853,2023-05-29T23:49:21.853,1.800,37.317,-4.695,-47.561
1685393361873,2023-05-29T23:49:21.873,1.820,34.024,-5.244,-51.098
1685393361893,2023-05-29T23:49:21.893,1.840,28.415,-7.195,-52.927
1685393361913,2023-05-29T23:49:21.913,1.860,20.793,-7.866,-52.073
1685393361933,2023-05-29T23:49:21.933,1.880,11.768,-5.366,-48.720
1685393361953,2023-05-29T23:49:21.953,1.900,2.927,-1.829,-44.512
1685393361973,2023-05-29T23:49:21.973,1.920,-4.207,-0.366,-39.695
1685393361993,2023-05-29T23:49:21.993,1.940,-8.232,0.427,-34.695
1685393362013,2023-05-29T23:49:22.013,1.960,-10.305,2.134,-29.451
1685393362033,2023-05-29T23:49:22.033,1.980,-12.622,2.439,-23.841
1685393362053,2023-05-29T23:49:22.053,2.000,-14.695,0.183,-18.720
1685393362073,2023-05-29T23:49:22.073,2.020,-15.427,-2.622,-14.085
1685393362093,2023-05-29T23:49:22.093,2.040,-15.488,-3.415,-10.549
1685393362113,2023-05-29T23:49:22.113,2.060,-15.244,-3.659,-7.317
1685393362133,2023-05-29T23:49:22.133,2.080,-15.305,-6.402,-3.902
