epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685473654625,2023-05-30T22:07:34.625,0.000,-0.053,-0.692,0.582
1685473654645,2023-05-30T22:07:34.645,0.020,-0.054,-0.694,0.584
1685473654665,2023-05-30T22:07:34.665,0.040,-0.052,-0.685,0.587
1685473654685,2023-05-30T22:07:34.685,0.060,-0.057,-0.667,0.582
1685473654705,2023-05-30T22:07:34.705,0.080,-0.074,-0.652,0.574
1685473654725,2023-05-30T22:07:34.725,0.100,-0.073,-0.658,0.573
1685473654745,2023-05-30T22:07:34.745,0.120,-0.079,-0.661,0.582
1685473654765,2023-05-30T22:07:34.765,0.140,-0.085,-0.661,0.584
1685473654785,2023-05-30T22:07:34.785,0.160,-0.083,-0.664,0.587
1685473654805,2023-05-30T22:07:34.805,0.180,-0.093,-0.671,0.594
1685473654825,2023-05-30T22:07:34.825,0.200,-0.094,-0.683,0.617
1685473654845,2023-05-30T22:07:34.845,0.220,-0.093,-0.694,0.648
1685473654865,2023-05-30T22:07:34.865,0.240,-0.109,-0.692,0.657
1685473654885,2023-05-30T22:07:34.885,0.260,-0.117,-0.685,0.670
1685473654905,2023-05-30T22:07:34.905,0.280,-0.110,-0.690,0.685
1685473654925,2023-05-30T22:07:34.925,0.300,-0.096,-0.696,0.694
1685473654945,2023-05-30T22:07:34.945,0.320,-0.089,-0.695,0.702
1685473654965,2023-05-30T22:07:34.965,0.340,-0.078,-0.684,0.713
1685473654985,2023-05-30T22:07:34.985,0.360,-0.080,-0.682,0.729
1685473655005,2023-05-30T22:07:35.005,0.380,-0.062,-0.692,0.749
1685473655025,2023-05-30T22:07:35.025,0.400,-0.053,-0.694,0.769
1685473655045,2023-05-30T22:07:35.045,0.420,-0.053,-0.689,0.782
1685473655065,2023-05-30T22:07:35.065,0.440,-0.042,-0.692,0.801
1685473655085,2023-05-30T22:07:35.085,0.460,-0.015,-0.688,0.814
1685473655105,2023-05-30T22:07:35.105,0.480,-0.005,-0.688,0.835
1685473655125,2023-05-30T22:07:35.125,0.500,-0.005,-0.683,0.847
1685473655145,2023-05-30T22:07:35.145,0.520,0.002,-0.679,0.851
1685473655165,2023-05-30T22:07:35.165,0.540,-0.010,-0.677,0.854
1685473655185,2023-05-30T22:07:35.185,0.560,-0.015,-0.687,0.864
