epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685473801022,2023-05-30T22:10:01.022,0.000,-0.025,-0.777,0.596
1685473801042,2023-05-30T22:10:01.042,0.020,-0.039,-0.776,0.595
1685473801062,2023-05-30T22:10:01.062,0.040,-0.048,-0.771,0.577
1685473801082,2023-05-30T22:10:01.082,0.060,-0.043,-0.770,0.571
1685473801102,2023-05-30T22:10:01.102,0.080,-0.055,-0.768,0.574
1685473801122,2023-05-30T22:10:01.122,0.100,-0.063,-0.766,0.576
1685473801142,2023-05-30T22:10:01.142,0.120,-0.070,-0.763,0.573
1685473801162,2023-05-30T22:10:01.162,0.140,-0.073,-0.762,0.562
1685473801182,2023-05-30T22:10:01.182,0.160,-0.087,-0.751,0.557
1685473801202,2023-05-30T22:10:01.202,0.180,-0.057,-0.744,0.563
1685473801222,2023-05-30T22:10:01.222,0.200,-0.023,-0.733,0.571
1685473801242,2023-05-30T22:10:01.242,0.220,-0.048,-0.718,0.566
1685473801262,2023-05-30T22:10:01.262,0.240,-0.063,-0.711,0.567
1685473801282,2023-05-30T22:10:01.282,0.260,-0.060,-0.706,0.566
1685473801302,2023-05-30T22:10:01.302,0.280,-0.057,-0.695,0.563
1685473801322,2023-05-30T22:10:01.322,0.300,-0.048,-0.688,0.565
1685473801342,2023-05-30T22:10:01.342,0.320,-0.032,-0.681,0.562
1685473801362,2023-05-30T22:10:01.362,0.340,-0.032,-0.679,0.553
1685473801382,2023-05-30T22:10:01.382,0.360,-0.044,-0.692,0.559
1685473801402,2023-05-30T22:10:01.402,0.380,-0.027,-0.702,0.567
1685473801422,2023-05-30T22:10:01.422,0.400,-0.013,-0.698,0.587
1685473801442,2023-05-30T22:10:01.442,0.420,-0.021,-0.688,0.598
1685473801462,2023-05-30T22:10:01.462,0.440,-0.017,-0.682,0.614
1685473801482,2023-05-30T22:10:01.482,0.460,0.000,-0.691,0.645
1685473801502,2023-05-30T22:10:01.502,0.480,0.001,-0.695,0.656
1685473801522,2023-05-30T22:10:01.522,0.500,0.019,-0.692,0.666
1685473801542,2023-05-30T22:10:01.542,0.520,0.017,-0.718,0.688
1685473801562,2023-05-30T22:10:01.562,0.540,0.016,-0.729,0.708
1685473801582,2023-05-30T22:10:01.582,0.560,0.041,-0.731,0.732
1685473801602,2023-05-30T22:10:01.602,0.580,0.058,-0.745,0.759
1685473801622,2023-05-30T22:10:01.622,0.600,0.053,-0.734,0.788
1685473801642,2023-05-30T22:10:01.642,0.620,0.046,-0.732,0.807
1685473801662,2023-05-30T22:10:01.662,0.640,0.056,-0.738,0.832
1685473801682,2023-05-30T22:10:01.682,0.660,0.066,-0.723,0.842
1685473801702,2023-05-30T22:10:01.702,0.680,0.070,-0.734,0.847
1685473801722,2023-05-30T22:10:01.722,0.700,0.067,-0.738,0.854
1685473801742,2023-05-30T22:10:01.742,0.720,0.060,-0.728,0.859
1685473801762,2023-05-30T22:10:01.762,0.740,0.063,-0.725,0.856
1685473801782,2023-05-30T22:10:01.782,0.760,0.060,-0.724,0.856
1685473801802,2023-05-30T22:10:01.802,0.780,0.053,-0.720,0.856
1685473801822,2023-05-30T22:10:01.822,0.800,0.061,-0.720,0.846
1685473801842,2023-05-30T22:10:01.842,0.820,0.059,-0.722,0.847
