epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685473061889,2023-05-30T21:57:41.889,0.000,-0.121,-0.721,0.678
1685473061909,2023-05-30T21:57:41.909,0.020,-0.117,-0.730,0.671
1685473061929,2023-05-30T21:57:41.929,0.040,-0.111,-0.723,0.669
1685473061949,2023-05-30T21:57:41.949,0.060,-0.140,-0.708,0.641
1685473061969,2023-05-30T21:57:41.969,0.080,-0.147,-0.705,0.611
1685473061989,2023-05-30T21:57:41.989,0.100,-0.123,-0.704,0.588
1685473062009,2023-05-30T21:57:42.009,0.120,-0.146,-0.698,0.558
1685473062029,2023-05-30T21:57:42.029,0.140,-0.159,-0.684,0.540
1685473062049,2023-05-30T21:57:42.049,0.160,-0.168,-0.670,0.526
1685473062069,2023-05-30T21:57:42.069,0.180,-0.198,-0.663,0.511
1685473062089,2023-05-30T21:57:42.089,0.200,-0.206,-0.650,0.514
1685473062109,2023-05-30T21:57:42.109,0.220,-0.183,-0.646,0.524
1685473062129,2023-05-30T21:57:42.129,0.240,-0.188,-0.639,0.509
1685473062149,2023-05-30T21:57:42.149,0.260,-0.173,-0.627,0.499
1685473062169,2023-05-30T21:57:42.169,0.280,-0.185,-0.638,0.499
1685473062189,2023-05-30T21:57:42.189,0.300,-0.217,-0.647,0.513
1685473062209,2023-05-30T21:57:42.209,0.320,-0.219,-0.646,0.535
1685473062229,2023-05-30T21:57:42.229,0.340,-0.205,-0.645,0.565
1685473062249,2023-05-30T21:57:42.249,0.360,-0.229,-0.645,0.578
1685473062269,2023-05-30T21:57:42.269,0.380,-0.240,-0.649,0.589
1685473062289,2023-05-30T21:57:42.289,0.400,-0.224,-0.652,0.600
1685473062309,2023-05-30T21:57:42.309,0.420,-0.201,-0.661,0.610
1685473062329,2023-05-30T21:57:42.329,0.440,-0.194,-0.663,0.625
1685473062349,2023-05-30T21:57:42.349,0.460,-0.195,-0.670,0.653
1685473062369,2023-05-30T21:57:42.369,0.480,-0.209,-0.687,0.680
1685473062389,2023-05-30T21:57:42.389,0.500,-0.208,-0.686,0.691
1685473062409,2023-05-30T21:57:42.409,0.520,-0.181,-0.692,0.721
1685473062429,2023-05-30T21:57:42.429,0.540,-0.170,-0.702,0.758
1685473062449,2023-05-30T21:57:42.449,0.560,-0.179,-0.703,0.778
1685473062469,2023-05-30T21:57:42.469,0.580,-0.175,-0.701,0.793
1685473062489,2023-05-30T21:57:42.489,0.600,-0.172,-0.704,0.810
1685473062509,2023-05-30T21:57:42.509,0.620,-0.172,-0.699,0.824
1685473062529,2023-05-30T21:57:42.529,0.640,-0.160,-0.683,0.828
1685473062549,2023-05-30T21:57:42.549,0.660,-0.167,-0.685,0.839
1685473062569,2023-05-30T21:57:42.569,0.680,-0.173,-0.700,0.859
1685473062589,2023-05-30T21:57:42.589,0.700,-0.165,-0.704,0.867
1685473062609,2023-05-30T21:57:42.609,0.720,-0.172,-0.703,0.875
1685473062629,2023-05-30T21:57:42.629,0.740,-0.188,-0.699,0.889
1685473062649,2023-05-30T21:57:42.649,0.760,-0.183,-0.703,0.900
1685473062669,2023-05-30T21:57:42.669,0.780,-0.166,-0.705,0.901
1685473062689,2023-05-30T21:57:42.689,0.800,-0.176,-0.702,0.911
1685473062709,2023-05-30T21:57:42.709,0.820,-0.190,-0.699,0.908
1685473062729,2023-05-30T21:57:42.729,0.840,-0.203,-0.701,0.893
1685473062749,2023-05-30T21:57:42.749,0.860,-0.215,-0.714,0.885
1685473062769,2023-05-30T21:57:42.769,0.880,-0.194,-0.724,0.872
1685473062789,2023-05-30T21:57:42.789,0.900,-0.203,-0.718,0.857
1685473062809,2023-05-30T21:57:42.809,0.920,-0.240,-0.711,0.852
1685473062829,2023-05-30T21:57:42.829,0.940,-0.250,-0.701,0.843
1685473062849,2023-05-30T21:57:42.849,0.960,-0.257,-0.688,0.830
1685473062869,2023-05-30T21:57:42.869,0.980,-0.254,-0.684,0.813
1685473062889,2023-05-30T21:57:42.889,1.000,-0.276,-0.678,0.794
1685473062909,2023-05-30T21:57:42.909,1.020,-0.310,-0.662,0.774
1685473062929,2023-05-30T21:57:42.929,1.040,-0.327,-0.646,0.746
1685473062949,2023-05-30T21:57:42.949,1.060,-0.306,-0.645,0.709
1685473062969,2023-05-30T21:57:42.969,1.080,-0.286,-0.645,0.677
1685473062989,2023-05-30T21:57:42.989,1.100,-0.269,-0.646,0.640
1685473063009,2023-05-30T21:57:43.009,1.120,-0.247,-0.643,0.605
1685473063029,2023-05-30T21:57:43.029,1.140,-0.229,-0.627,0.570
1685473063049,2023-05-30T21:57:43.049,1.160,-0.237,-0.618,0.538
1685473063069,2023-05-30T21:57:43.069,1.180,-0.239,-0.607,0.521
1685473063089,2023-05-30T21:57:43.089,1.200,-0.231,-0.598,0.491
1685473063109,2023-05-30T21:57:43.109,1.220,-0.214,-0.590,0.458
1685473063129,2023-05-30T21:57:43.129,1.240,-0.202,-0.599,0.430
1685473063149,2023-05-30T21:57:43.149,1.260,-0.224,-0.620,0.401
1685473063169,2023-05-30T21:57:43.169,1.280,-0.211,-0.641,0.391
1685473063189,2023-05-30T21:57:43.189,1.300,-0.211,-0.667,0.384
1685473063209,2023-05-30T21:57:43.209,1.320,-0.211,-0.675,0.376
1685473063229,2023-05-30T21:57:43.229,1.340,-0.195,-0.685,0.375
1685473063249,2023-05-30T21:57:43.249,1.360,-0.159,-0.696,0.378
1685473063269,2023-05-30T21:57:43.269,1.380,-0.126,-0.698,0.381
1685473063289,2023-05-30T21:57:43.289,1.400,-0.086,-0.702,0.397
1685473063309,2023-05-30T21:57:43.309,1.420,-0.077,-0.712,0.411
1685473063329,2023-05-30T21:57:43.329,1.440,-0.081,-0.713,0.418
1685473063349,2023-05-30T21:57:43.349,1.460,-0.075,-0.710,0.435
1685473063369,2023-05-30T21:57:43.369,1.480,-0.096,-0.706,0.454
1685473063389,2023-05-30T21:57:43.389,1.500,-0.099,-0.716,0.486
1685473063409,2023-05-30T21:57:43.409,1.520,-0.095,-0.704,0.519
1685473063429,2023-05-30T21:57:43.429,1.540,-0.096,-0.696,0.533
1685473063449,2023-05-30T21:57:43.449,1.560,-0.100,-0.731,0.563
1685473063469,2023-05-30T21:57:43.469,1.580,-0.088,-0.745,0.569
1685473063489,2023-05-30T21:57:43.489,1.600,-0.046,-0.726,0.581
1685473063509,2023-05-30T21:57:43.509,1.620,-0.032,-0.718,0.634
1685473063529,2023-05-30T21:57:43.529,1.640,-0.034,-0.749,0.681
1685473063549,2023-05-30T21:57:43.549,1.660,-0.042,-0.796,0.706
1685473063569,2023-05-30T21:57:43.569,1.680,-0.021,-0.819,0.729
1685473063589,2023-05-30T21:57:43.589,1.700,-0.003,-0.821,0.764
1685473063609,2023-05-30T21:57:43.609,1.720,-0.000,-0.842,0.813
1685473063629,2023-05-30T21:57:43.629,1.740,0.003,-0.854,0.853
1685473063649,2023-05-30T21:57:43.649,1.760,0.011,-0.828,0.873
1685473063669,2023-05-30T21:57:43.669,1.780,0.024,-0.804,0.902
1685473063689,2023-05-30T21:57:43.689,1.800,0.046,-0.798,0.917
1685473063709,2023-05-30T21:57:43.709,1.820,0.046,-0.775,0.901
1685473063729,2023-05-30T21:57:43.729,1.840,0.037,-0.746,0.861
1685473063749,2023-05-30T21:57:43.749,1.860,0.037,-0.712,0.835
1685473063769,2023-05-30T21:57:43.769,1.880,0.015,-0.698,0.805
1685473063789,2023-05-30T21:57:43.789,1.900,0.031,-0.692,0.802
1685473063809,2023-05-30T21:57:43.809,1.920,0.052,-0.676,0.815
1685473063829,2023-05-30T21:57:43.829,1.940,0.021,-0.666,0.800
1685473063849,2023-05-30T21:57:43.849,1.960,0.012,-0.667,0.793
1685473063869,2023-05-30T21:57:43.869,1.980,0.024,-0.656,0.799
1685473063889,2023-05-30T21:57:43.889,2.000,0.000,-0.646,0.792
1685473063909,2023-05-30T21:57:43.909,2.020,0.003,-0.639,0.784
1685473063929,2023-05-30T21:57:43.929,2.040,0.012,-0.621,0.780
1685473063949,2023-05-30T21:57:43.949,2.060,0.025,-0.609,0.781
1685473063969,2023-05-30T21:57:43.969,2.080,0.044,-0.602,0.776
1685473063989,2023-05-30T21:57:43.989,2.100,0.060,-0.603,0.754
1685473064009,2023-05-30T21:57:44.009,2.120,0.046,-0.597,0.747
1685473064029,2023-05-30T21:57:44.029,2.140,0.032,-0.596,0.752
