epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685473341371,2023-05-30T22:02:21.371,0.000,-0.030,-0.720,0.710
1685473341391,2023-05-30T22:02:21.391,0.020,-0.021,-0.724,0.677
1685473341411,2023-05-30T22:02:21.411,0.040,-0.026,-0.705,0.627
1685473341431,2023-05-30T22:02:21.431,0.060,-0.055,-0.686,0.586
1685473341451,2023-05-30T22:02:21.451,0.080,-0.071,-0.686,0.554
1685473341471,2023-05-30T22:02:21.471,0.100,-0.084,-0.677,0.524
1685473341491,2023-05-30T22:02:21.491,0.120,-0.084,-0.676,0.529
1685473341511,2023-05-30T22:02:21.511,0.140,-0.096,-0.691,0.542
1685473341531,2023-05-30T22:02:21.531,0.160,-0.105,-0.696,0.545
1685473341551,2023-05-30T22:02:21.551,0.180,-0.102,-0.701,0.547
1685473341571,2023-05-30T22:02:21.571,0.200,-0.087,-0.702,0.559
1685473341591,2023-05-30T22:02:21.591,0.220,-0.108,-0.695,0.576
1685473341611,2023-05-30T22:02:21.611,0.240,-0.132,-0.682,0.576
1685473341631,2023-05-30T22:02:21.631,0.260,-0.127,-0.676,0.580
1685473341651,2023-05-30T22:02:21.651,0.280,-0.126,-0.673,0.586
1685473341671,2023-05-30T22:02:21.671,0.300,-0.122,-0.673,0.583
1685473341691,2023-05-30T22:02:21.691,0.320,-0.110,-0.668,0.584
1685473341711,2023-05-30T22:02:21.711,0.340,-0.112,-0.667,0.589
1685473341731,2023-05-30T22:02:21.731,0.360,-0.118,-0.665,0.592
1685473341751,2023-05-30T22:02:21.751,0.380,-0.125,-0.656,0.585
1685473341771,2023-05-30T22:02:21.771,0.400,-0.125,-0.658,0.583
1685473341791,2023-05-30T22:02:21.791,0.420,-0.114,-0.655,0.588
1685473341811,2023-05-30T22:02:21.811,0.440,-0.105,-0.652,0.601
1685473341831,2023-05-30T22:02:21.831,0.460,-0.097,-0.654,0.623
1685473341851,2023-05-30T22:02:21.851,0.480,-0.099,-0.664,0.653
1685473341871,2023-05-30T22:02:21.871,0.500,-0.104,-0.679,0.684
1685473341891,2023-05-30T22:02:21.891,0.520,-0.097,-0.681,0.705
1685473341911,2023-05-30T22:02:21.911,0.540,-0.088,-0.683,0.735
1685473341931,2023-05-30T22:02:21.931,0.560,-0.090,-0.691,0.772
1685473341951,2023-05-30T22:02:21.951,0.580,-0.088,-0.696,0.794
1685473341971,2023-05-30T22:02:21.971,0.600,-0.087,-0.697,0.814
1685473341991,2023-05-30T22:02:21.991,0.620,-0.064,-0.691,0.833
1685473342011,2023-05-30T22:02:22.011,0.640,-0.054,-0.702,0.851
1685473342031,2023-05-30T22:02:22.031,0.660,-0.040,-0.708,0.876
1685473342051,2023-05-30T22:02:22.051,0.680,-0.029,-0.706,0.879
1685473342071,2023-05-30T22:02:22.071,0.700,-0.035,-0.713,0.886
1685473342091,2023-05-30T22:02:22.091,0.720,-0.039,-0.728,0.897
1685473342111,2023-05-30T22:02:22.111,0.740,-0.031,-0.724,0.899
1685473342131,2023-05-30T22:02:22.131,0.760,-0.047,-0.716,0.903
1685473342151,2023-05-30T22:02:22.151,0.780,-0.063,-0.723,0.912
1685473342171,2023-05-30T22:02:22.171,0.800,-0.070,-0.725,0.917
1685473342191,2023-05-30T22:02:22.191,0.820,-0.092,-0.714,0.929
1685473342211,2023-05-30T22:02:22.211,0.840,-0.105,-0.708,0.932
1685473342231,2023-05-30T22:02:22.231,0.860,-0.107,-0.707,0.924
1685473342251,2023-05-30T22:02:22.251,0.880,-0.094,-0.702,0.897
1685473342271,2023-05-30T22:02:22.271,0.900,-0.086,-0.699,0.879
1685473342291,2023-05-30T22:02:22.291,0.920,-0.107,-0.694,0.863
1685473342311,2023-05-30T22:02:22.311,0.940,-0.128,-0.693,0.838
1685473342331,2023-05-30T22:02:22.331,0.960,-0.131,-0.699,0.821
1685473342351,2023-05-30T22:02:22.351,0.980,-0.142,-0.691,0.801
1685473342371,2023-05-30T22:02:22.371,1.000,-0.164,-0.680,0.777
1685473342391,2023-05-30T22:02:22.391,1.020,-0.158,-0.678,0.765
1685473342411,2023-05-30T22:02:22.411,1.040,-0.153,-0.681,0.734
1685473342431,2023-05-30T22:02:22.431,1.060,-0.166,-0.674,0.709
1685473342451,2023-05-30T22:02:22.451,1.080,-0.197,-0.676,0.690
1685473342471,2023-05-30T22:02:22.471,1.100,-0.208,-0.668,0.660
1685473342491,2023-05-30T22:02:22.491,1.120,-0.208,-0.649,0.642
1685473342511,2023-05-30T22:02:22.511,1.140,-0.207,-0.639,0.621
1685473342531,2023-05-30T22:02:22.531,1.160,-0.199,-0.641,0.601
1685473342551,2023-05-30T22:02:22.551,1.180,-0.208,-0.640,0.583
1685473342571,2023-05-30T22:02:22.571,1.200,-0.214,-0.643,0.559
