epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685473704745,2023-05-30T22:08:24.745,0.000,-0.047,-0.682,0.570
1685473704765,2023-05-30T22:08:24.765,0.020,-0.046,-0.680,0.580
1685473704785,2023-05-30T22:08:24.785,0.040,-0.037,-0.672,0.575
1685473704805,2023-05-30T22:08:24.805,0.060,-0.031,-0.666,0.576
1685473704825,2023-05-30T22:08:24.825,0.080,-0.061,-0.679,0.583
1685473704845,2023-05-30T22:08:24.845,0.100,-0.106,-0.679,0.589
1685473704865,2023-05-30T22:08:24.865,0.120,-0.162,-0.675,0.585
1685473704885,2023-05-30T22:08:24.885,0.140,-0.165,-0.685,0.602
1685473704905,2023-05-30T22:08:24.905,0.160,-0.131,-0.696,0.625
1685473704925,2023-05-30T22:08:24.925,0.180,-0.126,-0.689,0.620
1685473704945,2023-05-30T22:08:24.945,0.200,-0.152,-0.693,0.619
1685473704965,2023-05-30T22:08:24.965,0.220,-0.148,-0.711,0.634
1685473704985,2023-05-30T22:08:24.985,0.240,-0.151,-0.708,0.644
1685473705005,2023-05-30T22:08:25.005,0.260,-0.152,-0.693,0.659
1685473705025,2023-05-30T22:08:25.025,0.280,-0.125,-0.700,0.671
1685473705045,2023-05-30T22:08:25.045,0.300,-0.104,-0.693,0.682
1685473705065,2023-05-30T22:08:25.065,0.320,-0.080,-0.677,0.696
1685473705085,2023-05-30T22:08:25.085,0.340,-0.071,-0.665,0.708
1685473705105,2023-05-30T22:08:25.105,0.360,-0.076,-0.671,0.729
1685473705125,2023-05-30T22:08:25.125,0.380,-0.084,-0.680,0.763
1685473705145,2023-05-30T22:08:25.145,0.400,-0.083,-0.679,0.773
1685473705165,2023-05-30T22:08:25.165,0.420,-0.073,-0.685,0.777
1685473705185,2023-05-30T22:08:25.185,0.440,-0.067,-0.681,0.787
1685473705205,2023-05-30T22:08:25.205,0.460,-0.075,-0.667,0.789
