epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685473277605,2023-05-30T22:01:17.605,0.000,0.006,-0.694,0.722
1685473277625,2023-05-30T22:01:17.625,0.020,0.008,-0.697,0.718
1685473277645,2023-05-30T22:01:17.645,0.040,-0.046,-0.686,0.693
1685473277665,2023-05-30T22:01:17.665,0.060,-0.087,-0.697,0.673
1685473277685,2023-05-30T22:01:17.685,0.080,-0.087,-0.708,0.650
1685473277705,2023-05-30T22:01:17.705,0.100,-0.082,-0.715,0.628
1685473277725,2023-05-30T22:01:17.725,0.120,-0.078,-0.712,0.617
1685473277745,2023-05-30T22:01:17.745,0.140,-0.095,-0.701,0.603
1685473277765,2023-05-30T22:01:17.765,0.160,-0.102,-0.699,0.601
1685473277785,2023-05-30T22:01:17.785,0.180,-0.115,-0.688,0.601
1685473277805,2023-05-30T22:01:17.805,0.200,-0.125,-0.682,0.594
1685473277825,2023-05-30T22:01:17.825,0.220,-0.109,-0.670,0.596
1685473277845,2023-05-30T22:01:17.845,0.240,-0.080,-0.659,0.611
1685473277865,2023-05-30T22:01:17.865,0.260,-0.094,-0.658,0.620
1685473277885,2023-05-30T22:01:17.885,0.280,-0.104,-0.665,0.627
1685473277905,2023-05-30T22:01:17.905,0.300,-0.084,-0.655,0.634
1685473277925,2023-05-30T22:01:17.925,0.320,-0.078,-0.646,0.638
1685473277945,2023-05-30T22:01:17.945,0.340,-0.084,-0.645,0.634
1685473277965,2023-05-30T22:01:17.965,0.360,-0.092,-0.657,0.646
1685473277985,2023-05-30T22:01:17.985,0.380,-0.084,-0.652,0.651
1685473278005,2023-05-30T22:01:18.005,0.400,-0.082,-0.640,0.661
1685473278025,2023-05-30T22:01:18.025,0.420,-0.092,-0.637,0.670
1685473278045,2023-05-30T22:01:18.045,0.440,-0.091,-0.643,0.679
1685473278065,2023-05-30T22:01:18.065,0.460,-0.064,-0.657,0.697
1685473278085,2023-05-30T22:01:18.085,0.480,-0.067,-0.660,0.716
1685473278105,2023-05-30T22:01:18.105,0.500,-0.066,-0.648,0.741
1685473278125,2023-05-30T22:01:18.125,0.520,-0.053,-0.642,0.753
1685473278145,2023-05-30T22:01:18.145,0.540,-0.049,-0.643,0.776
1685473278165,2023-05-30T22:01:18.165,0.560,-0.038,-0.651,0.797
