epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685473776486,2023-05-30T22:09:36.486,0.000,-0.089,-0.741,0.623
1685473776506,2023-05-30T22:09:36.506,0.020,-0.092,-0.765,0.618
1685473776526,2023-05-30T22:09:36.526,0.040,-0.092,-0.762,0.606
1685473776546,2023-05-30T22:09:36.546,0.060,-0.098,-0.750,0.595
1685473776566,2023-05-30T22:09:36.566,0.080,-0.092,-0.745,0.601
1685473776586,2023-05-30T22:09:36.586,0.100,-0.093,-0.755,0.606
1685473776606,2023-05-30T22:09:36.606,0.120,-0.099,-0.762,0.595
1685473776626,2023-05-30T22:09:36.626,0.140,-0.107,-0.760,0.601
1685473776646,2023-05-30T22:09:36.646,0.160,-0.108,-0.759,0.606
1685473776666,2023-05-30T22:09:36.666,0.180,-0.110,-0.758,0.611
1685473776686,2023-05-30T22:09:36.686,0.200,-0.116,-0.759,0.622
1685473776706,2023-05-30T22:09:36.706,0.220,-0.124,-0.760,0.620
1685473776726,2023-05-30T22:09:36.726,0.240,-0.126,-0.753,0.613
1685473776746,2023-05-30T22:09:36.746,0.260,-0.129,-0.745,0.601
1685473776766,2023-05-30T22:09:36.766,0.280,-0.134,-0.740,0.583
1685473776786,2023-05-30T22:09:36.786,0.300,-0.129,-0.722,0.560
1685473776806,2023-05-30T22:09:36.806,0.320,-0.130,-0.692,0.537
1685473776826,2023-05-30T22:09:36.826,0.340,-0.127,-0.683,0.517
1685473776846,2023-05-30T22:09:36.846,0.360,-0.125,-0.696,0.512
1685473776866,2023-05-30T22:09:36.866,0.380,-0.126,-0.691,0.519
1685473776886,2023-05-30T22:09:36.886,0.400,-0.129,-0.692,0.529
1685473776906,2023-05-30T22:09:36.906,0.420,-0.123,-0.692,0.558
1685473776926,2023-05-30T22:09:36.926,0.440,-0.114,-0.680,0.576
1685473776946,2023-05-30T22:09:36.946,0.460,-0.115,-0.676,0.593
1685473776966,2023-05-30T22:09:36.966,0.480,-0.109,-0.683,0.616
1685473776986,2023-05-30T22:09:36.986,0.500,-0.100,-0.686,0.628
1685473777006,2023-05-30T22:09:37.006,0.520,-0.075,-0.692,0.632
1685473777026,2023-05-30T22:09:37.026,0.540,-0.050,-0.701,0.644
1685473777046,2023-05-30T22:09:37.046,0.560,-0.050,-0.699,0.653
1685473777066,2023-05-30T22:09:37.066,0.580,-0.049,-0.702,0.669
1685473777086,2023-05-30T22:09:37.086,0.600,-0.037,-0.703,0.678
1685473777106,2023-05-30T22:09:37.106,0.620,-0.026,-0.700,0.672
1685473777126,2023-05-30T22:09:37.126,0.640,0.006,-0.712,0.672
1685473777146,2023-05-30T22:09:37.146,0.660,0.011,-0.716,0.689
1685473777166,2023-05-30T22:09:37.166,0.680,0.011,-0.709,0.702
1685473777186,2023-05-30T22:09:37.186,0.700,0.006,-0.723,0.724
1685473777206,2023-05-30T22:09:37.206,0.720,-0.002,-0.727,0.763
1685473777226,2023-05-30T22:09:37.226,0.740,-0.024,-0.729,0.786
1685473777246,2023-05-30T22:09:37.246,0.760,-0.024,-0.737,0.804
1685473777266,2023-05-30T22:09:37.266,0.780,-0.008,-0.745,0.826
1685473777286,2023-05-30T22:09:37.286,0.800,0.000,-0.749,0.849
1685473777306,2023-05-30T22:09:37.306,0.820,0.003,-0.748,0.855
1685473777326,2023-05-30T22:09:37.326,0.840,0.015,-0.751,0.876
1685473777346,2023-05-30T22:09:37.346,0.860,0.024,-0.763,0.887
1685473777366,2023-05-30T22:09:37.366,0.880,0.014,-0.753,0.876
1685473777386,2023-05-30T22:09:37.386,0.900,-0.002,-0.734,0.865
1685473777406,2023-05-30T22:09:37.406,0.920,-0.006,-0.718,0.858
1685473777426,2023-05-30T22:09:37.426,0.940,-0.004,-0.709,0.844
1685473777446,2023-05-30T22:09:37.446,0.960,0.000,-0.712,0.836
1685473777466,2023-05-30T22:09:37.466,0.980,-0.014,-0.714,0.824
1685473777486,2023-05-30T22:09:37.486,1.000,-0.029,-0.732,0.823
1685473777506,2023-05-30T22:09:37.506,1.020,-0.035,-0.750,0.825
1685473777526,2023-05-30T22:09:37.526,1.040,-0.048,-0.750,0.829
1685473777546,2023-05-30T22:09:37.546,1.060,-0.053,-0.744,0.831
1685473777566,2023-05-30T22:09:37.566,1.080,-0.054,-0.742,0.827
1685473777586,2023-05-30T22:09:37.586,1.100,-0.076,-0.751,0.824
1685473777606,2023-05-30T22:09:37.606,1.120,-0.094,-0.749,0.808
1685473777626,2023-05-30T22:09:37.626,1.140,-0.086,-0.742,0.809
1685473777646,2023-05-30T22:09:37.646,1.160,-0.095,-0.729,0.784
1685473777666,2023-05-30T22:09:37.666,1.180,-0.120,-0.724,0.760
1685473777686,2023-05-30T22:09:37.686,1.200,-0.135,-0.718,0.742
1685473777706,2023-05-30T22:09:37.706,1.220,-0.160,-0.709,0.721
1685473777726,2023-05-30T22:09:37.726,1.240,-0.189,-0.703,0.709
1685473777746,2023-05-30T22:09:37.746,1.260,-0.185,-0.699,0.691
1685473777766,2023-05-30T22:09:37.766,1.280,-0.182,-0.700,0.659
1685473777786,2023-05-30T22:09:37.786,1.300,-0.183,-0.688,0.635
1685473777806,2023-05-30T22:09:37.806,1.320,-0.186,-0.680,0.603
1685473777826,2023-05-30T22:09:37.826,1.340,-0.186,-0.691,0.581
1685473777846,2023-05-30T22:09:37.846,1.360,-0.180,-0.696,0.558
