epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685474085490,2023-05-30T22:14:45.490,0.000,-0.192,-0.739,0.556
1685474085510,2023-05-30T22:14:45.510,0.020,-0.187,-0.746,0.561
1685474085530,2023-05-30T22:14:45.530,0.040,-0.186,-0.735,0.562
1685474085550,2023-05-30T22:14:45.550,0.060,-0.192,-0.724,0.561
1685474085570,2023-05-30T22:14:45.570,0.080,-0.190,-0.712,0.554
1685474085590,2023-05-30T22:14:45.590,0.100,-0.183,-0.706,0.550
1685474085610,2023-05-30T22:14:45.610,0.120,-0.172,-0.700,0.549
1685474085630,2023-05-30T22:14:45.630,0.140,-0.174,-0.687,0.541
1685474085650,2023-05-30T22:14:45.650,0.160,-0.191,-0.696,0.538
1685474085670,2023-05-30T22:14:45.670,0.180,-0.196,-0.697,0.548
1685474085690,2023-05-30T22:14:45.690,0.200,-0.194,-0.704,0.555
1685474085710,2023-05-30T22:14:45.710,0.220,-0.188,-0.709,0.552
1685474085730,2023-05-30T22:14:45.730,0.240,-0.197,-0.706,0.565
1685474085750,2023-05-30T22:14:45.750,0.260,-0.197,-0.711,0.577
1685474085770,2023-05-30T22:14:45.770,0.280,-0.190,-0.710,0.581
1685474085790,2023-05-30T22:14:45.790,0.300,-0.191,-0.702,0.591
1685474085810,2023-05-30T22:14:45.810,0.320,-0.196,-0.716,0.615
1685474085830,2023-05-30T22:14:45.830,0.340,-0.188,-0.732,0.631
1685474085850,2023-05-30T22:14:45.850,0.360,-0.177,-0.719,0.646
1685474085870,2023-05-30T22:14:45.870,0.380,-0.175,-0.699,0.659
1685474085890,2023-05-30T22:14:45.890,0.400,-0.158,-0.702,0.673
1685474085910,2023-05-30T22:14:45.910,0.420,-0.164,-0.714,0.692
1685474085930,2023-05-30T22:14:45.930,0.440,-0.146,-0.705,0.706
1685474085950,2023-05-30T22:14:45.950,0.460,-0.136,-0.693,0.728
1685474085970,2023-05-30T22:14:45.970,0.480,-0.153,-0.713,0.750
1685474085990,2023-05-30T22:14:45.990,0.500,-0.140,-0.724,0.766
1685474086010,2023-05-30T22:14:46.010,0.520,-0.135,-0.737,0.778
