epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685473227126,2023-05-30T22:00:27.126,0.000,-0.174,-0.719,0.704
1685473227146,2023-05-30T22:00:27.146,0.020,-0.168,-0.717,0.690
1685473227166,2023-05-30T22:00:27.166,0.040,-0.165,-0.716,0.661
1685473227186,2023-05-30T22:00:27.186,0.060,-0.149,-0.706,0.626
1685473227206,2023-05-30T22:00:27.206,0.080,-0.158,-0.695,0.595
1685473227226,2023-05-30T22:00:27.226,0.100,-0.164,-0.681,0.570
1685473227246,2023-05-30T22:00:27.246,0.120,-0.166,-0.666,0.541
1685473227266,2023-05-30T22:00:27.266,0.140,-0.170,-0.660,0.521
1685473227286,2023-05-30T22:00:27.286,0.160,-0.186,-0.667,0.508
1685473227306,2023-05-30T22:00:27.306,0.180,-0.195,-0.665,0.504
1685473227326,2023-05-30T22:00:27.326,0.200,-0.188,-0.667,0.506
1685473227346,2023-05-30T22:00:27.346,0.220,-0.210,-0.668,0.520
1685473227366,2023-05-30T22:00:27.366,0.240,-0.216,-0.657,0.530
1685473227386,2023-05-30T22:00:27.386,0.260,-0.216,-0.654,0.545
1685473227406,2023-05-30T22:00:27.406,0.280,-0.203,-0.658,0.592
1685473227426,2023-05-30T22:00:27.426,0.300,-0.199,-0.664,0.614
1685473227446,2023-05-30T22:00:27.446,0.320,-0.208,-0.675,0.613
1685473227466,2023-05-30T22:00:27.466,0.340,-0.194,-0.678,0.614
1685473227486,2023-05-30T22:00:27.486,0.360,-0.175,-0.677,0.627
1685473227506,2023-05-30T22:00:27.506,0.380,-0.188,-0.675,0.628
1685473227526,2023-05-30T22:00:27.526,0.400,-0.179,-0.684,0.627
1685473227546,2023-05-30T22:00:27.546,0.420,-0.162,-0.682,0.633
1685473227566,2023-05-30T22:00:27.566,0.440,-0.172,-0.684,0.644
1685473227586,2023-05-30T22:00:27.586,0.460,-0.172,-0.682,0.647
1685473227606,2023-05-30T22:00:27.606,0.480,-0.157,-0.678,0.651
1685473227626,2023-05-30T22:00:27.626,0.500,-0.150,-0.680,0.661
1685473227646,2023-05-30T22:00:27.646,0.520,-0.160,-0.680,0.681
1685473227666,2023-05-30T22:00:27.666,0.540,-0.172,-0.670,0.694
1685473227686,2023-05-30T22:00:27.686,0.560,-0.159,-0.673,0.709
1685473227706,2023-05-30T22:00:27.706,0.580,-0.140,-0.695,0.744
1685473227726,2023-05-30T22:00:27.726,0.600,-0.129,-0.709,0.787
1685473227746,2023-05-30T22:00:27.746,0.620,-0.144,-0.694,0.813
1685473227766,2023-05-30T22:00:27.766,0.640,-0.147,-0.686,0.834
1685473227786,2023-05-30T22:00:27.786,0.660,-0.146,-0.689,0.855
1685473227806,2023-05-30T22:00:27.806,0.680,-0.141,-0.691,0.878
1685473227826,2023-05-30T22:00:27.826,0.700,-0.149,-0.695,0.895
1685473227846,2023-05-30T22:00:27.846,0.720,-0.143,-0.705,0.894
1685473227866,2023-05-30T22:00:27.866,0.740,-0.137,-0.704,0.899
1685473227886,2023-05-30T22:00:27.886,0.760,-0.141,-0.709,0.909
1685473227906,2023-05-30T22:00:27.906,0.780,-0.144,-0.723,0.917
1685473227926,2023-05-30T22:00:27.926,0.800,-0.159,-0.731,0.926
1685473227946,2023-05-30T22:00:27.946,0.820,-0.190,-0.729,0.938
1685473227966,2023-05-30T22:00:27.966,0.840,-0.207,-0.729,0.936
1685473227986,2023-05-30T22:00:27.986,0.860,-0.209,-0.729,0.922
1685473228006,2023-05-30T22:00:28.006,0.880,-0.202,-0.728,0.900
1685473228026,2023-05-30T22:00:28.026,0.900,-0.192,-0.720,0.873
1685473228046,2023-05-30T22:00:28.046,0.920,-0.190,-0.713,0.844
1685473228066,2023-05-30T22:00:28.066,0.940,-0.199,-0.710,0.824
1685473228086,2023-05-30T22:00:28.086,0.960,-0.213,-0.696,0.806
