epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685376332147,2023-05-29T19:05:32.147,0.000,-0.285,-0.819,0.444
1685376332167,2023-05-29T19:05:32.167,0.020,-0.301,-0.821,0.430
1685376332187,2023-05-29T19:05:32.187,0.040,-0.304,-0.815,0.418
1685376332207,2023-05-29T19:05:32.207,0.060,-0.318,-0.818,0.422
1685376332227,2023-05-29T19:05:32.227,0.080,-0.322,-0.812,0.439
1685376332247,2023-05-29T19:05:32.247,0.100,-0.315,-0.814,0.446
1685376332267,2023-05-29T19:05:32.267,0.120,-0.322,-0.820,0.442
1685376332287,2023-05-29T19:05:32.287,0.140,-0.329,-0.817,0.438
1685376332307,2023-05-29T19:05:32.307,0.160,-0.325,-0.812,0.433
1685376332327,2023-05-29T19:05:32.327,0.180,-0.342,-0.809,0.426
1685376332347,2023-05-29T19:05:32.347,0.200,-0.339,-0.810,0.422
1685376332367,2023-05-29T19:05:32.367,0.220,-0.332,-0.794,0.430
1685376332387,2023-05-29T19:05:32.387,0.240,-0.341,-0.767,0.447
1685376332407,2023-05-29T19:05:32.407,0.260,-0.345,-0.757,0.446
1685376332427,2023-05-29T19:05:32.427,0.280,-0.344,-0.758,0.428
1685376332447,2023-05-29T19:05:32.447,0.300,-0.370,-0.737,0.429
1685376332467,2023-05-29T19:05:32.467,0.320,-0.372,-0.706,0.441
1685376332487,2023-05-29T19:05:32.487,0.340,-0.361,-0.690,0.438
1685376332507,2023-05-29T19:05:32.507,0.360,-0.368,-0.690,0.435
1685376332527,2023-05-29T19:05:32.527,0.380,-0.358,-0.685,0.430
1685376332547,2023-05-29T19:05:32.547,0.400,-0.342,-0.677,0.427
1685376332567,2023-05-29T19:05:32.567,0.420,-0.319,-0.682,0.428
1685376332587,2023-05-29T19:05:32.587,0.440,-0.278,-0.680,0.426
1685376332607,2023-05-29T19:05:32.607,0.460,-0.255,-0.723,0.414
1685376332627,2023-05-29T19:05:32.627,0.480,-0.253,-0.767,0.405
1685376332647,2023-05-29T19:05:32.647,0.500,-0.227,-0.758,0.407
1685376332667,2023-05-29T19:05:32.667,0.520,-0.180,-0.723,0.410
1685376332687,2023-05-29T19:05:32.687,0.540,-0.176,-0.736,0.406
1685376332707,2023-05-29T19:05:32.707,0.560,-0.156,-0.797,0.417
1685376332727,2023-05-29T19:05:32.727,0.580,-0.117,-0.788,0.451
1685376332747,2023-05-29T19:05:32.747,0.600,-0.097,-0.760,0.476
1685376332767,2023-05-29T19:05:32.767,0.620,-0.086,-0.806,0.485
1685376332787,2023-05-29T19:05:32.787,0.640,-0.054,-0.837,0.484
1685376332807,2023-05-29T19:05:32.807,0.660,-0.001,-0.852,0.497
1685376332827,2023-05-29T19:05:32.827,0.680,0.029,-0.852,0.526
1685376332847,2023-05-29T19:05:32.847,0.700,0.071,-0.873,0.535
1685376332867,2023-05-29T19:05:32.867,0.720,0.102,-0.927,0.538
1685376332887,2023-05-29T19:05:32.887,0.740,0.107,-0.929,0.549
1685376332907,2023-05-29T19:05:32.907,0.760,0.074,-0.915,0.576
1685376332927,2023-05-29T19:05:32.927,0.780,0.068,-0.932,0.590
1685376332947,2023-05-29T19:05:32.947,0.800,0.092,-0.961,0.582
1685376332967,2023-05-29T19:05:32.967,0.820,0.144,-0.963,0.567
1685376332987,2023-05-29T19:05:32.987,0.840,0.152,-0.957,0.584
1685376333007,2023-05-29T19:05:33.007,0.860,0.070,-0.950,0.655
1685376333027,2023-05-29T19:05:33.027,0.880,0.024,-0.955,0.696
1685376333047,2023-05-29T19:05:33.047,0.900,0.000,-0.959,0.673
1685376333067,2023-05-29T19:05:33.067,0.920,-0.015,-0.952,0.649
1685376333087,2023-05-29T19:05:33.087,0.940,-0.073,-0.948,0.656
1685376333107,2023-05-29T19:05:33.107,0.960,-0.112,-0.927,0.685
1685376333127,2023-05-29T19:05:33.127,0.980,-0.149,-0.910,0.697
1685376333147,2023-05-29T19:05:33.147,1.000,-0.160,-0.903,0.692
1685376333167,2023-05-29T19:05:33.167,1.020,-0.192,-0.875,0.686
1685376333187,2023-05-29T19:05:33.187,1.040,-0.222,-0.856,0.705
1685376333207,2023-05-29T19:05:33.207,1.060,-0.220,-0.847,0.722
1685376333227,2023-05-29T19:05:33.227,1.080,-0.240,-0.822,0.715
1685376333247,2023-05-29T19:05:33.247,1.100,-0.252,-0.807,0.702
