epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685200077599,2023-05-27T18:07:57.599,0.000,0.180,-0.935,0.397
1685200077619,2023-05-27T18:07:57.619,0.020,0.175,-0.942,0.407
1685200077639,2023-05-27T18:07:57.639,0.040,0.181,-0.930,0.404
1685200077659,2023-05-27T18:07:57.659,0.060,0.175,-0.913,0.393
1685200077679,2023-05-27T18:07:57.679,0.080,0.167,-0.895,0.383
1685200077699,2023-05-27T18:07:57.699,0.100,0.154,-0.879,0.383
1685200077719,2023-05-27T18:07:57.719,0.120,0.149,-0.863,0.394
1685200077739,2023-05-27T18:07:57.739,0.140,0.167,-0.837,0.400
1685200077759,2023-05-27T18:07:57.759,0.160,0.180,-0.815,0.404
1685200077779,2023-05-27T18:07:57.779,0.180,0.159,-0.802,0.408
1685200077799,2023-05-27T18:07:57.799,0.200,0.173,-0.794,0.407
1685200077819,2023-05-27T18:07:57.819,0.220,0.195,-0.779,0.400
1685200077839,2023-05-27T18:07:57.839,0.240,0.172,-0.768,0.405
1685200077859,2023-05-27T18:07:57.859,0.260,0.164,-0.767,0.411
1685200077879,2023-05-27T18:07:57.879,0.280,0.174,-0.771,0.403
1685200077899,2023-05-27T18:07:57.899,0.300,0.179,-0.776,0.401
1685200077919,2023-05-27T18:07:57.919,0.320,0.174,-0.781,0.405
1685200077939,2023-05-27T18:07:57.939,0.340,0.174,-0.796,0.400
1685200077959,2023-05-27T18:07:57.959,0.360,0.177,-0.810,0.391
1685200077979,2023-05-27T18:07:57.979,0.380,0.185,-0.824,0.375
1685200077999,2023-05-27T18:07:57.999,0.400,0.204,-0.843,0.367
1685200078019,2023-05-27T18:07:58.019,0.420,0.218,-0.849,0.371
1685200078039,2023-05-27T18:07:58.039,0.440,0.232,-0.853,0.356
1685200078059,2023-05-27T18:07:58.059,0.460,0.242,-0.866,0.339
1685200078079,2023-05-27T18:07:58.079,0.480,0.247,-0.873,0.327
1685200078099,2023-05-27T18:07:58.099,0.500,0.284,-0.883,0.309
1685200078119,2023-05-27T18:07:58.119,0.520,0.288,-0.887,0.292
1685200078139,2023-05-27T18:07:58.139,0.540,0.272,-0.895,0.295
1685200078159,2023-05-27T18:07:58.159,0.560,0.304,-0.908,0.298
1685200078179,2023-05-27T18:07:58.179,0.580,0.332,-0.916,0.303
1685200078199,2023-05-27T18:07:58.199,0.600,0.321,-0.913,0.304
1685200078219,2023-05-27T18:07:58.219,0.620,0.333,-0.915,0.288
1685200078239,2023-05-27T18:07:58.239,0.640,0.370,-0.917,0.272
1685200078259,2023-05-27T18:07:58.259,0.660,0.357,-0.928,0.281
1685200078279,2023-05-27T18:07:58.279,0.680,0.403,-0.960,0.313
1685200078299,2023-05-27T18:07:58.299,0.700,0.450,-0.987,0.350
1685200078319,2023-05-27T18:07:58.319,0.720,0.452,-0.983,0.375
1685200078339,2023-05-27T18:07:58.339,0.740,0.422,-0.975,0.391
1685200078359,2023-05-27T18:07:58.359,0.760,0.394,-0.969,0.399
1685200078379,2023-05-27T18:07:58.379,0.780,0.405,-0.963,0.393
1685200078399,2023-05-27T18:07:58.399,0.800,0.384,-0.947,0.419
1685200078419,2023-05-27T18:07:58.419,0.820,0.378,-0.926,0.461
1685200078439,2023-05-27T18:07:58.439,0.840,0.379,-0.913,0.487
1685200078459,2023-05-27T18:07:58.459,0.860,0.359,-0.897,0.506
1685200078479,2023-05-27T18:07:58.479,0.880,0.367,-0.881,0.521
1685200078499,2023-05-27T18:07:58.499,0.900,0.381,-0.871,0.529
1685200078519,2023-05-27T18:07:58.519,0.920,0.361,-0.863,0.543
1685200078539,2023-05-27T18:07:58.539,0.940,0.343,-0.863,0.551
1685200078559,2023-05-27T18:07:58.559,0.960,0.347,-0.862,0.554
1685200078579,2023-05-27T18:07:58.579,0.980,0.339,-0.849,0.581
1685200078599,2023-05-27T18:07:58.599,1.000,0.316,-0.847,0.591
1685200078619,2023-05-27T18:07:58.619,1.020,0.311,-0.852,0.578
1685200078639,2023-05-27T18:07:58.639,1.040,0.288,-0.843,0.566
1685200078659,2023-05-27T18:07:58.659,1.060,0.277,-0.839,0.563
1685200078679,2023-05-27T18:07:58.679,1.080,0.282,-0.833,0.557
1685200078699,2023-05-27T18:07:58.699,1.100,0.278,-0.819,0.543
1685200078719,2023-05-27T18:07:58.719,1.120,0.269,-0.806,0.510
1685200078739,2023-05-27T18:07:58.739,1.140,0.260,-0.808,0.481
1685200078759,2023-05-27T18:07:58.759,1.160,0.240,-0.807,0.459
1685200078779,2023-05-27T18:07:58.779,1.180,0.230,-0.800,0.420
1685200078799,2023-05-27T18:07:58.799,1.200,0.198,-0.797,0.387
1685200078819,2023-05-27T18:07:58.819,1.220,0.169,-0.801,0.373
1685200078839,2023-05-27T18:07:58.839,1.240,0.172,-0.805,0.350
1685200078859,2023-05-27T18:07:58.859,1.260,0.206,-0.812,0.314
1685200078879,2023-05-27T18:07:58.879,1.280,0.215,-0.828,0.292
1685200078899,2023-05-27T18:07:58.899,1.300,0.199,-0.829,0.282
1685200078919,2023-05-27T18:07:58.919,1.320,0.179,-0.835,0.256
1685200078939,2023-05-27T18:07:58.939,1.340,0.177,-0.844,0.239
1685200078959,2023-05-27T18:07:58.959,1.360,0.184,-0.856,0.246
1685200078979,2023-05-27T18:07:58.979,1.380,0.182,-0.863,0.250
1685200078999,2023-05-27T18:07:58.999,1.400,0.181,-0.873,0.220
1685200079019,2023-05-27T18:07:59.019,1.420,0.163,-0.886,0.200
1685200079039,2023-05-27T18:07:59.039,1.440,0.158,-0.890,0.210
1685200079059,2023-05-27T18:07:59.059,1.460,0.156,-0.893,0.224
1685200079079,2023-05-27T18:07:59.079,1.480,0.151,-0.898,0.220
1685200079099,2023-05-27T18:07:59.099,1.500,0.155,-0.910,0.229
1685200079119,2023-05-27T18:07:59.119,1.520,0.151,-0.919,0.248
1685200079139,2023-05-27T18:07:59.139,1.540,0.164,-0.927,0.263
1685200079159,2023-05-27T18:07:59.159,1.560,0.161,-0.939,0.271
1685200079179,2023-05-27T18:07:59.179,1.580,0.151,-0.936,0.274
1685200079199,2023-05-27T18:07:59.199,1.600,0.154,-0.942,0.277
1685200079219,2023-05-27T18:07:59.219,1.620,0.144,-0.945,0.273
1685200079239,2023-05-27T18:07:59.239,1.640,0.146,-0.946,0.275
1685200079259,2023-05-27T18:07:59.259,1.660,0.150,-0.944,0.285
1685200079279,2023-05-27T18:07:59.279,1.680,0.154,-0.946,0.302
1685200079299,2023-05-27T18:07:59.299,1.700,0.164,-0.946,0.319
1685200079319,2023-05-27T18:07:59.319,1.720,0.160,-0.938,0.316
1685200079339,2023-05-27T18:07:59.339,1.740,0.157,-0.932,0.316
1685200079359,2023-05-27T18:07:59.359,1.760,0.148,-0.928,0.315
1685200079379,2023-05-27T18:07:59.379,1.780,0.161,-0.930,0.318
1685200079399,2023-05-27T18:07:59.399,1.800,0.164,-0.924,0.325
1685200079419,2023-05-27T18:07:59.419,1.820,0.165,-0.916,0.322
1685200079439,2023-05-27T18:07:59.439,1.840,0.166,-0.916,0.314
1685200079459,2023-05-27T18:07:59.459,1.860,0.156,-0.916,0.312
1685200079479,2023-05-27T18:07:59.479,1.880,0.167,-0.915,0.321
1685200079499,2023-05-27T18:07:59.499,1.900,0.161,-0.918,0.321
1685200079519,2023-05-27T18:07:59.519,1.920,0.171,-0.925,0.315
1685200079539,2023-05-27T18:07:59.539,1.940,0.172,-0.925,0.322
1685200079559,2023-05-27T18:07:59.559,1.960,0.162,-0.922,0.325
1685200079579,2023-05-27T18:07:59.579,1.980,0.167,-0.926,0.324
