epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685376364219,2023-05-29T19:06:04.219,0.000,-0.294,-0.814,0.475
1685376364239,2023-05-29T19:06:04.239,0.020,-0.300,-0.826,0.479
1685376364259,2023-05-29T19:06:04.259,0.040,-0.303,-0.833,0.483
1685376364279,2023-05-29T19:06:04.279,0.060,-0.302,-0.825,0.485
1685376364299,2023-05-29T19:06:04.299,0.080,-0.297,-0.812,0.484
1685376364319,2023-05-29T19:06:04.319,0.100,-0.297,-0.805,0.477
1685376364339,2023-05-29T19:06:04.339,0.120,-0.295,-0.802,0.479
1685376364359,2023-05-29T19:06:04.359,0.140,-0.297,-0.792,0.483
1685376364379,2023-05-29T19:06:04.379,0.160,-0.296,-0.793,0.483
1685376364399,2023-05-29T19:06:04.399,0.180,-0.298,-0.796,0.482
1685376364419,2023-05-29T19:06:04.419,0.200,-0.297,-0.792,0.484
1685376364439,2023-05-29T19:06:04.439,0.220,-0.298,-0.790,0.479
1685376364459,2023-05-29T19:06:04.459,0.240,-0.304,-0.795,0.474
1685376364479,2023-05-29T19:06:04.479,0.260,-0.311,-0.791,0.475
1685376364499,2023-05-29T19:06:04.499,0.280,-0.318,-0.783,0.478
1685376364519,2023-05-29T19:06:04.519,0.300,-0.327,-0.781,0.467
1685376364539,2023-05-29T19:06:04.539,0.320,-0.342,-0.783,0.459
1685376364559,2023-05-29T19:06:04.559,0.340,-0.360,-0.772,0.465
1685376364579,2023-05-29T19:06:04.579,0.360,-0.341,-0.757,0.466
1685376364599,2023-05-29T19:06:04.599,0.380,-0.316,-0.758,0.461
1685376364619,2023-05-29T19:06:04.619,0.400,-0.349,-0.758,0.463
1685376364639,2023-05-29T19:06:04.639,0.420,-0.337,-0.746,0.476
1685376364659,2023-05-29T19:06:04.659,0.440,-0.313,-0.725,0.487
1685376364679,2023-05-29T19:06:04.679,0.460,-0.286,-0.707,0.485
1685376364699,2023-05-29T19:06:04.699,0.480,-0.289,-0.688,0.476
1685376364719,2023-05-29T19:06:04.719,0.500,-0.273,-0.683,0.477
1685376364739,2023-05-29T19:06:04.739,0.520,-0.256,-0.684,0.484
1685376364759,2023-05-29T19:06:04.759,0.540,-0.240,-0.688,0.491
1685376364779,2023-05-29T19:06:04.779,0.560,-0.221,-0.692,0.497
1685376364799,2023-05-29T19:06:04.799,0.580,-0.208,-0.709,0.488
1685376364819,2023-05-29T19:06:04.819,0.600,-0.215,-0.721,0.473
1685376364839,2023-05-29T19:06:04.839,0.620,-0.213,-0.715,0.481
1685376364859,2023-05-29T19:06:04.859,0.640,-0.195,-0.708,0.510
1685376364879,2023-05-29T19:06:04.879,0.660,-0.165,-0.712,0.519
1685376364899,2023-05-29T19:06:04.899,0.680,-0.154,-0.771,0.497
1685376364919,2023-05-29T19:06:04.919,0.700,-0.137,-0.808,0.502
1685376364939,2023-05-29T19:06:04.939,0.720,-0.090,-0.801,0.527
1685376364959,2023-05-29T19:06:04.959,0.740,-0.079,-0.796,0.539
1685376364979,2023-05-29T19:06:04.979,0.760,-0.070,-0.806,0.533
1685376364999,2023-05-29T19:06:04.999,0.780,-0.027,-0.821,0.537
1685376365019,2023-05-29T19:06:05.019,0.800,0.011,-0.832,0.537
1685376365039,2023-05-29T19:06:05.039,0.820,0.037,-0.896,0.542
1685376365059,2023-05-29T19:06:05.059,0.840,0.076,-0.909,0.559
1685376365079,2023-05-29T19:06:05.079,0.860,0.097,-0.886,0.582
1685376365099,2023-05-29T19:06:05.099,0.880,0.076,-0.911,0.589
1685376365119,2023-05-29T19:06:05.119,0.900,0.065,-0.936,0.586
1685376365139,2023-05-29T19:06:05.139,0.920,0.054,-0.924,0.621
1685376365159,2023-05-29T19:06:05.159,0.940,0.032,-0.917,0.667
1685376365179,2023-05-29T19:06:05.179,0.960,0.010,-0.919,0.683
1685376365199,2023-05-29T19:06:05.199,0.980,-0.015,-0.913,0.695
