epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685376118824,2023-05-29T19:01:58.824,0.000,-0.201,-0.864,0.417
1685376118844,2023-05-29T19:01:58.844,0.020,-0.210,-0.876,0.422
1685376118864,2023-05-29T19:01:58.864,0.040,-0.204,-0.875,0.424
1685376118884,2023-05-29T19:01:58.884,0.060,-0.194,-0.867,0.433
1685376118904,2023-05-29T19:01:58.904,0.080,-0.207,-0.869,0.436
1685376118924,2023-05-29T19:01:58.924,0.100,-0.205,-0.865,0.439
1685376118944,2023-05-29T19:01:58.944,0.120,-0.206,-0.859,0.434
1685376118964,2023-05-29T19:01:58.964,0.140,-0.209,-0.857,0.423
1685376118984,2023-05-29T19:01:58.984,0.160,-0.214,-0.857,0.429
1685376119004,2023-05-29T19:01:59.004,0.180,-0.213,-0.853,0.445
1685376119024,2023-05-29T19:01:59.024,0.200,-0.209,-0.849,0.450
1685376119044,2023-05-29T19:01:59.044,0.220,-0.229,-0.843,0.439
1685376119064,2023-05-29T19:01:59.064,0.240,-0.228,-0.832,0.431
1685376119084,2023-05-29T19:01:59.084,0.260,-0.248,-0.822,0.415
1685376119104,2023-05-29T19:01:59.104,0.280,-0.255,-0.811,0.408
1685376119124,2023-05-29T19:01:59.124,0.300,-0.247,-0.796,0.411
1685376119144,2023-05-29T19:01:59.144,0.320,-0.253,-0.778,0.418
1685376119164,2023-05-29T19:01:59.164,0.340,-0.274,-0.755,0.421
1685376119184,2023-05-29T19:01:59.184,0.360,-0.289,-0.719,0.416
1685376119204,2023-05-29T19:01:59.204,0.380,-0.289,-0.676,0.418
1685376119224,2023-05-29T19:01:59.224,0.400,-0.288,-0.652,0.431
1685376119244,2023-05-29T19:01:59.244,0.420,-0.272,-0.665,0.451
1685376119264,2023-05-29T19:01:59.264,0.440,-0.276,-0.673,0.459
1685376119284,2023-05-29T19:01:59.284,0.460,-0.258,-0.689,0.461
1685376119304,2023-05-29T19:01:59.304,0.480,-0.229,-0.712,0.463
1685376119324,2023-05-29T19:01:59.324,0.500,-0.170,-0.746,0.458
1685376119344,2023-05-29T19:01:59.344,0.520,-0.112,-0.780,0.445
1685376119364,2023-05-29T19:01:59.364,0.540,-0.042,-0.807,0.444
1685376119384,2023-05-29T19:01:59.384,0.560,0.007,-0.799,0.454
1685376119404,2023-05-29T19:01:59.404,0.580,0.029,-0.833,0.462
1685376119424,2023-05-29T19:01:59.424,0.600,0.037,-0.874,0.466
1685376119444,2023-05-29T19:01:59.444,0.620,0.029,-0.869,0.481
1685376119464,2023-05-29T19:01:59.464,0.640,0.026,-0.876,0.488
1685376119484,2023-05-29T19:01:59.484,0.660,0.042,-0.912,0.490
