epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685200024564,2023-05-27T18:07:04.564,0.000,0.342,-0.854,0.367
1685200024584,2023-05-27T18:07:04.584,0.020,0.343,-0.863,0.363
1685200024604,2023-05-27T18:07:04.604,0.040,0.348,-0.867,0.363
1685200024624,2023-05-27T18:07:04.624,0.060,0.351,-0.870,0.367
1685200024644,2023-05-27T18:07:04.644,0.080,0.355,-0.875,0.353
1685200024664,2023-05-27T18:07:04.664,0.100,0.349,-0.880,0.352
1685200024684,2023-05-27T18:07:04.684,0.120,0.349,-0.889,0.355
1685200024704,2023-05-27T18:07:04.704,0.140,0.356,-0.895,0.357
1685200024724,2023-05-27T18:07:04.724,0.160,0.349,-0.887,0.369
1685200024744,2023-05-27T18:07:04.744,0.180,0.346,-0.879,0.375
1685200024764,2023-05-27T18:07:04.764,0.200,0.344,-0.876,0.376
1685200024784,2023-05-27T18:07:04.784,0.220,0.330,-0.870,0.378
1685200024804,2023-05-27T18:07:04.804,0.240,0.318,-0.856,0.377
1685200024824,2023-05-27T18:07:04.824,0.260,0.315,-0.834,0.388
1685200024844,2023-05-27T18:07:04.844,0.280,0.312,-0.820,0.401
1685200024864,2023-05-27T18:07:04.864,0.300,0.313,-0.807,0.408
1685200024884,2023-05-27T18:07:04.884,0.320,0.298,-0.781,0.422
1685200024904,2023-05-27T18:07:04.904,0.340,0.313,-0.758,0.432
1685200024924,2023-05-27T18:07:04.924,0.360,0.312,-0.729,0.419
1685200024944,2023-05-27T18:07:04.944,0.380,0.331,-0.716,0.410
1685200024964,2023-05-27T18:07:04.964,0.400,0.342,-0.708,0.408
1685200024984,2023-05-27T18:07:04.984,0.420,0.343,-0.699,0.401
1685200025004,2023-05-27T18:07:05.004,0.440,0.377,-0.695,0.398
1685200025024,2023-05-27T18:07:05.024,0.460,0.391,-0.699,0.388
1685200025044,2023-05-27T18:07:05.044,0.480,0.368,-0.705,0.360
1685200025064,2023-05-27T18:07:05.064,0.500,0.359,-0.707,0.339
1685200025084,2023-05-27T18:07:05.084,0.520,0.381,-0.718,0.331
1685200025104,2023-05-27T18:07:05.104,0.540,0.367,-0.748,0.305
1685200025124,2023-05-27T18:07:05.124,0.560,0.387,-0.781,0.275
1685200025144,2023-05-27T18:07:05.144,0.580,0.479,-0.805,0.260
1685200025164,2023-05-27T18:07:05.164,0.600,0.549,-0.840,0.249
1685200025184,2023-05-27T18:07:05.184,0.620,0.519,-0.861,0.228
1685200025204,2023-05-27T18:07:05.204,0.640,0.494,-0.880,0.179
1685200025224,2023-05-27T18:07:05.224,0.660,0.493,-0.883,0.122
1685200025244,2023-05-27T18:07:05.244,0.680,0.469,-0.891,0.091
1685200025264,2023-05-27T18:07:05.264,0.700,0.501,-0.912,0.097
1685200025284,2023-05-27T18:07:05.284,0.720,0.573,-0.924,0.181
1685200025304,2023-05-27T18:07:05.304,0.740,0.589,-0.940,0.263
1685200025324,2023-05-27T18:07:05.324,0.760,0.552,-0.960,0.271
1685200025344,2023-05-27T18:07:05.344,0.780,0.540,-0.976,0.252
1685200025364,2023-05-27T18:07:05.364,0.800,0.549,-0.977,0.259
1685200025384,2023-05-27T18:07:05.384,0.820,0.566,-0.976,0.319
1685200025404,2023-05-27T18:07:05.404,0.840,0.564,-0.959,0.393
1685200025424,2023-05-27T18:07:05.424,0.860,0.552,-0.938,0.446
1685200025444,2023-05-27T18:07:05.444,0.880,0.555,-0.924,0.476
1685200025464,2023-05-27T18:07:05.464,0.900,0.537,-0.897,0.491
1685200025484,2023-05-27T18:07:05.484,0.920,0.497,-0.862,0.509
1685200025504,2023-05-27T18:07:05.504,0.940,0.474,-0.840,0.520
1685200025524,2023-05-27T18:07:05.524,0.960,0.466,-0.835,0.529
1685200025544,2023-05-27T18:07:05.544,0.980,0.461,-0.831,0.550
1685200025564,2023-05-27T18:07:05.564,1.000,0.457,-0.829,0.553
1685200025584,2023-05-27T18:07:05.584,1.020,0.451,-0.829,0.543
1685200025604,2023-05-27T18:07:05.604,1.040,0.429,-0.822,0.530
1685200025624,2023-05-27T18:07:05.624,1.060,0.431,-0.818,0.510
1685200025644,2023-05-27T18:07:05.644,1.080,0.424,-0.811,0.473
1685200025664,2023-05-27T18:07:05.664,1.100,0.399,-0.801,0.429
1685200025684,2023-05-27T18:07:05.684,1.120,0.391,-0.797,0.397
1685200025704,2023-05-27T18:07:05.704,1.140,0.394,-0.783,0.363
1685200025724,2023-05-27T18:07:05.724,1.160,0.395,-0.769,0.326
1685200025744,2023-05-27T18:07:05.744,1.180,0.388,-0.768,0.297
1685200025764,2023-05-27T18:07:05.764,1.200,0.336,-0.757,0.285
1685200025784,2023-05-27T18:07:05.784,1.220,0.292,-0.736,0.264
1685200025804,2023-05-27T18:07:05.804,1.240,0.407,-0.759,0.227
1685200025824,2023-05-27T18:07:05.824,1.260,0.402,-0.772,0.204
1685200025844,2023-05-27T18:07:05.844,1.280,0.325,-0.756,0.177
1685200025864,2023-05-27T18:07:05.864,1.300,0.341,-0.773,0.165
1685200025884,2023-05-27T18:07:05.884,1.320,0.339,-0.794,0.178
1685200025904,2023-05-27T18:07:05.904,1.340,0.344,-0.809,0.194
1685200025924,2023-05-27T18:07:05.924,1.360,0.371,-0.835,0.210
1685200025944,2023-05-27T18:07:05.944,1.380,0.351,-0.852,0.224
1685200025964,2023-05-27T18:07:05.964,1.400,0.339,-0.874,0.218
1685200025984,2023-05-27T18:07:05.984,1.420,0.322,-0.892,0.208
1685200026004,2023-05-27T18:07:06.004,1.440,0.311,-0.899,0.214
1685200026024,2023-05-27T18:07:06.024,1.460,0.314,-0.899,0.241
1685200026044,2023-05-27T18:07:06.044,1.480,0.329,-0.896,0.245
1685200026064,2023-05-27T18:07:06.064,1.500,0.328,-0.901,0.241
1685200026084,2023-05-27T18:07:06.084,1.520,0.326,-0.901,0.258
1685200026104,2023-05-27T18:07:06.104,1.540,0.350,-0.904,0.266
1685200026124,2023-05-27T18:07:06.124,1.560,0.347,-0.899,0.259
1685200026144,2023-05-27T18:07:06.144,1.580,0.325,-0.892,0.257
1685200026164,2023-05-27T18:07:06.164,1.600,0.329,-0.894,0.259
