epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685389491845,2023-05-29T22:44:51.845,0.000,-0.304,-0.782,0.498
1685389491865,2023-05-29T22:44:51.865,0.020,-0.317,-0.783,0.478
1685389491885,2023-05-29T22:44:51.885,0.040,-0.333,-0.772,0.469
1685389491905,2023-05-29T22:44:51.905,0.060,-0.333,-0.776,0.474
1685389491925,2023-05-29T22:44:51.925,0.080,-0.336,-0.775,0.480
1685389491945,2023-05-29T22:44:51.945,0.100,-0.348,-0.765,0.472
1685389491965,2023-05-29T22:44:51.965,0.120,-0.341,-0.758,0.482
1685389491985,2023-05-29T22:44:51.985,0.140,-0.345,-0.758,0.482
1685389492005,2023-05-29T22:44:52.005,0.160,-0.350,-0.757,0.479
1685389492025,2023-05-29T22:44:52.025,0.180,-0.345,-0.758,0.487
1685389492045,2023-05-29T22:44:52.045,0.200,-0.343,-0.752,0.488
1685389492065,2023-05-29T22:44:52.065,0.220,-0.356,-0.738,0.492
1685389492085,2023-05-29T22:44:52.085,0.240,-0.346,-0.738,0.502
1685389492105,2023-05-29T22:44:52.105,0.260,-0.338,-0.738,0.498
1685389492125,2023-05-29T22:44:52.125,0.280,-0.356,-0.731,0.488
1685389492145,2023-05-29T22:44:52.145,0.300,-0.373,-0.727,0.478
1685389492165,2023-05-29T22:44:52.165,0.320,-0.368,-0.720,0.472
1685389492185,2023-05-29T22:44:52.185,0.340,-0.361,-0.713,0.458
1685389492205,2023-05-29T22:44:52.205,0.360,-0.344,-0.714,0.446
1685389492225,2023-05-29T22:44:52.225,0.380,-0.359,-0.729,0.446
1685389492245,2023-05-29T22:44:52.245,0.400,-0.375,-0.741,0.449
1685389492265,2023-05-29T22:44:52.265,0.420,-0.354,-0.738,0.459
1685389492285,2023-05-29T22:44:52.285,0.440,-0.367,-0.739,0.465
1685389492305,2023-05-29T22:44:52.305,0.460,-0.379,-0.741,0.474
1685389492325,2023-05-29T22:44:52.325,0.480,-0.367,-0.742,0.491
1685389492345,2023-05-29T22:44:52.345,0.500,-0.386,-0.754,0.498
1685389492365,2023-05-29T22:44:52.365,0.520,-0.371,-0.763,0.505
1685389492385,2023-05-29T22:44:52.385,0.540,-0.337,-0.770,0.510
1685389492405,2023-05-29T22:44:52.405,0.560,-0.326,-0.773,0.514
1685389492425,2023-05-29T22:44:52.425,0.580,-0.308,-0.774,0.514
1685389492445,2023-05-29T22:44:52.445,0.600,-0.294,-0.778,0.512
1685389492465,2023-05-29T22:44:52.465,0.620,-0.281,-0.781,0.524
1685389492485,2023-05-29T22:44:52.485,0.640,-0.244,-0.780,0.534
1685389492505,2023-05-29T22:44:52.505,0.660,-0.238,-0.778,0.549
1685389492525,2023-05-29T22:44:52.525,0.680,-0.241,-0.770,0.552
1685389492545,2023-05-29T22:44:52.545,0.700,-0.242,-0.762,0.549
1685389492565,2023-05-29T22:44:52.565,0.720,-0.219,-0.768,0.560
1685389492585,2023-05-29T22:44:52.585,0.740,-0.206,-0.783,0.565
1685389492605,2023-05-29T22:44:52.605,0.760,-0.210,-0.782,0.584
1685389492625,2023-05-29T22:44:52.625,0.780,-0.217,-0.774,0.600
1685389492645,2023-05-29T22:44:52.645,0.800,-0.237,-0.783,0.616
1685389492665,2023-05-29T22:44:52.665,0.820,-0.230,-0.788,0.632
1685389492685,2023-05-29T22:44:52.685,0.840,-0.254,-0.794,0.659
1685389492705,2023-05-29T22:44:52.705,0.860,-0.271,-0.790,0.688
1685389492725,2023-05-29T22:44:52.725,0.880,-0.259,-0.774,0.706
1685389492745,2023-05-29T22:44:52.745,0.900,-0.270,-0.767,0.727
1685389492765,2023-05-29T22:44:52.765,0.920,-0.296,-0.759,0.748
1685389492785,2023-05-29T22:44:52.785,0.940,-0.303,-0.744,0.765
1685389492805,2023-05-29T22:44:52.805,0.960,-0.333,-0.728,0.784
1685389492825,2023-05-29T22:44:52.825,0.980,-0.353,-0.717,0.803
1685389492845,2023-05-29T22:44:52.845,1.000,-0.387,-0.709,0.803
1685389492865,2023-05-29T22:44:52.865,1.020,-0.418,-0.695,0.802
1685389492885,2023-05-29T22:44:52.885,1.040,-0.419,-0.680,0.811
1685389492905,2023-05-29T22:44:52.905,1.060,-0.426,-0.667,0.797
1685389492925,2023-05-29T22:44:52.925,1.080,-0.449,-0.651,0.782
1685389492945,2023-05-29T22:44:52.945,1.100,-0.450,-0.635,0.766
1685389492965,2023-05-29T22:44:52.965,1.120,-0.451,-0.621,0.739
1685389492985,2023-05-29T22:44:52.985,1.140,-0.452,-0.611,0.717
1685389493005,2023-05-29T22:44:53.005,1.160,-0.448,-0.603,0.707
1685389493025,2023-05-29T22:44:53.025,1.180,-0.438,-0.600,0.688
1685389493045,2023-05-29T22:44:53.045,1.200,-0.455,-0.602,0.665
1685389493065,2023-05-29T22:44:53.065,1.220,-0.448,-0.603,0.656
1685389493085,2023-05-29T22:44:53.085,1.240,-0.434,-0.617,0.644
1685389493105,2023-05-29T22:44:53.105,1.260,-0.423,-0.643,0.633
1685389493125,2023-05-29T22:44:53.125,1.280,-0.411,-0.665,0.630
1685389493145,2023-05-29T22:44:53.145,1.300,-0.388,-0.681,0.627
