epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685389701356,2023-05-29T22:48:21.356,0.000,-0.397,-0.701,0.548
1685389701376,2023-05-29T22:48:21.376,0.020,-0.416,-0.700,0.524
1685389701396,2023-05-29T22:48:21.396,0.040,-0.412,-0.694,0.494
1685389701416,2023-05-29T22:48:21.416,0.060,-0.412,-0.690,0.478
1685389701436,2023-05-29T22:48:21.436,0.080,-0.428,-0.701,0.469
1685389701456,2023-05-29T22:48:21.456,0.100,-0.436,-0.700,0.445
1685389701476,2023-05-29T22:48:21.476,0.120,-0.440,-0.701,0.435
1685389701496,2023-05-29T22:48:21.496,0.140,-0.441,-0.704,0.446
1685389701516,2023-05-29T22:48:21.516,0.160,-0.447,-0.708,0.450
1685389701536,2023-05-29T22:48:21.536,0.180,-0.444,-0.706,0.455
1685389701556,2023-05-29T22:48:21.556,0.200,-0.444,-0.705,0.464
1685389701576,2023-05-29T22:48:21.576,0.220,-0.440,-0.704,0.476
1685389701596,2023-05-29T22:48:21.596,0.240,-0.427,-0.703,0.477
1685389701616,2023-05-29T22:48:21.616,0.260,-0.415,-0.702,0.478
1685389701636,2023-05-29T22:48:21.636,0.280,-0.415,-0.702,0.483
1685389701656,2023-05-29T22:48:21.656,0.300,-0.391,-0.700,0.491
1685389701676,2023-05-29T22:48:21.676,0.320,-0.398,-0.697,0.490
1685389701696,2023-05-29T22:48:21.696,0.340,-0.417,-0.687,0.483
1685389701716,2023-05-29T22:48:21.716,0.360,-0.406,-0.681,0.482
1685389701736,2023-05-29T22:48:21.736,0.380,-0.397,-0.675,0.486
1685389701756,2023-05-29T22:48:21.756,0.400,-0.408,-0.675,0.480
1685389701776,2023-05-29T22:48:21.776,0.420,-0.428,-0.695,0.474
1685389701796,2023-05-29T22:48:21.796,0.440,-0.423,-0.703,0.479
1685389701816,2023-05-29T22:48:21.816,0.460,-0.416,-0.696,0.497
1685389701836,2023-05-29T22:48:21.836,0.480,-0.404,-0.686,0.496
1685389701856,2023-05-29T22:48:21.856,0.500,-0.394,-0.688,0.503
1685389701876,2023-05-29T22:48:21.876,0.520,-0.393,-0.697,0.508
1685389701896,2023-05-29T22:48:21.896,0.540,-0.382,-0.705,0.517
1685389701916,2023-05-29T22:48:21.916,0.560,-0.384,-0.692,0.520
1685389701936,2023-05-29T22:48:21.936,0.580,-0.369,-0.695,0.510
1685389701956,2023-05-29T22:48:21.956,0.600,-0.342,-0.711,0.531
1685389701976,2023-05-29T22:48:21.976,0.620,-0.325,-0.717,0.562
1685389701996,2023-05-29T22:48:21.996,0.640,-0.338,-0.708,0.571
1685389702016,2023-05-29T22:48:22.016,0.660,-0.361,-0.707,0.568
1685389702036,2023-05-29T22:48:22.036,0.680,-0.364,-0.720,0.576
1685389702056,2023-05-29T22:48:22.056,0.700,-0.336,-0.734,0.595
1685389702076,2023-05-29T22:48:22.076,0.720,-0.318,-0.733,0.615
1685389702096,2023-05-29T22:48:22.096,0.740,-0.301,-0.743,0.635
1685389702116,2023-05-29T22:48:22.116,0.760,-0.292,-0.748,0.659
1685389702136,2023-05-29T22:48:22.136,0.780,-0.302,-0.738,0.686
1685389702156,2023-05-29T22:48:22.156,0.800,-0.303,-0.728,0.701
1685389702176,2023-05-29T22:48:22.176,0.820,-0.311,-0.725,0.708
1685389702196,2023-05-29T22:48:22.196,0.840,-0.300,-0.719,0.712
1685389702216,2023-05-29T22:48:22.216,0.860,-0.285,-0.714,0.719
1685389702236,2023-05-29T22:48:22.236,0.880,-0.291,-0.712,0.729
1685389702256,2023-05-29T22:48:22.256,0.900,-0.322,-0.704,0.732
1685389702276,2023-05-29T22:48:22.276,0.920,-0.327,-0.703,0.734
1685389702296,2023-05-29T22:48:22.296,0.940,-0.316,-0.707,0.745
1685389702316,2023-05-29T22:48:22.316,0.960,-0.312,-0.709,0.763
1685389702336,2023-05-29T22:48:22.336,0.980,-0.332,-0.702,0.776
1685389702356,2023-05-29T22:48:22.356,1.000,-0.355,-0.679,0.783
1685389702376,2023-05-29T22:48:22.376,1.020,-0.378,-0.666,0.788
1685389702396,2023-05-29T22:48:22.396,1.040,-0.391,-0.666,0.797
1685389702416,2023-05-29T22:48:22.416,1.060,-0.396,-0.662,0.800
1685389702436,2023-05-29T22:48:22.436,1.080,-0.423,-0.653,0.790
1685389702456,2023-05-29T22:48:22.456,1.100,-0.429,-0.649,0.795
1685389702476,2023-05-29T22:48:22.476,1.120,-0.448,-0.637,0.796
1685389702496,2023-05-29T22:48:22.496,1.140,-0.481,-0.610,0.797
1685389702516,2023-05-29T22:48:22.516,1.160,-0.487,-0.582,0.800
1685389702536,2023-05-29T22:48:22.536,1.180,-0.490,-0.570,0.787
1685389702556,2023-05-29T22:48:22.556,1.200,-0.457,-0.554,0.788
1685389702576,2023-05-29T22:48:22.576,1.220,-0.463,-0.549,0.783
1685389702596,2023-05-29T22:48:22.596,1.240,-0.488,-0.549,0.759
1685389702616,2023-05-29T22:48:22.616,1.260,-0.501,-0.549,0.736
1685389702636,2023-05-29T22:48:22.636,1.280,-0.497,-0.551,0.719
1685389702656,2023-05-29T22:48:22.656,1.300,-0.491,-0.558,0.703
1685389702676,2023-05-29T22:48:22.676,1.320,-0.487,-0.563,0.682
1685389702696,2023-05-29T22:48:22.696,1.340,-0.484,-0.568,0.662
1685389702716,2023-05-29T22:48:22.716,1.360,-0.476,-0.578,0.638
1685389702736,2023-05-29T22:48:22.736,1.380,-0.464,-0.588,0.619
1685389702756,2023-05-29T22:48:22.756,1.400,-0.460,-0.592,0.597
1685389702776,2023-05-29T22:48:22.776,1.420,-0.449,-0.587,0.596
1685389702796,2023-05-29T22:48:22.796,1.440,-0.423,-0.583,0.591
1685389702816,2023-05-29T22:48:22.816,1.460,-0.418,-0.603,0.580
1685389702836,2023-05-29T22:48:22.836,1.480,-0.426,-0.649,0.571
1685389702856,2023-05-29T22:48:22.856,1.500,-0.418,-0.693,0.563
1685389702876,2023-05-29T22:48:22.876,1.520,-0.397,-0.713,0.548
1685389702896,2023-05-29T22:48:22.896,1.540,-0.364,-0.736,0.544
1685389702916,2023-05-29T22:48:22.916,1.560,-0.364,-0.758,0.540
1685389702936,2023-05-29T22:48:22.936,1.580,-0.370,-0.781,0.523
1685389702956,2023-05-29T22:48:22.956,1.600,-0.348,-0.819,0.530
1685389702976,2023-05-29T22:48:22.976,1.620,-0.341,-0.839,0.525
1685389702996,2023-05-29T22:48:22.996,1.640,-0.335,-0.828,0.510
1685389703016,2023-05-29T22:48:23.016,1.660,-0.330,-0.812,0.500
1685389703036,2023-05-29T22:48:23.036,1.680,-0.320,-0.801,0.483
1685389703056,2023-05-29T22:48:23.056,1.700,-0.309,-0.794,0.476
1685389703076,2023-05-29T22:48:23.076,1.720,-0.307,-0.779,0.454
1685389703096,2023-05-29T22:48:23.096,1.740,-0.317,-0.763,0.423
1685389703116,2023-05-29T22:48:23.116,1.760,-0.333,-0.751,0.395
1685389703136,2023-05-29T22:48:23.136,1.780,-0.350,-0.746,0.373
1685389703156,2023-05-29T22:48:23.156,1.800,-0.356,-0.734,0.360
