epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685390107266,2023-05-29T22:55:07.266,0.000,-0.223,-0.794,0.508
1685390107286,2023-05-29T22:55:07.286,0.020,-0.218,-0.805,0.506
1685390107306,2023-05-29T22:55:07.306,0.040,-0.214,-0.795,0.497
1685390107326,2023-05-29T22:55:07.326,0.060,-0.230,-0.777,0.484
1685390107346,2023-05-29T22:55:07.346,0.080,-0.227,-0.763,0.481
1685390107366,2023-05-29T22:55:07.366,0.100,-0.229,-0.754,0.483
1685390107386,2023-05-29T22:55:07.386,0.120,-0.230,-0.736,0.477
1685390107406,2023-05-29T22:55:07.406,0.140,-0.263,-0.725,0.473
1685390107426,2023-05-29T22:55:07.426,0.160,-0.280,-0.710,0.482
1685390107446,2023-05-29T22:55:07.446,0.180,-0.293,-0.697,0.494
1685390107466,2023-05-29T22:55:07.466,0.200,-0.330,-0.687,0.498
1685390107486,2023-05-29T22:55:07.486,0.220,-0.360,-0.678,0.493
1685390107506,2023-05-29T22:55:07.506,0.240,-0.383,-0.671,0.505
1685390107526,2023-05-29T22:55:07.526,0.260,-0.386,-0.661,0.516
1685390107546,2023-05-29T22:55:07.546,0.280,-0.392,-0.654,0.514
1685390107566,2023-05-29T22:55:07.566,0.300,-0.407,-0.652,0.518
1685390107586,2023-05-29T22:55:07.586,0.320,-0.419,-0.658,0.530
1685390107606,2023-05-29T22:55:07.606,0.340,-0.442,-0.668,0.544
1685390107626,2023-05-29T22:55:07.626,0.360,-0.462,-0.664,0.558
1685390107646,2023-05-29T22:55:07.646,0.380,-0.474,-0.654,0.562
1685390107666,2023-05-29T22:55:07.666,0.400,-0.485,-0.656,0.572
1685390107686,2023-05-29T22:55:07.686,0.420,-0.455,-0.659,0.591
1685390107706,2023-05-29T22:55:07.706,0.440,-0.444,-0.665,0.610
1685390107726,2023-05-29T22:55:07.726,0.460,-0.456,-0.673,0.626
1685390107746,2023-05-29T22:55:07.746,0.480,-0.443,-0.670,0.646
1685390107766,2023-05-29T22:55:07.766,0.500,-0.444,-0.685,0.673
1685390107786,2023-05-29T22:55:07.786,0.520,-0.432,-0.702,0.704
1685390107806,2023-05-29T22:55:07.806,0.540,-0.411,-0.721,0.727
1685390107826,2023-05-29T22:55:07.826,0.560,-0.391,-0.736,0.738
1685390107846,2023-05-29T22:55:07.846,0.580,-0.359,-0.737,0.750
1685390107866,2023-05-29T22:55:07.866,0.600,-0.331,-0.740,0.750
1685390107886,2023-05-29T22:55:07.886,0.620,-0.307,-0.753,0.749
1685390107906,2023-05-29T22:55:07.906,0.640,-0.290,-0.762,0.737
1685390107926,2023-05-29T22:55:07.926,0.660,-0.272,-0.769,0.726
1685390107946,2023-05-29T22:55:07.946,0.680,-0.261,-0.773,0.722
1685390107966,2023-05-29T22:55:07.966,0.700,-0.262,-0.777,0.710
1685390107986,2023-05-29T22:55:07.986,0.720,-0.257,-0.780,0.692
1685390108006,2023-05-29T22:55:08.006,0.740,-0.246,-0.776,0.685
1685390108026,2023-05-29T22:55:08.026,0.760,-0.244,-0.771,0.683
1685390108046,2023-05-29T22:55:08.046,0.780,-0.240,-0.769,0.680
1685390108066,2023-05-29T22:55:08.066,0.800,-0.233,-0.773,0.669
1685390108086,2023-05-29T22:55:08.086,0.820,-0.226,-0.772,0.661
1685390108106,2023-05-29T22:55:08.106,0.840,-0.212,-0.765,0.658
1685390108126,2023-05-29T22:55:08.126,0.860,-0.215,-0.766,0.649
1685390108146,2023-05-29T22:55:08.146,0.880,-0.231,-0.770,0.644
1685390108166,2023-05-29T22:55:08.166,0.900,-0.228,-0.768,0.635
1685390108186,2023-05-29T22:55:08.186,0.920,-0.239,-0.763,0.621
1685390108206,2023-05-29T22:55:08.206,0.940,-0.234,-0.762,0.603
1685390108226,2023-05-29T22:55:08.226,0.960,-0.235,-0.760,0.588
1685390108246,2023-05-29T22:55:08.246,0.980,-0.272,-0.757,0.570
1685390108266,2023-05-29T22:55:08.266,1.000,-0.280,-0.750,0.559
1685390108286,2023-05-29T22:55:08.286,1.020,-0.286,-0.755,0.546
1685390108306,2023-05-29T22:55:08.306,1.040,-0.301,-0.746,0.540
1685390108326,2023-05-29T22:55:08.326,1.060,-0.324,-0.732,0.529
1685390108346,2023-05-29T22:55:08.346,1.080,-0.347,-0.736,0.521
1685390108366,2023-05-29T22:55:08.366,1.100,-0.358,-0.733,0.514
1685390108386,2023-05-29T22:55:08.386,1.120,-0.364,-0.723,0.512
1685390108406,2023-05-29T22:55:08.406,1.140,-0.374,-0.716,0.510
1685390108426,2023-05-29T22:55:08.426,1.160,-0.398,-0.714,0.506
1685390108446,2023-05-29T22:55:08.446,1.180,-0.403,-0.715,0.509
1685390108466,2023-05-29T22:55:08.466,1.200,-0.412,-0.720,0.518
1685390108486,2023-05-29T22:55:08.486,1.220,-0.434,-0.721,0.516
1685390108506,2023-05-29T22:55:08.506,1.240,-0.443,-0.723,0.516
1685390108526,2023-05-29T22:55:08.526,1.260,-0.466,-0.723,0.519
1685390108546,2023-05-29T22:55:08.546,1.280,-0.472,-0.720,0.514
1685390108566,2023-05-29T22:55:08.566,1.300,-0.483,-0.714,0.494
1685390108586,2023-05-29T22:55:08.586,1.320,-0.485,-0.712,0.480
1685390108606,2023-05-29T22:55:08.606,1.340,-0.481,-0.705,0.460
1685390108626,2023-05-29T22:55:08.626,1.360,-0.500,-0.691,0.438
1685390108646,2023-05-29T22:55:08.646,1.380,-0.507,-0.687,0.422
1685390108666,2023-05-29T22:55:08.666,1.400,-0.493,-0.682,0.408
1685390108686,2023-05-29T22:55:08.686,1.420,-0.492,-0.674,0.389
1685390108706,2023-05-29T22:55:08.706,1.440,-0.496,-0.668,0.379
1685390108726,2023-05-29T22:55:08.726,1.460,-0.506,-0.675,0.371
1685390108746,2023-05-29T22:55:08.746,1.480,-0.503,-0.679,0.367
1685390108766,2023-05-29T22:55:08.766,1.500,-0.505,-0.679,0.366
1685390108786,2023-05-29T22:55:08.786,1.520,-0.523,-0.689,0.365
1685390108806,2023-05-29T22:55:08.806,1.540,-0.537,-0.697,0.375
1685390108826,2023-05-29T22:55:08.826,1.560,-0.535,-0.694,0.377
1685390108846,2023-05-29T22:55:08.846,1.580,-0.522,-0.701,0.380
1685390108866,2023-05-29T22:55:08.866,1.600,-0.528,-0.708,0.384
1685390108886,2023-05-29T22:55:08.886,1.620,-0.551,-0.708,0.387
1685390108906,2023-05-29T22:55:08.906,1.640,-0.554,-0.711,0.394
1685390108926,2023-05-29T22:55:08.926,1.660,-0.557,-0.712,0.407
1685390108946,2023-05-29T22:55:08.946,1.680,-0.558,-0.709,0.415
1685390108966,2023-05-29T22:55:08.966,1.700,-0.566,-0.704,0.425
1685390108986,2023-05-29T22:55:08.986,1.720,-0.570,-0.695,0.435
1685390109006,2023-05-29T22:55:09.006,1.740,-0.575,-0.693,0.449
1685390109026,2023-05-29T22:55:09.026,1.760,-0.585,-0.701,0.462
1685390109046,2023-05-29T22:55:09.046,1.780,-0.600,-0.720,0.460
1685390109066,2023-05-29T22:55:09.066,1.800,-0.583,-0.743,0.449
1685390109086,2023-05-29T22:55:09.086,1.820,-0.541,-0.766,0.439
1685390109106,2023-05-29T22:55:09.106,1.840,-0.506,-0.783,0.431
1685390109126,2023-05-29T22:55:09.126,1.860,-0.463,-0.788,0.426
1685390109146,2023-05-29T22:55:09.146,1.880,-0.428,-0.783,0.422
1685390109166,2023-05-29T22:55:09.166,1.900,-0.395,-0.783,0.419
1685390109186,2023-05-29T22:55:09.186,1.920,-0.358,-0.792,0.415
1685390109206,2023-05-29T22:55:09.206,1.940,-0.339,-0.803,0.404
1685390109226,2023-05-29T22:55:09.226,1.960,-0.319,-0.817,0.391
1685390109246,2023-05-29T22:55:09.246,1.980,-0.284,-0.828,0.386
1685390109266,2023-05-29T22:55:09.266,2.000,-0.246,-0.829,0.383
1685390109286,2023-05-29T22:55:09.286,2.020,-0.247,-0.837,0.371
1685390109306,2023-05-29T22:55:09.306,2.040,-0.245,-0.845,0.367
1685390109326,2023-05-29T22:55:09.326,2.060,-0.242,-0.851,0.374
1685390109346,2023-05-29T22:55:09.346,2.080,-0.247,-0.862,0.381
1685390109366,2023-05-29T22:55:09.366,2.100,-0.269,-0.868,0.387
1685390109386,2023-05-29T22:55:09.386,2.120,-0.271,-0.870,0.381
1685390109406,2023-05-29T22:55:09.406,2.140,-0.257,-0.892,0.374
1685390109426,2023-05-29T22:55:09.426,2.160,-0.234,-0.895,0.381
1685390109446,2023-05-29T22:55:09.446,2.180,-0.221,-0.893,0.398
1685390109466,2023-05-29T22:55:09.466,2.200,-0.217,-0.889,0.411
1685390109486,2023-05-29T22:55:09.486,2.220,-0.222,-0.878,0.419
1685390109506,2023-05-29T22:55:09.506,2.240,-0.240,-0.869,0.431
1685390109526,2023-05-29T22:55:09.526,2.260,-0.264,-0.870,0.443
1685390109546,2023-05-29T22:55:09.546,2.280,-0.270,-0.867,0.458
1685390109566,2023-05-29T22:55:09.566,2.300,-0.269,-0.856,0.455
1685390109586,2023-05-29T22:55:09.586,2.320,-0.283,-0.848,0.458
1685390109606,2023-05-29T22:55:09.606,2.340,-0.315,-0.841,0.455
1685390109626,2023-05-29T22:55:09.626,2.360,-0.318,-0.836,0.452
1685390109646,2023-05-29T22:55:09.646,2.380,-0.323,-0.829,0.449
1685390109666,2023-05-29T22:55:09.666,2.400,-0.315,-0.823,0.437
1685390109686,2023-05-29T22:55:09.686,2.420,-0.329,-0.814,0.438
1685390109706,2023-05-29T22:55:09.706,2.440,-0.315,-0.813,0.443
