epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685390355809,2023-05-29T22:59:15.809,0.000,-0.120,-0.785,0.613
1685390355829,2023-05-29T22:59:15.829,0.020,-0.125,-0.784,0.591
1685390355849,2023-05-29T22:59:15.849,0.040,-0.135,-0.783,0.559
1685390355869,2023-05-29T22:59:15.869,0.060,-0.153,-0.779,0.534
1685390355889,2023-05-29T22:59:15.889,0.080,-0.179,-0.761,0.515
1685390355909,2023-05-29T22:59:15.909,0.100,-0.194,-0.750,0.508
1685390355929,2023-05-29T22:59:15.929,0.120,-0.206,-0.742,0.519
1685390355949,2023-05-29T22:59:15.949,0.140,-0.218,-0.725,0.519
1685390355969,2023-05-29T22:59:15.969,0.160,-0.229,-0.715,0.511
1685390355989,2023-05-29T22:59:15.989,0.180,-0.245,-0.713,0.502
1685390356009,2023-05-29T22:59:16.009,0.200,-0.261,-0.705,0.494
1685390356029,2023-05-29T22:59:16.029,0.220,-0.237,-0.686,0.508
1685390356049,2023-05-29T22:59:16.049,0.240,-0.224,-0.678,0.512
1685390356069,2023-05-29T22:59:16.069,0.260,-0.286,-0.671,0.518
1685390356089,2023-05-29T22:59:16.089,0.280,-0.319,-0.667,0.525
1685390356109,2023-05-29T22:59:16.109,0.300,-0.342,-0.659,0.547
1685390356129,2023-05-29T22:59:16.129,0.320,-0.358,-0.662,0.562
1685390356149,2023-05-29T22:59:16.149,0.340,-0.371,-0.668,0.565
1685390356169,2023-05-29T22:59:16.169,0.360,-0.397,-0.661,0.579
1685390356189,2023-05-29T22:59:16.189,0.380,-0.406,-0.655,0.597
1685390356209,2023-05-29T22:59:16.209,0.400,-0.410,-0.643,0.609
1685390356229,2023-05-29T22:59:16.229,0.420,-0.420,-0.646,0.598
1685390356249,2023-05-29T22:59:16.249,0.440,-0.419,-0.679,0.602
1685390356269,2023-05-29T22:59:16.269,0.460,-0.411,-0.688,0.621
1685390356289,2023-05-29T22:59:16.289,0.480,-0.430,-0.678,0.624
1685390356309,2023-05-29T22:59:16.309,0.500,-0.412,-0.675,0.630
1685390356329,2023-05-29T22:59:16.329,0.520,-0.382,-0.673,0.641
1685390356349,2023-05-29T22:59:16.349,0.540,-0.380,-0.676,0.645
1685390356369,2023-05-29T22:59:16.369,0.560,-0.385,-0.681,0.659
1685390356389,2023-05-29T22:59:16.389,0.580,-0.377,-0.687,0.678
1685390356409,2023-05-29T22:59:16.409,0.600,-0.368,-0.692,0.681
1685390356429,2023-05-29T22:59:16.429,0.620,-0.348,-0.702,0.690
1685390356449,2023-05-29T22:59:16.449,0.640,-0.337,-0.721,0.708
1685390356469,2023-05-29T22:59:16.469,0.660,-0.342,-0.736,0.727
1685390356489,2023-05-29T22:59:16.489,0.680,-0.330,-0.741,0.756
1685390356509,2023-05-29T22:59:16.509,0.700,-0.312,-0.734,0.772
1685390356529,2023-05-29T22:59:16.529,0.720,-0.291,-0.729,0.784
1685390356549,2023-05-29T22:59:16.549,0.740,-0.267,-0.727,0.788
1685390356569,2023-05-29T22:59:16.569,0.760,-0.244,-0.739,0.785
1685390356589,2023-05-29T22:59:16.589,0.780,-0.228,-0.755,0.785
1685390356609,2023-05-29T22:59:16.609,0.800,-0.200,-0.759,0.776
1685390356629,2023-05-29T22:59:16.629,0.820,-0.183,-0.749,0.766
1685390356649,2023-05-29T22:59:16.649,0.840,-0.171,-0.753,0.762
1685390356669,2023-05-29T22:59:16.669,0.860,-0.166,-0.756,0.759
1685390356689,2023-05-29T22:59:16.689,0.880,-0.158,-0.760,0.748
1685390356709,2023-05-29T22:59:16.709,0.900,-0.134,-0.757,0.738
1685390356729,2023-05-29T22:59:16.729,0.920,-0.142,-0.756,0.724
1685390356749,2023-05-29T22:59:16.749,0.940,-0.149,-0.750,0.708
1685390356769,2023-05-29T22:59:16.769,0.960,-0.143,-0.750,0.694
1685390356789,2023-05-29T22:59:16.789,0.980,-0.164,-0.743,0.682
1685390356809,2023-05-29T22:59:16.809,1.000,-0.186,-0.735,0.668
1685390356829,2023-05-29T22:59:16.829,1.020,-0.188,-0.741,0.651
1685390356849,2023-05-29T22:59:16.849,1.040,-0.203,-0.743,0.632
1685390356869,2023-05-29T22:59:16.869,1.060,-0.228,-0.733,0.617
1685390356889,2023-05-29T22:59:16.889,1.080,-0.232,-0.729,0.609
1685390356909,2023-05-29T22:59:16.909,1.100,-0.258,-0.724,0.590
1685390356929,2023-05-29T22:59:16.929,1.120,-0.286,-0.717,0.575
1685390356949,2023-05-29T22:59:16.949,1.140,-0.300,-0.712,0.564
1685390356969,2023-05-29T22:59:16.969,1.160,-0.315,-0.707,0.554
1685390356989,2023-05-29T22:59:16.989,1.180,-0.342,-0.698,0.537
1685390357009,2023-05-29T22:59:17.009,1.200,-0.352,-0.691,0.529
1685390357029,2023-05-29T22:59:17.029,1.220,-0.356,-0.689,0.525
1685390357049,2023-05-29T22:59:17.049,1.240,-0.394,-0.699,0.525
1685390357069,2023-05-29T22:59:17.069,1.260,-0.431,-0.693,0.524
1685390357089,2023-05-29T22:59:17.089,1.280,-0.453,-0.687,0.520
1685390357109,2023-05-29T22:59:17.109,1.300,-0.487,-0.689,0.514
1685390357129,2023-05-29T22:59:17.129,1.320,-0.507,-0.688,0.509
1685390357149,2023-05-29T22:59:17.149,1.340,-0.538,-0.681,0.500
1685390357169,2023-05-29T22:59:17.169,1.360,-0.557,-0.674,0.490
1685390357189,2023-05-29T22:59:17.189,1.380,-0.575,-0.668,0.466
1685390357209,2023-05-29T22:59:17.209,1.400,-0.583,-0.672,0.442
1685390357229,2023-05-29T22:59:17.229,1.420,-0.567,-0.674,0.430
1685390357249,2023-05-29T22:59:17.249,1.440,-0.558,-0.671,0.414
1685390357269,2023-05-29T22:59:17.269,1.460,-0.555,-0.673,0.394
1685390357289,2023-05-29T22:59:17.289,1.480,-0.559,-0.668,0.380
1685390357309,2023-05-29T22:59:17.309,1.500,-0.563,-0.665,0.372
1685390357329,2023-05-29T22:59:17.329,1.520,-0.571,-0.676,0.363
1685390357349,2023-05-29T22:59:17.349,1.540,-0.571,-0.675,0.351
1685390357369,2023-05-29T22:59:17.369,1.560,-0.563,-0.670,0.339
1685390357389,2023-05-29T22:59:17.389,1.580,-0.556,-0.678,0.331
1685390357409,2023-05-29T22:59:17.409,1.600,-0.546,-0.682,0.326
1685390357429,2023-05-29T22:59:17.429,1.620,-0.558,-0.690,0.317
1685390357449,2023-05-29T22:59:17.449,1.640,-0.564,-0.706,0.319
1685390357469,2023-05-29T22:59:17.469,1.660,-0.554,-0.708,0.323
1685390357489,2023-05-29T22:59:17.489,1.680,-0.543,-0.706,0.325
1685390357509,2023-05-29T22:59:17.509,1.700,-0.546,-0.702,0.328
1685390357529,2023-05-29T22:59:17.529,1.720,-0.545,-0.699,0.335
1685390357549,2023-05-29T22:59:17.549,1.740,-0.537,-0.692,0.346
1685390357569,2023-05-29T22:59:17.569,1.760,-0.545,-0.694,0.359
1685390357589,2023-05-29T22:59:17.589,1.780,-0.558,-0.694,0.356
1685390357609,2023-05-29T22:59:17.609,1.800,-0.546,-0.700,0.350
1685390357629,2023-05-29T22:59:17.629,1.820,-0.543,-0.709,0.356
1685390357649,2023-05-29T22:59:17.649,1.840,-0.533,-0.727,0.357
1685390357669,2023-05-29T22:59:17.669,1.860,-0.528,-0.749,0.362
1685390357689,2023-05-29T22:59:17.689,1.880,-0.533,-0.766,0.369
1685390357709,2023-05-29T22:59:17.709,1.900,-0.503,-0.785,0.379
1685390357729,2023-05-29T22:59:17.729,1.920,-0.487,-0.804,0.403
1685390357749,2023-05-29T22:59:17.749,1.940,-0.482,-0.807,0.423
1685390357769,2023-05-29T22:59:17.769,1.960,-0.446,-0.805,0.440
1685390357789,2023-05-29T22:59:17.789,1.980,-0.394,-0.821,0.444
1685390357809,2023-05-29T22:59:17.809,2.000,-0.364,-0.851,0.439
1685390357829,2023-05-29T22:59:17.829,2.020,-0.324,-0.849,0.445
1685390357849,2023-05-29T22:59:17.849,2.040,-0.287,-0.850,0.454
1685390357869,2023-05-29T22:59:17.869,2.060,-0.239,-0.867,0.463
1685390357889,2023-05-29T22:59:17.889,2.080,-0.182,-0.865,0.470
1685390357909,2023-05-29T22:59:17.909,2.100,-0.178,-0.869,0.464
1685390357929,2023-05-29T22:59:17.929,2.120,-0.189,-0.864,0.454
1685390357949,2023-05-29T22:59:17.949,2.140,-0.171,-0.862,0.444
1685390357969,2023-05-29T22:59:17.969,2.160,-0.165,-0.872,0.437
1685390357989,2023-05-29T22:59:17.989,2.180,-0.183,-0.871,0.420
1685390358009,2023-05-29T22:59:18.009,2.200,-0.228,-0.863,0.410
1685390358029,2023-05-29T22:59:18.029,2.220,-0.250,-0.861,0.401
1685390358049,2023-05-29T22:59:18.049,2.240,-0.261,-0.853,0.397
1685390358069,2023-05-29T22:59:18.069,2.260,-0.272,-0.849,0.395
1685390358089,2023-05-29T22:59:18.089,2.280,-0.301,-0.848,0.400
1685390358109,2023-05-29T22:59:18.109,2.300,-0.316,-0.841,0.399
1685390358129,2023-05-29T22:59:18.129,2.320,-0.318,-0.840,0.407
1685390358149,2023-05-29T22:59:18.149,2.340,-0.309,-0.832,0.418
1685390358169,2023-05-29T22:59:18.169,2.360,-0.321,-0.830,0.426
1685390358189,2023-05-29T22:59:18.189,2.380,-0.321,-0.822,0.422
1685390358209,2023-05-29T22:59:18.209,2.400,-0.326,-0.819,0.418
1685390358229,2023-05-29T22:59:18.229,2.420,-0.322,-0.814,0.431
1685390358249,2023-05-29T22:59:18.249,2.440,-0.324,-0.802,0.434
1685390358269,2023-05-29T22:59:18.269,2.460,-0.332,-0.794,0.430
