epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685383577786,2023-05-29T21:06:17.786,0.000,0.146,-0.693,0.678
1685383577806,2023-05-29T21:06:17.806,0.020,0.160,-0.684,0.702
1685383577826,2023-05-29T21:06:17.826,0.040,0.147,-0.686,0.708
1685383577846,2023-05-29T21:06:17.846,0.060,0.162,-0.699,0.698
1685383577866,2023-05-29T21:06:17.866,0.080,0.176,-0.710,0.689
1685383577886,2023-05-29T21:06:17.886,0.100,0.164,-0.709,0.682
1685383577906,2023-05-29T21:06:17.906,0.120,0.152,-0.708,0.685
1685383577926,2023-05-29T21:06:17.926,0.140,0.165,-0.708,0.680
1685383577946,2023-05-29T21:06:17.946,0.160,0.189,-0.709,0.674
1685383577966,2023-05-29T21:06:17.966,0.180,0.204,-0.701,0.659
1685383577986,2023-05-29T21:06:17.986,0.200,0.219,-0.695,0.633
1685383578006,2023-05-29T21:06:18.006,0.220,0.243,-0.688,0.592
1685383578026,2023-05-29T21:06:18.026,0.240,0.268,-0.661,0.604
1685383578046,2023-05-29T21:06:18.046,0.260,0.223,-0.631,0.644
1685383578066,2023-05-29T21:06:18.066,0.280,0.221,-0.603,0.655
1685383578086,2023-05-29T21:06:18.086,0.300,0.184,-0.567,0.667
1685383578106,2023-05-29T21:06:18.106,0.320,0.132,-0.531,0.692
1685383578126,2023-05-29T21:06:18.126,0.340,0.093,-0.500,0.709
1685383578146,2023-05-29T21:06:18.146,0.360,0.048,-0.464,0.730
1685383578166,2023-05-29T21:06:18.166,0.380,0.005,-0.422,0.758
1685383578186,2023-05-29T21:06:18.186,0.400,-0.034,-0.410,0.774
1685383578206,2023-05-29T21:06:18.206,0.420,-0.028,-0.393,0.747
1685383578226,2023-05-29T21:06:18.226,0.440,-0.022,-0.353,0.751
1685383578246,2023-05-29T21:06:18.246,0.460,-0.086,-0.345,0.815
1685383578266,2023-05-29T21:06:18.266,0.480,-0.098,-0.365,0.868
1685383578286,2023-05-29T21:06:18.286,0.500,-0.098,-0.418,0.917
1685383578306,2023-05-29T21:06:18.306,0.520,-0.081,-0.491,0.958
1685383578326,2023-05-29T21:06:18.326,0.540,-0.152,-0.527,1.015
1685383578346,2023-05-29T21:06:18.346,0.560,-0.275,-0.557,1.043
1685383578366,2023-05-29T21:06:18.366,0.580,-0.265,-0.604,1.096
1685383578386,2023-05-29T21:06:18.386,0.600,-0.095,-0.616,1.158
1685383578406,2023-05-29T21:06:18.406,0.620,0.044,-0.649,1.175
1685383578426,2023-05-29T21:06:18.426,0.640,0.090,-0.667,1.146
1685383578446,2023-05-29T21:06:18.446,0.660,0.119,-0.667,1.105
1685383578466,2023-05-29T21:06:18.466,0.680,0.177,-0.674,1.039
1685383578486,2023-05-29T21:06:18.486,0.700,0.257,-0.690,0.964
1685383578506,2023-05-29T21:06:18.506,0.720,0.270,-0.700,0.917
1685383578526,2023-05-29T21:06:18.526,0.740,0.274,-0.699,0.897
1685383578546,2023-05-29T21:06:18.546,0.760,0.256,-0.696,0.855
1685383578566,2023-05-29T21:06:18.566,0.780,0.269,-0.688,0.808
1685383578586,2023-05-29T21:06:18.586,0.800,0.232,-0.669,0.781
1685383578606,2023-05-29T21:06:18.606,0.820,0.228,-0.656,0.761
1685383578626,2023-05-29T21:06:18.626,0.840,0.222,-0.637,0.746
1685383578646,2023-05-29T21:06:18.646,0.860,0.182,-0.613,0.733
1685383578666,2023-05-29T21:06:18.666,0.880,0.163,-0.605,0.712
1685383578686,2023-05-29T21:06:18.686,0.900,0.154,-0.597,0.690
1685383578706,2023-05-29T21:06:18.706,0.920,0.091,-0.578,0.685
1685383578726,2023-05-29T21:06:18.726,0.940,0.074,-0.604,0.702
1685383578746,2023-05-29T21:06:18.746,0.960,0.098,-0.658,0.718
1685383578766,2023-05-29T21:06:18.766,0.980,0.048,-0.697,0.736
1685383578786,2023-05-29T21:06:18.786,1.000,0.034,-0.759,0.756
1685383578806,2023-05-29T21:06:18.806,1.020,0.037,-0.818,0.820
1685383578826,2023-05-29T21:06:18.826,1.040,0.042,-0.823,0.912
1685383578846,2023-05-29T21:06:18.846,1.060,0.023,-0.826,0.966
1685383578866,2023-05-29T21:06:18.866,1.080,-0.043,-0.837,0.958
1685383578886,2023-05-29T21:06:18.886,1.100,-0.095,-0.806,0.914
1685383578906,2023-05-29T21:06:18.906,1.120,-0.104,-0.750,0.872
1685383578926,2023-05-29T21:06:18.926,1.140,-0.098,-0.683,0.844
1685383578946,2023-05-29T21:06:18.946,1.160,-0.100,-0.612,0.807
1685383578966,2023-05-29T21:06:18.966,1.180,-0.112,-0.550,0.738
1685383578986,2023-05-29T21:06:18.986,1.200,-0.117,-0.490,0.672
1685383579006,2023-05-29T21:06:19.006,1.220,-0.132,-0.435,0.602
1685383579026,2023-05-29T21:06:19.026,1.240,-0.140,-0.411,0.539
1685383579046,2023-05-29T21:06:19.046,1.260,-0.185,-0.390,0.532
1685383579066,2023-05-29T21:06:19.066,1.280,-0.220,-0.347,0.545
1685383579086,2023-05-29T21:06:19.086,1.300,-0.281,-0.336,0.552
1685383579106,2023-05-29T21:06:19.106,1.320,-0.381,-0.335,0.559
1685383579126,2023-05-29T21:06:19.126,1.340,-0.443,-0.329,0.613
1685383579146,2023-05-29T21:06:19.146,1.360,-0.447,-0.344,0.690
1685383579166,2023-05-29T21:06:19.166,1.380,-0.507,-0.392,0.727
1685383579186,2023-05-29T21:06:19.186,1.400,-0.607,-0.430,0.757
1685383579206,2023-05-29T21:06:19.206,1.420,-0.633,-0.438,0.789
1685383579226,2023-05-29T21:06:19.226,1.440,-0.653,-0.458,0.811
1685383579246,2023-05-29T21:06:19.246,1.460,-0.606,-0.517,0.806
1685383579266,2023-05-29T21:06:19.266,1.480,-0.508,-0.566,0.794
1685383579286,2023-05-29T21:06:19.286,1.500,-0.435,-0.600,0.788
1685383579306,2023-05-29T21:06:19.306,1.520,-0.319,-0.666,0.765
1685383579326,2023-05-29T21:06:19.326,1.540,-0.209,-0.727,0.725
1685383579346,2023-05-29T21:06:19.346,1.560,-0.140,-0.740,0.678
1685383579366,2023-05-29T21:06:19.366,1.580,-0.097,-0.746,0.646
1685383579386,2023-05-29T21:06:19.386,1.600,-0.055,-0.767,0.614
1685383579406,2023-05-29T21:06:19.406,1.620,0.010,-0.778,0.585
1685383579426,2023-05-29T21:06:19.426,1.640,0.015,-0.791,0.585
1685383579446,2023-05-29T21:06:19.446,1.660,0.097,-0.832,0.577
1685383579466,2023-05-29T21:06:19.466,1.680,0.121,-0.832,0.570
1685383579486,2023-05-29T21:06:19.486,1.700,0.116,-0.837,0.547
1685383579506,2023-05-29T21:06:19.506,1.720,0.150,-0.874,0.499
1685383579526,2023-05-29T21:06:19.526,1.740,0.164,-0.878,0.446
1685383579546,2023-05-29T21:06:19.546,1.760,0.180,-0.854,0.440
1685383579566,2023-05-29T21:06:19.566,1.780,0.178,-0.851,0.466
1685383579586,2023-05-29T21:06:19.586,1.800,0.156,-0.865,0.475
1685383579606,2023-05-29T21:06:19.606,1.820,0.099,-0.841,0.470
1685383579626,2023-05-29T21:06:19.626,1.840,0.058,-0.816,0.475
