epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685387882751,2023-05-29T22:18:02.751,0.000,-0.313,-0.797,0.508
1685387882771,2023-05-29T22:18:02.771,0.020,-0.309,-0.793,0.509
1685387882791,2023-05-29T22:18:02.791,0.040,-0.311,-0.783,0.511
1685387882811,2023-05-29T22:18:02.811,0.060,-0.288,-0.802,0.506
1685387882831,2023-05-29T22:18:02.831,0.080,-0.274,-0.811,0.501
1685387882851,2023-05-29T22:18:02.851,0.100,-0.298,-0.815,0.496
1685387882871,2023-05-29T22:18:02.871,0.120,-0.321,-0.811,0.490
1685387882891,2023-05-29T22:18:02.891,0.140,-0.323,-0.803,0.483
1685387882911,2023-05-29T22:18:02.911,0.160,-0.287,-0.818,0.503
1685387882931,2023-05-29T22:18:02.931,0.180,-0.261,-0.818,0.497
1685387882951,2023-05-29T22:18:02.951,0.200,-0.275,-0.801,0.491
1685387882971,2023-05-29T22:18:02.971,0.220,-0.273,-0.794,0.502
1685387882991,2023-05-29T22:18:02.991,0.240,-0.242,-0.799,0.507
1685387883011,2023-05-29T22:18:03.011,0.260,-0.221,-0.810,0.515
1685387883031,2023-05-29T22:18:03.031,0.280,-0.231,-0.805,0.508
1685387883051,2023-05-29T22:18:03.051,0.300,-0.242,-0.805,0.491
1685387883071,2023-05-29T22:18:03.071,0.320,-0.242,-0.798,0.472
1685387883091,2023-05-29T22:18:03.091,0.340,-0.217,-0.804,0.461
1685387883111,2023-05-29T22:18:03.111,0.360,-0.167,-0.809,0.474
1685387883131,2023-05-29T22:18:03.131,0.380,-0.180,-0.799,0.480
1685387883151,2023-05-29T22:18:03.151,0.400,-0.238,-0.780,0.464
1685387883171,2023-05-29T22:18:03.171,0.420,-0.254,-0.772,0.456
1685387883191,2023-05-29T22:18:03.191,0.440,-0.256,-0.767,0.465
1685387883211,2023-05-29T22:18:03.211,0.460,-0.278,-0.763,0.471
1685387883231,2023-05-29T22:18:03.231,0.480,-0.322,-0.744,0.464
1685387883251,2023-05-29T22:18:03.251,0.500,-0.364,-0.726,0.458
1685387883271,2023-05-29T22:18:03.271,0.520,-0.360,-0.702,0.444
1685387883291,2023-05-29T22:18:03.291,0.540,-0.369,-0.679,0.442
1685387883311,2023-05-29T22:18:03.311,0.560,-0.411,-0.663,0.445
1685387883331,2023-05-29T22:18:03.331,0.580,-0.438,-0.652,0.448
1685387883351,2023-05-29T22:18:03.351,0.600,-0.458,-0.642,0.444
1685387883371,2023-05-29T22:18:03.371,0.620,-0.485,-0.636,0.440
1685387883391,2023-05-29T22:18:03.391,0.640,-0.485,-0.649,0.445
1685387883411,2023-05-29T22:18:03.411,0.660,-0.476,-0.661,0.469
1685387883431,2023-05-29T22:18:03.431,0.680,-0.468,-0.666,0.506
1685387883451,2023-05-29T22:18:03.451,0.700,-0.483,-0.655,0.531
1685387883471,2023-05-29T22:18:03.471,0.720,-0.492,-0.656,0.563
1685387883491,2023-05-29T22:18:03.491,0.740,-0.496,-0.681,0.611
1685387883511,2023-05-29T22:18:03.511,0.760,-0.496,-0.706,0.648
1685387883531,2023-05-29T22:18:03.531,0.780,-0.476,-0.718,0.688
1685387883551,2023-05-29T22:18:03.551,0.800,-0.456,-0.719,0.727
