epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685389441389,2023-05-29T22:44:01.389,0.000,-15.183,9.817,1.768
1685389441409,2023-05-29T22:44:01.409,0.020,-14.939,9.756,1.280
1685389441429,2023-05-29T22:44:01.429,0.040,-15.915,9.695,2.683
1685389441449,2023-05-29T22:44:01.449,0.060,-16.585,12.561,4.695
1685389441469,2023-05-29T22:44:01.469,0.080,-15.854,17.439,6.159
1685389441489,2023-05-29T22:44:01.489,0.100,-14.756,20.183,6.280
1685389441509,2023-05-29T22:44:01.509,0.120,-13.049,21.646,5.183
1685389441529,2023-05-29T22:44:01.529,0.140,-9.817,20.000,4.634
1685389441549,2023-05-29T22:44:01.549,0.160,-7.195,17.256,4.390
1685389441569,2023-05-29T22:44:01.569,0.180,-5.061,16.280,3.720
1685389441589,2023-05-29T22:44:01.589,0.200,-1.951,15.915,2.683
1685389441609,2023-05-29T22:44:01.609,0.220,-0.427,18.598,0.549
1685389441629,2023-05-29T22:44:01.629,0.240,2.317,14.451,0.793
1685389441649,2023-05-29T22:44:01.649,0.260,4.878,12.256,-1.159
1685389441669,2023-05-29T22:44:01.669,0.280,7.012,10.427,-3.902
1685389441689,2023-05-29T22:44:01.689,0.300,9.817,10.000,-5.854
1685389441709,2023-05-29T22:44:01.709,0.320,11.524,7.988,-7.683
1685389441729,2023-05-29T22:44:01.729,0.340,13.293,8.171,-9.329
1685389441749,2023-05-29T22:44:01.749,0.360,14.939,12.012,-11.280
1685389441769,2023-05-29T22:44:01.769,0.380,15.915,15.671,-13.963
1685389441789,2023-05-29T22:44:01.789,0.400,17.134,16.402,-17.561
1685389441809,2023-05-29T22:44:01.809,0.420,19.817,16.037,-20.671
1685389441829,2023-05-29T22:44:01.829,0.440,22.866,17.988,-23.780
1685389441849,2023-05-29T22:44:01.849,0.460,25.488,18.659,-25.976
1685389441869,2023-05-29T22:44:01.869,0.480,27.317,18.354,-27.622
1685389441889,2023-05-29T22:44:01.889,0.500,28.841,17.378,-28.902
1685389441909,2023-05-29T22:44:01.909,0.520,30.549,17.378,-29.817
1685389441929,2023-05-29T22:44:01.929,0.540,32.988,18.598,-30.793
1685389441949,2023-05-29T22:44:01.949,0.560,34.634,19.634,-30.610
1685389441969,2023-05-29T22:44:01.969,0.580,34.634,18.415,-30.244
1685389441989,2023-05-29T22:44:01.989,0.600,34.390,11.585,-28.841
1685389442009,2023-05-29T22:44:02.009,0.620,34.085,7.378,-28.232
1685389442029,2023-05-29T22:44:02.029,0.640,33.049,5.915,-27.683
1685389442049,2023-05-29T22:44:02.049,0.660,31.951,-0.549,-25.549
1685389442069,2023-05-29T22:44:02.069,0.680,31.707,-9.817,-22.134
1685389442089,2023-05-29T22:44:02.089,0.700,32.439,-15.549,-17.378
1685389442109,2023-05-29T22:44:02.109,0.720,33.841,-15.732,-12.134
1685389442129,2023-05-29T22:44:02.129,0.740,34.451,-16.646,-6.768
1685389442149,2023-05-29T22:44:02.149,0.760,33.963,-20.488,-2.012
1685389442169,2023-05-29T22:44:02.169,0.780,33.659,-24.756,2.744
1685389442189,2023-05-29T22:44:02.189,0.800,32.195,-29.817,7.317
1685389442209,2023-05-29T22:44:02.209,0.820,28.963,-33.720,10.976
1685389442229,2023-05-29T22:44:02.229,0.840,25.549,-33.293,14.878
1685389442249,2023-05-29T22:44:02.249,0.860,22.805,-29.634,19.573
1685389442269,2023-05-29T22:44:02.269,0.880,19.146,-30.671,23.963
1685389442289,2023-05-29T22:44:02.289,0.900,15.244,-31.829,26.829
