epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685390027221,2023-05-29T22:53:47.221,0.000,1.280,1.463,-3.293
1685390027241,2023-05-29T22:53:47.241,0.020,1.585,1.159,-3.537
1685390027261,2023-05-29T22:53:47.261,0.040,2.866,0.488,-4.634
1685390027281,2023-05-29T22:53:47.281,0.060,3.415,1.951,-5.366
1685390027301,2023-05-29T22:53:47.301,0.080,1.951,3.049,-4.268
1685390027321,2023-05-29T22:53:47.321,0.100,0.732,4.634,-2.744
1685390027341,2023-05-29T22:53:47.341,0.120,0.671,6.159,-1.768
1685390027361,2023-05-29T22:53:47.361,0.140,1.341,6.341,-0.915
1685390027381,2023-05-29T22:53:47.381,0.160,1.402,8.232,0.000
1685390027401,2023-05-29T22:53:47.401,0.180,1.037,12.988,0.305
1685390027421,2023-05-29T22:53:47.421,0.200,0.549,14.390,1.463
1685390027441,2023-05-29T22:53:47.441,0.220,1.341,12.805,2.500
1685390027461,2023-05-29T22:53:47.461,0.240,2.256,13.110,2.256
1685390027481,2023-05-29T22:53:47.481,0.260,2.378,16.037,1.280
1685390027501,2023-05-29T22:53:47.501,0.280,3.720,14.329,0.488
1685390027521,2023-05-29T22:53:47.521,0.300,4.878,11.463,-1.220
1685390027541,2023-05-29T22:53:47.541,0.320,5.488,12.195,-3.841
1685390027561,2023-05-29T22:53:47.561,0.340,5.976,13.476,-5.671
1685390027581,2023-05-29T22:53:47.581,0.360,6.037,12.012,-7.256
1685390027601,2023-05-29T22:53:47.601,0.380,7.500,13.293,-9.512
1685390027621,2023-05-29T22:53:47.621,0.400,9.268,16.524,-11.585
1685390027641,2023-05-29T22:53:47.641,0.420,10.976,14.878,-13.659
1685390027661,2023-05-29T22:53:47.661,0.440,13.293,12.622,-15.671
1685390027681,2023-05-29T22:53:47.681,0.460,16.280,14.451,-17.134
1685390027701,2023-05-29T22:53:47.701,0.480,19.085,13.963,-17.439
1685390027721,2023-05-29T22:53:47.721,0.500,21.159,10.488,-17.866
1685390027741,2023-05-29T22:53:47.741,0.520,23.049,8.963,-18.476
1685390027761,2023-05-29T22:53:47.761,0.540,24.939,9.695,-19.268
1685390027781,2023-05-29T22:53:47.781,0.560,26.890,7.866,-20.915
1685390027801,2023-05-29T22:53:47.801,0.580,28.537,1.951,-22.500
1685390027821,2023-05-29T22:53:47.821,0.600,29.634,-0.915,-23.476
1685390027841,2023-05-29T22:53:47.841,0.620,30.183,-0.854,-24.146
1685390027861,2023-05-29T22:53:47.861,0.640,29.634,-1.402,-24.268
1685390027881,2023-05-29T22:53:47.881,0.660,28.476,-0.732,-24.024
1685390027901,2023-05-29T22:53:47.901,0.680,27.378,-1.037,-24.207
1685390027921,2023-05-29T22:53:47.921,0.700,27.012,-4.207,-23.476
1685390027941,2023-05-29T22:53:47.941,0.720,27.317,-4.207,-21.707
1685390027961,2023-05-29T22:53:47.961,0.740,28.232,-2.073,-19.268
1685390027981,2023-05-29T22:53:47.981,0.760,29.512,-0.244,-16.585
1685390028001,2023-05-29T22:53:48.001,0.780,30.305,-1.463,-14.451
