epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685387664233,2023-05-29T22:14:24.233,0.000,-12.561,-6.707,-10.671
1685387664253,2023-05-29T22:14:24.253,0.020,-13.354,-6.768,-10.366
1685387664273,2023-05-29T22:14:24.273,0.040,-17.073,-4.695,-10.915
1685387664293,2023-05-29T22:14:24.293,0.060,-19.207,2.317,-10.915
1685387664313,2023-05-29T22:14:24.313,0.080,-19.817,7.256,-8.171
1685387664333,2023-05-29T22:14:24.333,0.100,-20.427,5.488,-4.939
1685387664353,2023-05-29T22:14:24.353,0.120,-22.561,3.110,-3.354
1685387664373,2023-05-29T22:14:24.373,0.140,-25.183,3.232,-0.488
1685387664393,2023-05-29T22:14:24.393,0.160,-27.866,5.793,1.524
1685387664413,2023-05-29T22:14:24.413,0.180,-29.146,9.939,3.963
1685387664433,2023-05-29T22:14:24.433,0.200,-30.366,13.537,4.451
1685387664453,2023-05-29T22:14:24.453,0.220,-29.329,15.610,5.549
1685387664473,2023-05-29T22:14:24.473,0.240,-27.622,12.988,7.256
1685387664493,2023-05-29T22:14:24.493,0.260,-25.732,12.012,7.866
1685387664513,2023-05-29T22:14:24.513,0.280,-23.354,16.646,8.841
1685387664533,2023-05-29T22:14:24.533,0.300,-19.695,20.244,9.817
1685387664553,2023-05-29T22:14:24.553,0.320,-13.902,17.683,9.817
1685387664573,2023-05-29T22:14:24.573,0.340,-5.549,12.866,8.537
1685387664593,2023-05-29T22:14:24.593,0.360,-0.061,11.280,5.976
1685387664613,2023-05-29T22:14:24.613,0.380,1.402,15.549,1.524
1685387664633,2023-05-29T22:14:24.633,0.400,4.695,16.220,-1.951
1685387664653,2023-05-29T22:14:24.653,0.420,7.988,17.134,-5.427
1685387664673,2023-05-29T22:14:24.673,0.440,10.183,19.329,-9.329
1685387664693,2023-05-29T22:14:24.693,0.460,12.378,24.085,-13.171
1685387664713,2023-05-29T22:14:24.713,0.480,15.854,29.451,-16.951
1685387664733,2023-05-29T22:14:24.733,0.500,19.024,27.927,-20.366
1685387664753,2023-05-29T22:14:24.753,0.520,22.134,23.171,-23.780
1685387664773,2023-05-29T22:14:24.773,0.540,25.671,18.659,-25.854
1685387664793,2023-05-29T22:14:24.793,0.560,29.634,18.354,-27.195
1685387664813,2023-05-29T22:14:24.813,0.580,32.744,20.122,-28.720
1685387664833,2023-05-29T22:14:24.833,0.600,35.122,22.439,-30.488
1685387664853,2023-05-29T22:14:24.853,0.620,36.829,22.134,-32.012
1685387664873,2023-05-29T22:14:24.873,0.640,38.293,19.329,-32.683
1685387664893,2023-05-29T22:14:24.893,0.660,40.000,17.439,-32.256
1685387664913,2023-05-29T22:14:24.913,0.680,40.305,14.146,-30.427
1685387664933,2023-05-29T22:14:24.933,0.700,39.390,10.549,-28.537
1685387664953,2023-05-29T22:14:24.953,0.720,39.268,7.805,-25.976
