epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685389724001,2023-05-29T22:48:44.001,0.000,-8.659,2.805,-3.049
1685389724021,2023-05-29T22:48:44.021,0.020,-8.537,2.805,-3.354
1685389724041,2023-05-29T22:48:44.041,0.040,-8.293,4.695,-2.866
1685389724061,2023-05-29T22:48:44.061,0.060,-7.805,5.549,-2.195
1685389724081,2023-05-29T22:48:44.081,0.080,-7.683,4.329,-2.500
1685389724101,2023-05-29T22:48:44.101,0.100,-7.378,4.268,-3.049
1685389724121,2023-05-29T22:48:44.121,0.120,-6.037,6.280,-2.561
1685389724141,2023-05-29T22:48:44.141,0.140,-3.780,7.195,-1.341
1685389724161,2023-05-29T22:48:44.161,0.160,-3.293,7.378,-0.976
1685389724181,2023-05-29T22:48:44.181,0.180,-1.341,8.049,-1.768
1685389724201,2023-05-29T22:48:44.201,0.200,2.500,9.756,-2.744
1685389724221,2023-05-29T22:48:44.221,0.220,5.915,11.463,-3.110
1685389724241,2023-05-29T22:48:44.241,0.240,7.927,9.207,-3.476
1685389724261,2023-05-29T22:48:44.261,0.260,9.573,0.732,-4.329
1685389724281,2023-05-29T22:48:44.281,0.280,10.061,-1.829,-6.646
1685389724301,2023-05-29T22:48:44.301,0.300,9.878,5.671,-9.878
1685389724321,2023-05-29T22:48:44.321,0.320,9.512,17.378,-12.439
1685389724341,2023-05-29T22:48:44.341,0.340,9.329,21.829,-13.537
1685389724361,2023-05-29T22:48:44.361,0.360,10.915,15.061,-13.963
1685389724381,2023-05-29T22:48:44.381,0.380,14.390,8.659,-13.659
1685389724401,2023-05-29T22:48:44.401,0.400,18.171,11.463,-12.988
1685389724421,2023-05-29T22:48:44.421,0.420,20.732,16.402,-12.866
1685389724441,2023-05-29T22:48:44.441,0.440,21.646,20.366,-13.293
1685389724461,2023-05-29T22:48:44.461,0.460,22.683,20.366,-14.817
1685389724481,2023-05-29T22:48:44.481,0.480,24.451,15.488,-16.890
1685389724501,2023-05-29T22:48:44.501,0.500,26.341,10.061,-17.988
1685389724521,2023-05-29T22:48:44.521,0.520,27.988,8.476,-18.354
1685389724541,2023-05-29T22:48:44.541,0.540,28.476,7.378,-19.024
1685389724561,2023-05-29T22:48:44.561,0.560,27.622,7.866,-20.610
1685389724581,2023-05-29T22:48:44.581,0.580,26.890,7.073,-21.037
1685389724601,2023-05-29T22:48:44.601,0.600,27.378,4.024,-20.244
1685389724621,2023-05-29T22:48:44.621,0.620,27.256,1.585,-18.780
1685389724641,2023-05-29T22:48:44.641,0.640,26.524,-0.854,-16.951
1685389724661,2023-05-29T22:48:44.661,0.660,25.915,-2.927,-14.817
1685389724681,2023-05-29T22:48:44.681,0.680,25.671,-3.841,-12.134
1685389724701,2023-05-29T22:48:44.701,0.700,25.305,-6.220,-9.268
1685389724721,2023-05-29T22:48:44.721,0.720,25.427,-8.476,-7.439
1685389724741,2023-05-29T22:48:44.741,0.740,25.732,-12.622,-5.488
1685389724761,2023-05-29T22:48:44.761,0.760,25.366,-13.476,-2.805
1685389724781,2023-05-29T22:48:44.781,0.780,24.756,-12.927,-0.183
1685389724801,2023-05-29T22:48:44.801,0.800,23.963,-14.817,1.829
1685389724821,2023-05-29T22:48:44.821,0.820,23.598,-18.049,4.695
1685389724841,2023-05-29T22:48:44.841,0.840,23.720,-25.793,7.561
1685389724861,2023-05-29T22:48:44.861,0.860,22.500,-31.829,9.085
1685389724881,2023-05-29T22:48:44.881,0.880,19.695,-26.646,10.793
1685389724901,2023-05-29T22:48:44.901,0.900,15.671,-20.610,12.866
1685389724921,2023-05-29T22:48:44.921,0.920,11.220,-22.012,14.207
1685389724941,2023-05-29T22:48:44.941,0.940,7.622,-22.378,14.756
1685389724961,2023-05-29T22:48:44.961,0.960,5.671,-19.329,16.037
1685389724981,2023-05-29T22:48:44.981,0.980,4.390,-17.134,18.354
1685389725001,2023-05-29T22:48:45.001,1.000,2.622,-14.329,20.000
1685389725021,2023-05-29T22:48:45.021,1.020,0.366,-13.293,21.402
1685389725041,2023-05-29T22:48:45.041,1.040,-1.098,-13.110,21.890
1685389725061,2023-05-29T22:48:45.061,1.060,-2.744,-11.280,21.585
1685389725081,2023-05-29T22:48:45.081,1.080,-4.756,-7.012,20.732
1685389725101,2023-05-29T22:48:45.101,1.100,-6.220,-4.329,19.878
1685389725121,2023-05-29T22:48:45.121,1.120,-7.866,-2.988,18.659
1685389725141,2023-05-29T22:48:45.141,1.140,-10.305,-1.463,16.707
1685389725161,2023-05-29T22:48:45.161,1.160,-12.622,2.012,14.207
1685389725181,2023-05-29T22:48:45.181,1.180,-14.146,6.890,11.098
1685389725201,2023-05-29T22:48:45.201,1.200,-15.000,10.854,8.049
1685389725221,2023-05-29T22:48:45.221,1.220,-15.854,11.037,5.061
1685389725241,2023-05-29T22:48:45.241,1.240,-16.646,11.159,2.378
1685389725261,2023-05-29T22:48:45.261,1.260,-17.805,13.415,0.122
1685389725281,2023-05-29T22:48:45.281,1.280,-18.902,17.073,-1.951
1685389725301,2023-05-29T22:48:45.301,1.300,-19.573,19.695,-4.695
1685389725321,2023-05-29T22:48:45.321,1.320,-19.695,21.646,-7.744
1685389725341,2023-05-29T22:48:45.341,1.340,-19.329,22.561,-10.427
1685389725361,2023-05-29T22:48:45.361,1.360,-18.293,20.915,-12.134
1685389725381,2023-05-29T22:48:45.381,1.380,-17.134,19.878,-12.622
1685389725401,2023-05-29T22:48:45.401,1.400,-16.341,24.695,-13.171
1685389725421,2023-05-29T22:48:45.421,1.420,-16.098,30.488,-13.720
1685389725441,2023-05-29T22:48:45.441,1.440,-16.402,30.793,-14.634
1685389725461,2023-05-29T22:48:45.461,1.460,-16.707,27.927,-15.976
1685389725481,2023-05-29T22:48:45.481,1.480,-17.317,28.110,-16.890
1685389725501,2023-05-29T22:48:45.501,1.500,-18.415,31.402,-17.134
1685389725521,2023-05-29T22:48:45.521,1.520,-19.268,32.622,-16.829
1685389725541,2023-05-29T22:48:45.541,1.540,-19.451,32.012,-16.280
1685389725561,2023-05-29T22:48:45.561,1.560,-19.756,30.976,-16.098
1685389725581,2023-05-29T22:48:45.581,1.580,-20.366,27.988,-16.220
1685389725601,2023-05-29T22:48:45.601,1.600,-19.939,26.646,-15.793
1685389725621,2023-05-29T22:48:45.621,1.620,-19.451,26.402,-15.244
1685389725641,2023-05-29T22:48:45.641,1.640,-18.963,24.695,-15.183
1685389725661,2023-05-29T22:48:45.661,1.660,-18.415,22.683,-15.183
1685389725681,2023-05-29T22:48:45.681,1.680,-18.293,21.280,-15.122
1685389725701,2023-05-29T22:48:45.701,1.700,-18.232,16.159,-13.841
1685389725721,2023-05-29T22:48:45.721,1.720,-17.561,10.061,-11.951
1685389725741,2023-05-29T22:48:45.741,1.740,-15.549,8.415,-10.061
1685389725761,2023-05-29T22:48:45.761,1.760,-13.780,10.183,-8.476
1685389725781,2023-05-29T22:48:45.781,1.780,-12.195,9.146,-7.988
1685389725801,2023-05-29T22:48:45.801,1.800,-9.878,6.524,-8.171
1685389725821,2023-05-29T22:48:45.821,1.820,-7.256,5.244,-7.134
1685389725841,2023-05-29T22:48:45.841,1.840,-5.305,5.488,-5.854
1685389725861,2023-05-29T22:48:45.861,1.860,-3.110,5.549,-4.878
1685389725881,2023-05-29T22:48:45.881,1.880,-0.061,3.049,-3.537
1685389725901,2023-05-29T22:48:45.901,1.900,0.976,-1.646,-2.195
1685389725921,2023-05-29T22:48:45.921,1.920,2.439,-4.268,-1.220
1685389725941,2023-05-29T22:48:45.941,1.940,2.805,-4.573,-1.159
1685389725961,2023-05-29T22:48:45.961,1.960,3.293,-6.524,0.610
1685389725981,2023-05-29T22:48:45.981,1.980,7.683,-8.598,4.390
1685389726001,2023-05-29T22:48:46.001,2.000,12.256,-11.951,7.866
1685389726021,2023-05-29T22:48:46.021,2.020,14.451,-12.195,7.622
1685389726041,2023-05-29T22:48:46.041,2.040,14.939,-7.378,6.585
1685389726061,2023-05-29T22:48:46.061,2.060,15.305,-5.366,8.110
1685389726081,2023-05-29T22:48:46.081,2.080,16.402,-6.402,11.890
1685389726101,2023-05-29T22:48:46.101,2.100,17.073,-9.329,16.220
1685389726121,2023-05-29T22:48:46.121,2.120,15.671,-14.390,19.085
1685389726141,2023-05-29T22:48:46.141,2.140,13.171,-17.012,16.220
1685389726161,2023-05-29T22:48:46.161,2.160,12.317,-9.451,13.354
1685389726181,2023-05-29T22:48:46.181,2.180,12.561,-7.988,12.866
1685389726201,2023-05-29T22:48:46.201,2.200,13.659,-17.805,12.744
1685389726221,2023-05-29T22:48:46.221,2.220,14.512,-21.098,14.085
1685389726241,2023-05-29T22:48:46.241,2.240,14.512,-18.354,16.037
1685389726261,2023-05-29T22:48:46.261,2.260,12.378,-17.622,12.073
1685389726281,2023-05-29T22:48:46.281,2.280,9.756,-16.098,6.280
1685389726301,2023-05-29T22:48:46.301,2.300,9.146,-17.134,3.171
1685389726321,2023-05-29T22:48:46.321,2.320,9.756,-20.854,2.805
1685389726341,2023-05-29T22:48:46.341,2.340,9.634,-19.329,4.512
1685389726361,2023-05-29T22:48:46.361,2.360,7.256,-14.451,5.061
1685389726381,2023-05-29T22:48:46.381,2.380,3.780,-10.000,2.195
1685389726401,2023-05-29T22:48:46.401,2.400,1.707,-3.720,0.244
1685389726421,2023-05-29T22:48:46.421,2.420,1.159,-4.268,-0.732
1685389726441,2023-05-29T22:48:46.441,2.440,1.280,-8.598,-1.707
1685389726461,2023-05-29T22:48:46.461,2.460,0.427,-11.646,-3.780
1685389726481,2023-05-29T22:48:46.481,2.480,-0.305,-12.561,-6.402
1685389726501,2023-05-29T22:48:46.501,2.500,-0.244,-9.329,-7.744
1685389726521,2023-05-29T22:48:46.521,2.520,0.366,-3.110,-7.134
1685389726541,2023-05-29T22:48:46.541,2.540,-0.061,-3.293,-5.061
1685389726561,2023-05-29T22:48:46.561,2.560,-0.427,-4.695,-3.293
1685389726581,2023-05-29T22:48:46.581,2.580,-1.463,-3.598,-1.768
1685389726601,2023-05-29T22:48:46.601,2.600,-2.134,-5.244,-2.195
1685389726621,2023-05-29T22:48:46.621,2.620,-1.890,-6.159,-3.476
