epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685131708190,2023-05-26T23:08:28.190,0.000,0.671,0.610,4.085
1685131708210,2023-05-26T23:08:28.210,0.020,0.976,0.854,4.329
1685131708230,2023-05-26T23:08:28.230,0.040,0.366,1.524,4.939
1685131708250,2023-05-26T23:08:28.250,0.060,-0.122,2.378,5.793
1685131708270,2023-05-26T23:08:28.270,0.080,-0.427,1.707,6.220
1685131708290,2023-05-26T23:08:28.290,0.100,-0.122,1.220,6.341
1685131708310,2023-05-26T23:08:28.310,0.120,0.000,2.134,6.707
1685131708330,2023-05-26T23:08:28.330,0.140,0.183,2.073,6.524
1685131708350,2023-05-26T23:08:28.350,0.160,0.549,0.549,6.341
1685131708370,2023-05-26T23:08:28.370,0.180,1.524,1.768,5.793
1685131708390,2023-05-26T23:08:28.390,0.200,2.439,4.207,6.098
1685131708410,2023-05-26T23:08:28.410,0.220,2.988,4.939,6.402
1685131708430,2023-05-26T23:08:28.430,0.240,3.598,5.366,6.524
1685131708450,2023-05-26T23:08:28.450,0.260,3.537,4.695,6.341
1685131708470,2023-05-26T23:08:28.470,0.280,2.805,4.146,6.098
1685131708490,2023-05-26T23:08:28.490,0.300,2.317,6.524,6.829
1685131708510,2023-05-26T23:08:28.510,0.320,1.037,8.415,6.646
1685131708530,2023-05-26T23:08:28.530,0.340,-0.488,9.756,5.976
1685131708550,2023-05-26T23:08:28.550,0.360,-1.159,13.902,4.634
1685131708570,2023-05-26T23:08:28.570,0.380,-1.951,16.341,2.378
1685131708590,2023-05-26T23:08:28.590,0.400,-2.866,20.366,-0.732
1685131708610,2023-05-26T23:08:28.610,0.420,-3.110,27.866,-4.634
1685131708630,2023-05-26T23:08:28.630,0.440,-4.024,31.768,-7.622
1685131708650,2023-05-26T23:08:28.650,0.460,-5.732,31.463,-10.427
1685131708670,2023-05-26T23:08:28.670,0.480,-7.317,29.756,-14.268
1685131708690,2023-05-26T23:08:28.690,0.500,-9.390,25.061,-18.963
1685131708710,2023-05-26T23:08:28.710,0.520,-10.305,19.024,-25.488
1685131708730,2023-05-26T23:08:28.730,0.540,-10.488,14.207,-30.610
1685131708750,2023-05-26T23:08:28.750,0.560,-10.488,11.037,-35.122
1685131708770,2023-05-26T23:08:28.770,0.580,-10.305,11.524,-39.573
1685131708790,2023-05-26T23:08:28.790,0.600,-8.720,16.524,-43.659
1685131708810,2023-05-26T23:08:28.810,0.620,-5.671,19.085,-47.988
1685131708830,2023-05-26T23:08:28.830,0.640,-2.500,16.951,-51.951
1685131708850,2023-05-26T23:08:28.850,0.660,0.671,12.256,-54.878
1685131708870,2023-05-26T23:08:28.870,0.680,4.634,7.683,-58.476
1685131708890,2023-05-26T23:08:28.890,0.700,8.780,9.878,-60.854
1685131708910,2023-05-26T23:08:28.910,0.720,13.537,18.780,-62.988
1685131708930,2023-05-26T23:08:28.930,0.740,19.695,25.915,-62.500
1685131708950,2023-05-26T23:08:28.950,0.760,24.207,18.902,-60.671
1685131708970,2023-05-26T23:08:28.970,0.780,28.476,5.061,-58.537
1685131708990,2023-05-26T23:08:28.990,0.800,32.927,-3.537,-55.183
1685131709010,2023-05-26T23:08:29.010,0.820,36.524,-5.061,-50.549
1685131709030,2023-05-26T23:08:29.030,0.840,38.963,-5.793,-44.146
1685131709050,2023-05-26T23:08:29.050,0.860,40.915,-16.768,-34.939
1685131709070,2023-05-26T23:08:29.070,0.880,41.159,-37.683,-25.244
1685131709090,2023-05-26T23:08:29.090,0.900,42.134,-59.268,-13.537
1685131709110,2023-05-26T23:08:29.110,0.920,43.171,-70.915,-0.244
1685131709130,2023-05-26T23:08:29.130,0.940,43.110,-64.878,13.537
1685131709150,2023-05-26T23:08:29.150,0.960,42.683,-46.829,25.305
1685131709170,2023-05-26T23:08:29.170,0.980,42.988,-26.220,35.976
1685131709190,2023-05-26T23:08:29.190,1.000,40.000,-22.866,45.915
1685131709210,2023-05-26T23:08:29.210,1.020,34.573,-37.439,53.049
1685131709230,2023-05-26T23:08:29.230,1.040,28.720,-52.073,58.963
1685131709250,2023-05-26T23:08:29.250,1.060,24.451,-49.329,61.951
1685131709270,2023-05-26T23:08:29.270,1.080,20.000,-28.963,61.341
1685131709290,2023-05-26T23:08:29.290,1.100,13.476,-3.293,58.049
1685131709310,2023-05-26T23:08:29.310,1.120,3.232,10.854,53.720
1685131709330,2023-05-26T23:08:29.330,1.140,-8.293,5.061,47.378
1685131709350,2023-05-26T23:08:29.350,1.160,-19.878,-8.720,40.122
1685131709370,2023-05-26T23:08:29.370,1.180,-29.024,-7.256,33.659
1685131709390,2023-05-26T23:08:29.390,1.200,-33.780,14.817,26.951
1685131709410,2023-05-26T23:08:29.410,1.220,-38.720,35.000,21.890
1685131709430,2023-05-26T23:08:29.430,1.240,-45.549,38.963,17.439
1685131709450,2023-05-26T23:08:29.450,1.260,-50.732,42.866,11.829
1685131709470,2023-05-26T23:08:29.470,1.280,-55.122,58.354,6.463
1685131709490,2023-05-26T23:08:29.490,1.300,-57.439,90.488,2.134
1685131709510,2023-05-26T23:08:29.510,1.320,-56.768,111.524,-0.915
1685131709530,2023-05-26T23:08:29.530,1.340,-57.073,97.988,-3.354
1685131709550,2023-05-26T23:08:29.550,1.360,-56.037,73.659,-8.476
1685131709570,2023-05-26T23:08:29.570,1.380,-49.512,69.512,-16.463
1685131709590,2023-05-26T23:08:29.590,1.400,-41.220,77.683,-23.049
1685131709610,2023-05-26T23:08:29.610,1.420,-32.439,72.256,-25.976
1685131709630,2023-05-26T23:08:29.630,1.440,-25.976,52.866,-23.720
1685131709650,2023-05-26T23:08:29.650,1.460,-20.610,32.866,-20.061
1685131709670,2023-05-26T23:08:29.670,1.480,-16.280,24.451,-14.390
1685131709690,2023-05-26T23:08:29.690,1.500,-10.488,28.171,-9.329
1685131709710,2023-05-26T23:08:29.710,1.520,-6.585,28.354,-4.634
1685131709730,2023-05-26T23:08:29.730,1.540,-5.976,20.976,-2.683
1685131709750,2023-05-26T23:08:29.750,1.560,-5.610,10.732,-1.646
1685131709770,2023-05-26T23:08:29.770,1.580,-5.610,-0.976,-1.402
1685131709790,2023-05-26T23:08:29.790,1.600,-6.341,-11.220,-1.524
1685131709810,2023-05-26T23:08:29.810,1.620,-5.549,-12.866,-1.707
1685131709830,2023-05-26T23:08:29.830,1.640,-4.634,-6.098,-1.768
1685131709850,2023-05-26T23:08:29.850,1.660,-3.963,1.951,-0.244
1685131709870,2023-05-26T23:08:29.870,1.680,-3.171,2.622,1.341
1685131709890,2023-05-26T23:08:29.890,1.700,-2.561,-2.378,1.402
1685131709910,2023-05-26T23:08:29.910,1.720,-2.500,-10.610,1.524
1685131709930,2023-05-26T23:08:29.930,1.740,-2.012,-15.732,0.732
1685131709950,2023-05-26T23:08:29.950,1.760,-1.402,-12.988,0.427
1685131709970,2023-05-26T23:08:29.970,1.780,-1.037,-7.256,0.305
1685131709990,2023-05-26T23:08:29.990,1.800,0.671,-1.463,0.183
1685131710010,2023-05-26T23:08:30.010,1.820,1.951,-0.671,0.183
1685131710030,2023-05-26T23:08:30.030,1.840,2.622,-3.963,0.305
1685131710050,2023-05-26T23:08:30.050,1.860,3.110,-7.256,0.793
1685131710070,2023-05-26T23:08:30.070,1.880,3.354,-9.024,1.037
1685131710090,2023-05-26T23:08:30.090,1.900,3.720,-6.585,0.488
1685131710110,2023-05-26T23:08:30.110,1.920,3.659,-1.220,-0.305
1685131710130,2023-05-26T23:08:30.130,1.940,2.683,1.037,-0.488
1685131710150,2023-05-26T23:08:30.150,1.960,1.098,-0.732,-0.793
1685131710170,2023-05-26T23:08:30.170,1.980,0.610,-3.659,-0.854
1685131710190,2023-05-26T23:08:30.190,2.000,0.366,-7.012,-1.037
1685131710210,2023-05-26T23:08:30.210,2.020,0.061,-7.927,-1.768
1685131710230,2023-05-26T23:08:30.230,2.040,0.366,-1.220,-2.988
1685131710250,2023-05-26T23:08:30.250,2.060,1.890,7.195,-3.720
1685131710270,2023-05-26T23:08:30.270,2.080,2.195,6.098,-2.866
1685131710290,2023-05-26T23:08:30.290,2.100,1.768,-1.524,-2.439
1685131710310,2023-05-26T23:08:30.310,2.120,1.707,-4.085,-2.378
1685131710330,2023-05-26T23:08:30.330,2.140,2.012,0.671,-2.073
1685131710350,2023-05-26T23:08:30.350,2.160,2.134,5.671,-1.768
1685131710370,2023-05-26T23:08:30.370,2.180,1.707,4.634,-1.585
1685131710390,2023-05-26T23:08:30.390,2.200,0.732,-2.012,-1.220
1685131710410,2023-05-26T23:08:30.410,2.220,0.244,-8.841,-1.159
1685131710430,2023-05-26T23:08:30.430,2.240,0.122,-10.488,-1.585
1685131710450,2023-05-26T23:08:30.450,2.260,0.183,-3.171,-2.073
1685131710470,2023-05-26T23:08:30.470,2.280,0.732,4.756,-1.829
1685131710490,2023-05-26T23:08:30.490,2.300,-0.183,3.049,-0.793
1685131710510,2023-05-26T23:08:30.510,2.320,-1.524,-3.537,-0.610
