epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685389860384,2023-05-29T22:51:00.384,0.000,-21.220,25.244,9.268
1685389860404,2023-05-29T22:51:00.404,0.020,-21.402,23.537,9.268
1685389860424,2023-05-29T22:51:00.424,0.040,-25.488,16.463,12.317
1685389860444,2023-05-29T22:51:00.444,0.060,-29.756,15.183,15.183
1685389860464,2023-05-29T22:51:00.464,0.080,-28.902,27.500,15.366
1685389860484,2023-05-29T22:51:00.484,0.100,-23.659,38.110,14.512
1685389860504,2023-05-29T22:51:00.504,0.120,-17.134,39.146,13.354
1685389860524,2023-05-29T22:51:00.524,0.140,-10.915,33.598,11.585
1685389860544,2023-05-29T22:51:00.544,0.160,-6.463,30.122,8.598
1685389860564,2023-05-29T22:51:00.564,0.180,-3.963,28.780,6.707
1685389860584,2023-05-29T22:51:00.584,0.200,-1.463,28.476,4.878
1685389860604,2023-05-29T22:51:00.604,0.220,2.622,28.293,1.402
1685389860624,2023-05-29T22:51:00.624,0.240,8.598,29.512,-2.439
1685389860644,2023-05-29T22:51:00.644,0.260,12.500,25.244,-5.000
1685389860664,2023-05-29T22:51:00.664,0.280,14.024,19.268,-6.220
1685389860684,2023-05-29T22:51:00.684,0.300,14.695,21.951,-7.561
1685389860704,2023-05-29T22:51:00.704,0.320,15.183,31.768,-9.085
1685389860724,2023-05-29T22:51:00.724,0.340,16.707,33.171,-10.427
1685389860744,2023-05-29T22:51:00.744,0.360,18.537,23.780,-11.951
1685389860764,2023-05-29T22:51:00.764,0.380,21.280,16.585,-14.634
1685389860784,2023-05-29T22:51:00.784,0.400,22.622,9.451,-17.622
1685389860804,2023-05-29T22:51:00.804,0.420,22.073,1.220,-20.122
1685389860824,2023-05-29T22:51:00.824,0.440,21.585,0.183,-21.524
1685389860844,2023-05-29T22:51:00.844,0.460,20.549,4.451,-22.378
1685389860864,2023-05-29T22:51:00.864,0.480,19.756,7.256,-22.561
1685389860884,2023-05-29T22:51:00.884,0.500,20.122,5.976,-22.561
1685389860904,2023-05-29T22:51:00.904,0.520,21.159,7.256,-22.012
1685389860924,2023-05-29T22:51:00.924,0.540,22.073,9.634,-20.000
1685389860944,2023-05-29T22:51:00.944,0.560,21.341,10.183,-18.354
1685389860964,2023-05-29T22:51:00.964,0.580,18.963,7.866,-17.500
1685389860984,2023-05-29T22:51:00.984,0.600,18.232,5.244,-17.805
1685389861004,2023-05-29T22:51:01.004,0.620,18.659,4.512,-17.622
1685389861024,2023-05-29T22:51:01.024,0.640,18.171,7.012,-16.098
1685389861044,2023-05-29T22:51:01.044,0.660,16.585,7.683,-14.512
1685389861064,2023-05-29T22:51:01.064,0.680,16.341,4.756,-12.988
1685389861084,2023-05-29T22:51:01.084,0.700,16.220,2.256,-11.098
1685389861104,2023-05-29T22:51:01.104,0.720,16.159,2.256,-9.024
1685389861124,2023-05-29T22:51:01.124,0.740,16.037,2.988,-6.951
1685389861144,2023-05-29T22:51:01.144,0.760,15.976,2.378,-5.244
1685389861164,2023-05-29T22:51:01.164,0.780,16.463,1.098,-3.415
1685389861184,2023-05-29T22:51:01.184,0.800,16.829,-0.427,-1.463
1685389861204,2023-05-29T22:51:01.204,0.820,16.524,-3.049,0.854
1685389861224,2023-05-29T22:51:01.224,0.840,17.012,-4.695,3.476
1685389861244,2023-05-29T22:51:01.244,0.860,18.110,-7.500,5.488
1685389861264,2023-05-29T22:51:01.264,0.880,18.963,-10.061,6.829
1685389861284,2023-05-29T22:51:01.284,0.900,18.659,-7.744,8.171
1685389861304,2023-05-29T22:51:01.304,0.920,18.232,-6.768,10.915
1685389861324,2023-05-29T22:51:01.324,0.940,17.561,-9.939,13.293
1685389861344,2023-05-29T22:51:01.344,0.960,17.073,-10.671,15.061
1685389861364,2023-05-29T22:51:01.364,0.980,16.402,-12.134,18.415
1685389861384,2023-05-29T22:51:01.384,1.000,14.695,-17.012,22.500
1685389861404,2023-05-29T22:51:01.404,1.020,13.049,-16.220,25.427
1685389861424,2023-05-29T22:51:01.424,1.040,10.549,-13.659,26.829
1685389861444,2023-05-29T22:51:01.444,1.060,7.134,-16.159,27.256
1685389861464,2023-05-29T22:51:01.464,1.080,2.744,-14.146,26.098
1685389861484,2023-05-29T22:51:01.484,1.100,-2.134,-10.183,24.207
1685389861504,2023-05-29T22:51:01.504,1.120,-6.463,-12.073,22.805
1685389861524,2023-05-29T22:51:01.524,1.140,-9.878,-11.098,21.280
1685389861544,2023-05-29T22:51:01.544,1.160,-13.963,-6.524,18.659
1685389861564,2023-05-29T22:51:01.564,1.180,-17.805,-7.073,15.244
1685389861584,2023-05-29T22:51:01.584,1.200,-19.878,-6.280,11.768
1685389861604,2023-05-29T22:51:01.604,1.220,-20.854,-3.963,8.720
1685389861624,2023-05-29T22:51:01.624,1.240,-21.646,-2.073,5.793
1685389861644,2023-05-29T22:51:01.644,1.260,-22.378,2.805,3.659
1685389861664,2023-05-29T22:51:01.664,1.280,-22.866,5.244,1.768
1685389861684,2023-05-29T22:51:01.684,1.300,-22.195,4.939,-0.610
1685389861704,2023-05-29T22:51:01.704,1.320,-20.915,5.854,-3.049
1685389861724,2023-05-29T22:51:01.724,1.340,-19.573,9.634,-4.878
1685389861744,2023-05-29T22:51:01.744,1.360,-17.988,13.780,-7.012
1685389861764,2023-05-29T22:51:01.764,1.380,-15.854,16.159,-9.451
1685389861784,2023-05-29T22:51:01.784,1.400,-13.659,17.805,-11.463
