epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685390049269,2023-05-29T22:54:09.269,0.000,-0.366,1.585,1.524
1685390049289,2023-05-29T22:54:09.289,0.020,0.183,0.976,1.037
1685390049309,2023-05-29T22:54:09.309,0.040,4.634,-1.646,-0.549
1685390049329,2023-05-29T22:54:09.329,0.060,7.927,-2.500,-2.378
1685390049349,2023-05-29T22:54:09.349,0.080,7.500,-2.500,-2.500
1685390049369,2023-05-29T22:54:09.369,0.100,6.890,-1.098,-2.500
1685390049389,2023-05-29T22:54:09.389,0.120,7.622,2.500,-2.561
1685390049409,2023-05-29T22:54:09.409,0.140,8.780,3.537,-3.841
1685390049429,2023-05-29T22:54:09.429,0.160,10.671,2.500,-5.793
1685390049449,2023-05-29T22:54:09.449,0.180,12.500,2.317,-7.378
1685390049469,2023-05-29T22:54:09.469,0.200,13.659,2.439,-8.049
1685390049489,2023-05-29T22:54:09.489,0.220,14.207,4.207,-9.512
1685390049509,2023-05-29T22:54:09.509,0.240,14.695,7.073,-10.793
1685390049529,2023-05-29T22:54:09.529,0.260,15.915,8.293,-12.195
1685390049549,2023-05-29T22:54:09.549,0.280,18.171,8.659,-13.232
1685390049569,2023-05-29T22:54:09.569,0.300,19.634,13.537,-14.146
1685390049589,2023-05-29T22:54:09.589,0.320,20.366,22.805,-15.061
1685390049609,2023-05-29T22:54:09.609,0.340,20.549,25.244,-15.915
1685390049629,2023-05-29T22:54:09.629,0.360,20.854,19.817,-17.012
1685390049649,2023-05-29T22:54:09.649,0.380,20.976,18.476,-18.415
1685390049669,2023-05-29T22:54:09.669,0.400,20.976,23.720,-18.110
1685390049689,2023-05-29T22:54:09.689,0.420,20.732,24.207,-16.341
1685390049709,2023-05-29T22:54:09.709,0.440,21.037,19.024,-15.366
1685390049729,2023-05-29T22:54:09.729,0.460,22.073,12.439,-15.549
1685390049749,2023-05-29T22:54:09.749,0.480,23.293,8.841,-16.768
1685390049769,2023-05-29T22:54:09.769,0.500,23.720,6.951,-17.683
1685390049789,2023-05-29T22:54:09.789,0.520,24.329,6.524,-17.439
1685390049809,2023-05-29T22:54:09.809,0.540,25.732,11.159,-16.585
1685390049829,2023-05-29T22:54:09.829,0.560,26.524,14.634,-16.037
1685390049849,2023-05-29T22:54:09.849,0.580,26.768,12.317,-16.768
1685390049869,2023-05-29T22:54:09.869,0.600,27.012,7.256,-18.293
1685390049889,2023-05-29T22:54:09.889,0.620,27.622,3.354,-18.598
1685390049909,2023-05-29T22:54:09.909,0.640,28.232,3.780,-17.805
1685390049929,2023-05-29T22:54:09.929,0.660,27.988,4.146,-17.317
1685390049949,2023-05-29T22:54:09.949,0.680,26.829,0.244,-17.622
1685390049969,2023-05-29T22:54:09.969,0.700,25.793,-6.707,-17.744
1685390049989,2023-05-29T22:54:09.989,0.720,25.183,-14.756,-15.976
1685390050009,2023-05-29T22:54:10.009,0.740,24.695,-15.671,-13.049
1685390050029,2023-05-29T22:54:10.029,0.760,23.537,-11.890,-9.207
1685390050049,2023-05-29T22:54:10.049,0.780,22.439,-9.146,-5.183
1685390050069,2023-05-29T22:54:10.069,0.800,21.341,-8.049,-1.707
1685390050089,2023-05-29T22:54:10.089,0.820,21.037,-6.646,0.854
