epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685376118802,2023-05-29T19:01:58.802,0.000,1.159,2.866,3.354
1685376118822,2023-05-29T19:01:58.822,0.020,1.585,3.415,3.537
1685376118842,2023-05-29T19:01:58.842,0.040,2.622,5.976,4.573
1685376118862,2023-05-29T19:01:58.862,0.060,3.780,7.317,5.244
1685376118882,2023-05-29T19:01:58.882,0.080,4.085,9.146,4.634
1685376118902,2023-05-29T19:01:58.902,0.100,4.329,10.549,4.207
1685376118922,2023-05-29T19:01:58.922,0.120,3.659,7.378,3.537
1685376118942,2023-05-29T19:01:58.942,0.140,2.561,5.183,2.988
1685376118962,2023-05-29T19:01:58.962,0.160,1.890,5.305,2.927
1685376118982,2023-05-29T19:01:58.982,0.180,1.098,5.915,3.049
1685376119002,2023-05-29T19:01:59.002,0.200,-0.122,6.585,2.744
1685376119022,2023-05-29T19:01:59.022,0.220,-1.341,7.561,0.976
1685376119042,2023-05-29T19:01:59.042,0.240,-1.829,8.537,-1.707
1685376119062,2023-05-29T19:01:59.062,0.260,-2.317,7.378,-4.268
1685376119082,2023-05-29T19:01:59.082,0.280,-1.220,8.476,-6.037
1685376119102,2023-05-29T19:01:59.102,0.300,0.244,8.110,-6.646
1685376119122,2023-05-29T19:01:59.122,0.320,1.951,7.134,-7.683
1685376119142,2023-05-29T19:01:59.142,0.340,4.207,9.024,-9.695
1685376119162,2023-05-29T19:01:59.162,0.360,6.463,11.768,-11.707
1685376119182,2023-05-29T19:01:59.182,0.380,8.598,11.829,-13.780
1685376119202,2023-05-29T19:01:59.202,0.400,10.488,9.390,-16.280
1685376119222,2023-05-29T19:01:59.222,0.420,12.683,7.744,-19.817
1685376119242,2023-05-29T19:01:59.242,0.440,14.939,11.463,-25.488
1685376119262,2023-05-29T19:01:59.262,0.460,16.220,19.695,-31.646
1685376119282,2023-05-29T19:01:59.282,0.480,17.500,25.488,-36.585
1685376119302,2023-05-29T19:01:59.302,0.500,19.268,25.488,-40.976
1685376119322,2023-05-29T19:01:59.322,0.520,21.341,19.451,-45.976
1685376119342,2023-05-29T19:01:59.342,0.540,23.841,12.744,-48.598
1685376119362,2023-05-29T19:01:59.362,0.560,25.915,4.390,-48.232
1685376119382,2023-05-29T19:01:59.382,0.580,28.963,0.427,-45.427
1685376119402,2023-05-29T19:01:59.402,0.600,32.988,1.463,-39.878
1685376119422,2023-05-29T19:01:59.422,0.620,36.524,3.537,-33.293
1685376119442,2023-05-29T19:01:59.442,0.640,38.354,3.354,-28.415
1685376119462,2023-05-29T19:01:59.462,0.660,39.512,1.768,-25.244
1685376119482,2023-05-29T19:01:59.482,0.680,39.695,-0.793,-21.829
1685376119502,2023-05-29T19:01:59.502,0.700,39.024,-5.793,-16.768
1685376119522,2023-05-29T19:01:59.522,0.720,38.780,-11.829,-11.098
1685376119542,2023-05-29T19:01:59.542,0.740,39.085,-16.037,-4.817
1685376119562,2023-05-29T19:01:59.562,0.760,38.232,-16.890,1.951
1685376119582,2023-05-29T19:01:59.582,0.780,36.220,-14.207,7.622
1685376119602,2023-05-29T19:01:59.602,0.800,33.537,-13.902,12.134
