epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685200024554,2023-05-27T18:07:04.554,0.000,0.915,-1.159,-1.890
1685200024574,2023-05-27T18:07:04.574,0.020,0.488,-0.915,-1.951
1685200024594,2023-05-27T18:07:04.594,0.040,0.305,-1.341,-1.951
1685200024614,2023-05-27T18:07:04.614,0.060,0.488,-0.854,-1.707
1685200024634,2023-05-27T18:07:04.634,0.080,0.427,0.549,-1.890
1685200024654,2023-05-27T18:07:04.654,0.100,0.976,1.768,-1.037
1685200024674,2023-05-27T18:07:04.674,0.120,1.159,2.256,0.122
1685200024694,2023-05-27T18:07:04.694,0.140,1.037,0.305,1.707
1685200024714,2023-05-27T18:07:04.714,0.160,0.915,-0.305,3.171
1685200024734,2023-05-27T18:07:04.734,0.180,1.341,1.159,4.817
1685200024754,2023-05-27T18:07:04.754,0.200,1.585,1.402,6.037
1685200024774,2023-05-27T18:07:04.774,0.220,2.012,2.927,6.402
1685200024794,2023-05-27T18:07:04.794,0.240,2.622,5.610,6.463
1685200024814,2023-05-27T18:07:04.814,0.260,2.988,7.195,6.037
1685200024834,2023-05-27T18:07:04.834,0.280,2.622,7.317,5.061
1685200024854,2023-05-27T18:07:04.854,0.300,1.463,8.232,3.902
1685200024874,2023-05-27T18:07:04.874,0.320,0.122,11.585,2.134
1685200024894,2023-05-27T18:07:04.894,0.340,-2.012,15.061,-0.610
1685200024914,2023-05-27T18:07:04.914,0.360,-5.610,15.000,-4.756
1685200024934,2023-05-27T18:07:04.934,0.380,-9.329,13.780,-9.268
1685200024954,2023-05-27T18:07:04.954,0.400,-13.963,11.037,-13.537
1685200024974,2023-05-27T18:07:04.974,0.420,-17.927,8.841,-17.012
1685200024994,2023-05-27T18:07:04.994,0.440,-20.976,6.159,-20.610
1685200025014,2023-05-27T18:07:05.014,0.460,-23.902,4.878,-24.817
1685200025034,2023-05-27T18:07:05.034,0.480,-24.085,10.549,-28.720
1685200025054,2023-05-27T18:07:05.054,0.500,-22.256,18.354,-32.378
1685200025074,2023-05-27T18:07:05.074,0.520,-20.488,19.573,-36.402
1685200025094,2023-05-27T18:07:05.094,0.540,-19.146,14.634,-39.695
1685200025114,2023-05-27T18:07:05.114,0.560,-16.402,9.329,-42.073
1685200025134,2023-05-27T18:07:05.134,0.580,-14.817,-1.098,-45.061
1685200025154,2023-05-27T18:07:05.154,0.600,-15.610,-13.780,-48.232
1685200025174,2023-05-27T18:07:05.174,0.620,-15.488,-9.268,-49.817
1685200025194,2023-05-27T18:07:05.194,0.640,-6.341,12.805,-50.915
1685200025214,2023-05-27T18:07:05.214,0.660,1.280,23.963,-48.476
1685200025234,2023-05-27T18:07:05.234,0.680,6.098,14.085,-44.573
