epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685394199404,2023-05-30T00:03:19.404,0.000,-0.051,-0.807,0.639
1685394199424,2023-05-30T00:03:19.424,0.020,-0.056,-0.811,0.625
1685394199444,2023-05-30T00:03:19.444,0.040,-0.058,-0.804,0.618
1685394199464,2023-05-30T00:03:19.464,0.060,-0.064,-0.809,0.598
1685394199484,2023-05-30T00:03:19.484,0.080,-0.073,-0.806,0.578
1685394199504,2023-05-30T00:03:19.504,0.100,-0.085,-0.803,0.556
1685394199524,2023-05-30T00:03:19.524,0.120,-0.091,-0.795,0.531
1685394199544,2023-05-30T00:03:19.544,0.140,-0.094,-0.784,0.514
1685394199564,2023-05-30T00:03:19.564,0.160,-0.098,-0.784,0.515
1685394199584,2023-05-30T00:03:19.584,0.180,-0.077,-0.777,0.524
1685394199604,2023-05-30T00:03:19.604,0.200,-0.079,-0.771,0.522
1685394199624,2023-05-30T00:03:19.624,0.220,-0.103,-0.772,0.514
1685394199644,2023-05-30T00:03:19.644,0.240,-0.116,-0.775,0.516
1685394199664,2023-05-30T00:03:19.664,0.260,-0.123,-0.785,0.512
1685394199684,2023-05-30T00:03:19.684,0.280,-0.106,-0.807,0.505
1685394199704,2023-05-30T00:03:19.704,0.300,-0.103,-0.823,0.497
1685394199724,2023-05-30T00:03:19.724,0.320,-0.098,-0.842,0.485
1685394199744,2023-05-30T00:03:19.744,0.340,-0.099,-0.847,0.476
1685394199764,2023-05-30T00:03:19.764,0.360,-0.092,-0.850,0.482
1685394199784,2023-05-30T00:03:19.784,0.380,-0.083,-0.850,0.482
1685394199804,2023-05-30T00:03:19.804,0.400,-0.076,-0.843,0.478
1685394199824,2023-05-30T00:03:19.824,0.420,-0.081,-0.836,0.488
1685394199844,2023-05-30T00:03:19.844,0.440,-0.098,-0.826,0.499
1685394199864,2023-05-30T00:03:19.864,0.460,-0.120,-0.816,0.501
1685394199884,2023-05-30T00:03:19.884,0.480,-0.138,-0.811,0.503
1685394199904,2023-05-30T00:03:19.904,0.500,-0.150,-0.799,0.503
1685394199924,2023-05-30T00:03:19.924,0.520,-0.163,-0.781,0.504
1685394199944,2023-05-30T00:03:19.944,0.540,-0.185,-0.768,0.516
1685394199964,2023-05-30T00:03:19.964,0.560,-0.193,-0.757,0.524
