epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685393574397,2023-05-29T23:52:54.397,0.000,-0.259,-0.755,0.588
1685393574417,2023-05-29T23:52:54.417,0.020,-0.263,-0.757,0.587
1685393574437,2023-05-29T23:52:54.437,0.040,-0.265,-0.750,0.583
1685393574457,2023-05-29T23:52:54.457,0.060,-0.249,-0.755,0.581
1685393574477,2023-05-29T23:52:54.477,0.080,-0.234,-0.764,0.574
1685393574497,2023-05-29T23:52:54.497,0.100,-0.227,-0.772,0.564
1685393574517,2023-05-29T23:52:54.517,0.120,-0.225,-0.772,0.555
1685393574537,2023-05-29T23:52:54.537,0.140,-0.214,-0.773,0.555
1685393574557,2023-05-29T23:52:54.557,0.160,-0.220,-0.777,0.553
1685393574577,2023-05-29T23:52:54.577,0.180,-0.204,-0.770,0.544
1685393574597,2023-05-29T23:52:54.597,0.200,-0.196,-0.771,0.539
1685393574617,2023-05-29T23:52:54.617,0.220,-0.195,-0.779,0.531
1685393574637,2023-05-29T23:52:54.637,0.240,-0.202,-0.790,0.529
1685393574657,2023-05-29T23:52:54.657,0.260,-0.193,-0.793,0.527
1685393574677,2023-05-29T23:52:54.677,0.280,-0.199,-0.788,0.524
1685393574697,2023-05-29T23:52:54.697,0.300,-0.177,-0.781,0.541
1685393574717,2023-05-29T23:52:54.717,0.320,-0.175,-0.764,0.556
1685393574737,2023-05-29T23:52:54.737,0.340,-0.196,-0.745,0.558
1685393574757,2023-05-29T23:52:54.757,0.360,-0.200,-0.733,0.551
1685393574777,2023-05-29T23:52:54.777,0.380,-0.213,-0.727,0.542
1685393574797,2023-05-29T23:52:54.797,0.400,-0.217,-0.708,0.552
1685393574817,2023-05-29T23:52:54.817,0.420,-0.221,-0.693,0.552
1685393574837,2023-05-29T23:52:54.837,0.440,-0.255,-0.687,0.548
1685393574857,2023-05-29T23:52:54.857,0.460,-0.289,-0.673,0.559
1685393574877,2023-05-29T23:52:54.877,0.480,-0.309,-0.648,0.580
1685393574897,2023-05-29T23:52:54.897,0.500,-0.332,-0.626,0.592
1685393574917,2023-05-29T23:52:54.917,0.520,-0.350,-0.625,0.577
1685393574937,2023-05-29T23:52:54.937,0.540,-0.359,-0.626,0.565
1685393574957,2023-05-29T23:52:54.957,0.560,-0.361,-0.612,0.569
1685393574977,2023-05-29T23:52:54.977,0.580,-0.385,-0.600,0.566
1685393574997,2023-05-29T23:52:54.997,0.600,-0.389,-0.603,0.568
1685393575017,2023-05-29T23:52:55.017,0.620,-0.404,-0.596,0.591
1685393575037,2023-05-29T23:52:55.037,0.640,-0.425,-0.591,0.613
1685393575057,2023-05-29T23:52:55.057,0.660,-0.448,-0.595,0.627
1685393575077,2023-05-29T23:52:55.077,0.680,-0.454,-0.594,0.628
1685393575097,2023-05-29T23:52:55.097,0.700,-0.461,-0.602,0.632
1685393575117,2023-05-29T23:52:55.117,0.720,-0.476,-0.624,0.657
1685393575137,2023-05-29T23:52:55.137,0.740,-0.493,-0.625,0.697
1685393575157,2023-05-29T23:52:55.157,0.760,-0.496,-0.619,0.735
1685393575177,2023-05-29T23:52:55.177,0.780,-0.490,-0.624,0.757
1685393575197,2023-05-29T23:52:55.197,0.800,-0.483,-0.615,0.759
1685393575217,2023-05-29T23:52:55.217,0.820,-0.438,-0.620,0.776
1685393575237,2023-05-29T23:52:55.237,0.840,-0.434,-0.642,0.803
1685393575257,2023-05-29T23:52:55.257,0.860,-0.458,-0.655,0.823
1685393575277,2023-05-29T23:52:55.277,0.880,-0.423,-0.645,0.831
1685393575297,2023-05-29T23:52:55.297,0.900,-0.370,-0.649,0.828
1685393575317,2023-05-29T23:52:55.317,0.920,-0.294,-0.659,0.815
1685393575337,2023-05-29T23:52:55.337,0.940,-0.242,-0.650,0.791
1685393575357,2023-05-29T23:52:55.357,0.960,-0.211,-0.640,0.772
1685393575377,2023-05-29T23:52:55.377,0.980,-0.184,-0.659,0.749
1685393575397,2023-05-29T23:52:55.397,1.000,-0.166,-0.682,0.728
1685393575417,2023-05-29T23:52:55.417,1.020,-0.128,-0.681,0.726
1685393575437,2023-05-29T23:52:55.437,1.040,-0.096,-0.684,0.718
1685393575457,2023-05-29T23:52:55.457,1.060,-0.099,-0.687,0.699
1685393575477,2023-05-29T23:52:55.477,1.080,-0.096,-0.690,0.695
1685393575497,2023-05-29T23:52:55.497,1.100,-0.091,-0.690,0.705
1685393575517,2023-05-29T23:52:55.517,1.120,-0.106,-0.684,0.711
1685393575537,2023-05-29T23:52:55.537,1.140,-0.116,-0.674,0.710
1685393575557,2023-05-29T23:52:55.557,1.160,-0.135,-0.666,0.711
1685393575577,2023-05-29T23:52:55.577,1.180,-0.169,-0.671,0.710
1685393575597,2023-05-29T23:52:55.597,1.200,-0.181,-0.684,0.714
1685393575617,2023-05-29T23:52:55.617,1.220,-0.185,-0.680,0.711
1685393575637,2023-05-29T23:52:55.637,1.240,-0.186,-0.681,0.713
1685393575657,2023-05-29T23:52:55.657,1.260,-0.175,-0.691,0.728
1685393575677,2023-05-29T23:52:55.677,1.280,-0.176,-0.689,0.732
1685393575697,2023-05-29T23:52:55.697,1.300,-0.176,-0.678,0.729
1685393575717,2023-05-29T23:52:55.717,1.320,-0.168,-0.663,0.732
1685393575737,2023-05-29T23:52:55.737,1.340,-0.156,-0.649,0.728
1685393575757,2023-05-29T23:52:55.757,1.360,-0.146,-0.647,0.710
1685393575777,2023-05-29T23:52:55.777,1.380,-0.148,-0.632,0.701
1685393575797,2023-05-29T23:52:55.797,1.400,-0.178,-0.614,0.696
1685393575817,2023-05-29T23:52:55.817,1.420,-0.201,-0.596,0.688
1685393575837,2023-05-29T23:52:55.837,1.440,-0.216,-0.585,0.676
1685393575857,2023-05-29T23:52:55.857,1.460,-0.222,-0.580,0.657
1685393575877,2023-05-29T23:52:55.877,1.480,-0.239,-0.571,0.657
1685393575897,2023-05-29T23:52:55.897,1.500,-0.263,-0.557,0.660
1685393575917,2023-05-29T23:52:55.917,1.520,-0.275,-0.535,0.661
1685393575937,2023-05-29T23:52:55.937,1.540,-0.282,-0.526,0.675
1685393575957,2023-05-29T23:52:55.957,1.560,-0.346,-0.518,0.694
1685393575977,2023-05-29T23:52:55.977,1.580,-0.384,-0.509,0.704
1685393575997,2023-05-29T23:52:55.997,1.600,-0.403,-0.508,0.704
1685393576017,2023-05-29T23:52:56.017,1.620,-0.400,-0.513,0.695
1685393576037,2023-05-29T23:52:56.037,1.640,-0.379,-0.515,0.702
1685393576057,2023-05-29T23:52:56.057,1.660,-0.377,-0.503,0.729
1685393576077,2023-05-29T23:52:56.077,1.680,-0.369,-0.498,0.744
1685393576097,2023-05-29T23:52:56.097,1.700,-0.357,-0.487,0.753
1685393576117,2023-05-29T23:52:56.117,1.720,-0.357,-0.488,0.762
1685393576137,2023-05-29T23:52:56.137,1.740,-0.368,-0.497,0.778
1685393576157,2023-05-29T23:52:56.157,1.760,-0.369,-0.500,0.807
1685393576177,2023-05-29T23:52:56.177,1.780,-0.349,-0.500,0.830
1685393576197,2023-05-29T23:52:56.197,1.800,-0.327,-0.496,0.845
1685393576217,2023-05-29T23:52:56.217,1.820,-0.333,-0.500,0.851
1685393576237,2023-05-29T23:52:56.237,1.840,-0.335,-0.507,0.861
1685393576257,2023-05-29T23:52:56.257,1.860,-0.331,-0.524,0.887
1685393576277,2023-05-29T23:52:56.277,1.880,-0.324,-0.535,0.913
1685393576297,2023-05-29T23:52:56.297,1.900,-0.291,-0.549,0.922
1685393576317,2023-05-29T23:52:56.317,1.920,-0.242,-0.566,0.927
1685393576337,2023-05-29T23:52:56.337,1.940,-0.201,-0.572,0.927
1685393576357,2023-05-29T23:52:56.357,1.960,-0.150,-0.586,0.927
1685393576377,2023-05-29T23:52:56.377,1.980,-0.104,-0.588,0.920
1685393576397,2023-05-29T23:52:56.397,2.000,-0.067,-0.581,0.905
1685393576417,2023-05-29T23:52:56.417,2.020,-0.024,-0.579,0.890
1685393576437,2023-05-29T23:52:56.437,2.040,-0.012,-0.571,0.879
1685393576457,2023-05-29T23:52:56.457,2.060,-0.021,-0.566,0.865
1685393576477,2023-05-29T23:52:56.477,2.080,-0.015,-0.564,0.857
1685393576497,2023-05-29T23:52:56.497,2.100,-0.031,-0.552,0.839
1685393576517,2023-05-29T23:52:56.517,2.120,-0.060,-0.539,0.828
1685393576537,2023-05-29T23:52:56.537,2.140,-0.099,-0.542,0.812
1685393576557,2023-05-29T23:52:56.557,2.160,-0.128,-0.534,0.811
1685393576577,2023-05-29T23:52:56.577,2.180,-0.146,-0.523,0.810
