epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685393276006,2023-05-29T23:47:56.006,0.000,-0.165,-0.790,0.565
1685393276026,2023-05-29T23:47:56.026,0.020,-0.141,-0.795,0.573
1685393276046,2023-05-29T23:47:56.046,0.040,-0.153,-0.804,0.566
1685393276066,2023-05-29T23:47:56.066,0.060,-0.170,-0.808,0.555
1685393276086,2023-05-29T23:47:56.086,0.080,-0.179,-0.812,0.544
1685393276106,2023-05-29T23:47:56.106,0.100,-0.175,-0.812,0.539
1685393276126,2023-05-29T23:47:56.126,0.120,-0.187,-0.805,0.534
1685393276146,2023-05-29T23:47:56.146,0.140,-0.188,-0.793,0.521
1685393276166,2023-05-29T23:47:56.166,0.160,-0.183,-0.787,0.511
1685393276186,2023-05-29T23:47:56.186,0.180,-0.193,-0.783,0.514
1685393276206,2023-05-29T23:47:56.206,0.200,-0.194,-0.771,0.520
1685393276226,2023-05-29T23:47:56.226,0.220,-0.208,-0.759,0.507
1685393276246,2023-05-29T23:47:56.246,0.240,-0.211,-0.748,0.487
1685393276266,2023-05-29T23:47:56.266,0.260,-0.223,-0.738,0.477
1685393276286,2023-05-29T23:47:56.286,0.280,-0.244,-0.727,0.484
1685393276306,2023-05-29T23:47:56.306,0.300,-0.255,-0.711,0.494
1685393276326,2023-05-29T23:47:56.326,0.320,-0.244,-0.698,0.501
1685393276346,2023-05-29T23:47:56.346,0.340,-0.305,-0.693,0.515
1685393276366,2023-05-29T23:47:56.366,0.360,-0.351,-0.689,0.515
1685393276386,2023-05-29T23:47:56.386,0.380,-0.362,-0.670,0.517
1685393276406,2023-05-29T23:47:56.406,0.400,-0.386,-0.633,0.526
1685393276426,2023-05-29T23:47:56.426,0.420,-0.405,-0.627,0.534
1685393276446,2023-05-29T23:47:56.446,0.440,-0.436,-0.650,0.540
1685393276466,2023-05-29T23:47:56.466,0.460,-0.456,-0.667,0.559
1685393276486,2023-05-29T23:47:56.486,0.480,-0.464,-0.663,0.593
1685393276506,2023-05-29T23:47:56.506,0.500,-0.480,-0.654,0.617
1685393276526,2023-05-29T23:47:56.526,0.520,-0.500,-0.651,0.639
1685393276546,2023-05-29T23:47:56.546,0.540,-0.505,-0.668,0.653
1685393276566,2023-05-29T23:47:56.566,0.560,-0.512,-0.685,0.662
1685393276586,2023-05-29T23:47:56.586,0.580,-0.514,-0.691,0.665
1685393276606,2023-05-29T23:47:56.606,0.600,-0.495,-0.687,0.664
1685393276626,2023-05-29T23:47:56.626,0.620,-0.444,-0.672,0.667
1685393276646,2023-05-29T23:47:56.646,0.640,-0.413,-0.670,0.667
1685393276666,2023-05-29T23:47:56.666,0.660,-0.400,-0.674,0.656
1685393276686,2023-05-29T23:47:56.686,0.680,-0.377,-0.669,0.649
1685393276706,2023-05-29T23:47:56.706,0.700,-0.364,-0.660,0.666
1685393276726,2023-05-29T23:47:56.726,0.720,-0.364,-0.652,0.666
1685393276746,2023-05-29T23:47:56.746,0.740,-0.358,-0.679,0.663
1685393276766,2023-05-29T23:47:56.766,0.760,-0.347,-0.704,0.679
1685393276786,2023-05-29T23:47:56.786,0.780,-0.327,-0.707,0.680
1685393276806,2023-05-29T23:47:56.806,0.800,-0.306,-0.714,0.670
1685393276826,2023-05-29T23:47:56.826,0.820,-0.268,-0.728,0.670
1685393276846,2023-05-29T23:47:56.846,0.840,-0.226,-0.740,0.665
1685393276866,2023-05-29T23:47:56.866,0.860,-0.199,-0.743,0.664
1685393276886,2023-05-29T23:47:56.886,0.880,-0.177,-0.748,0.655
1685393276906,2023-05-29T23:47:56.906,0.900,-0.141,-0.756,0.654
