epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685394175126,2023-05-30T00:02:55.126,0.000,-0.092,-0.706,0.692
1685394175146,2023-05-30T00:02:55.146,0.020,-0.065,-0.727,0.681
1685394175166,2023-05-30T00:02:55.166,0.040,-0.061,-0.732,0.681
1685394175186,2023-05-30T00:02:55.186,0.060,-0.070,-0.731,0.676
1685394175206,2023-05-30T00:02:55.206,0.080,-0.080,-0.718,0.674
1685394175226,2023-05-30T00:02:55.226,0.100,-0.082,-0.720,0.672
1685394175246,2023-05-30T00:02:55.246,0.120,-0.099,-0.734,0.663
1685394175266,2023-05-30T00:02:55.266,0.140,-0.111,-0.734,0.637
1685394175286,2023-05-30T00:02:55.286,0.160,-0.128,-0.730,0.626
1685394175306,2023-05-30T00:02:55.306,0.180,-0.134,-0.729,0.618
1685394175326,2023-05-30T00:02:55.326,0.200,-0.146,-0.734,0.606
1685394175346,2023-05-30T00:02:55.346,0.220,-0.149,-0.732,0.604
1685394175366,2023-05-30T00:02:55.366,0.240,-0.151,-0.733,0.614
1685394175386,2023-05-30T00:02:55.386,0.260,-0.132,-0.734,0.633
1685394175406,2023-05-30T00:02:55.406,0.280,-0.136,-0.736,0.633
1685394175426,2023-05-30T00:02:55.426,0.300,-0.130,-0.738,0.634
1685394175446,2023-05-30T00:02:55.446,0.320,-0.120,-0.746,0.635
1685394175466,2023-05-30T00:02:55.466,0.340,-0.122,-0.759,0.635
1685394175486,2023-05-30T00:02:55.486,0.360,-0.115,-0.767,0.644
1685394175506,2023-05-30T00:02:55.506,0.380,-0.099,-0.763,0.654
1685394175526,2023-05-30T00:02:55.526,0.400,-0.086,-0.764,0.655
1685394175546,2023-05-30T00:02:55.546,0.420,-0.093,-0.767,0.650
1685394175566,2023-05-30T00:02:55.566,0.440,-0.086,-0.771,0.653
1685394175586,2023-05-30T00:02:55.586,0.460,-0.079,-0.773,0.658
1685394175606,2023-05-30T00:02:55.606,0.480,-0.084,-0.781,0.644
1685394175626,2023-05-30T00:02:55.626,0.500,-0.092,-0.793,0.628
1685394175646,2023-05-30T00:02:55.646,0.520,-0.094,-0.791,0.618
1685394175666,2023-05-30T00:02:55.666,0.540,-0.101,-0.781,0.592
1685394175686,2023-05-30T00:02:55.686,0.560,-0.091,-0.771,0.591
1685394175706,2023-05-30T00:02:55.706,0.580,-0.092,-0.763,0.584
1685394175726,2023-05-30T00:02:55.726,0.600,-0.091,-0.758,0.579
1685394175746,2023-05-30T00:02:55.746,0.620,-0.085,-0.751,0.578
1685394175766,2023-05-30T00:02:55.766,0.640,-0.075,-0.743,0.581
1685394175786,2023-05-30T00:02:55.786,0.660,-0.078,-0.727,0.588
1685394175806,2023-05-30T00:02:55.806,0.680,-0.077,-0.713,0.602
1685394175826,2023-05-30T00:02:55.826,0.700,-0.088,-0.706,0.603
1685394175846,2023-05-30T00:02:55.846,0.720,-0.100,-0.696,0.596
1685394175866,2023-05-30T00:02:55.866,0.740,-0.107,-0.692,0.590
1685394175886,2023-05-30T00:02:55.886,0.760,-0.138,-0.688,0.596
1685394175906,2023-05-30T00:02:55.906,0.780,-0.166,-0.678,0.608
1685394175926,2023-05-30T00:02:55.926,0.800,-0.196,-0.667,0.611
1685394175946,2023-05-30T00:02:55.946,0.820,-0.224,-0.659,0.608
1685394175966,2023-05-30T00:02:55.966,0.840,-0.229,-0.647,0.617
1685394175986,2023-05-30T00:02:55.986,0.860,-0.228,-0.637,0.646
1685394176006,2023-05-30T00:02:56.006,0.880,-0.229,-0.637,0.684
1685394176026,2023-05-30T00:02:56.026,0.900,-0.190,-0.642,0.726
1685394176046,2023-05-30T00:02:56.046,0.920,-0.210,-0.639,0.727
1685394176066,2023-05-30T00:02:56.066,0.940,-0.239,-0.631,0.731
1685394176086,2023-05-30T00:02:56.086,0.960,-0.247,-0.634,0.753
1685394176106,2023-05-30T00:02:56.106,0.980,-0.258,-0.643,0.774
1685394176126,2023-05-30T00:02:56.126,1.000,-0.250,-0.649,0.774
1685394176146,2023-05-30T00:02:56.146,1.020,-0.252,-0.650,0.771
1685394176166,2023-05-30T00:02:56.166,1.040,-0.241,-0.652,0.758
1685394176186,2023-05-30T00:02:56.186,1.060,-0.224,-0.651,0.755
1685394176206,2023-05-30T00:02:56.206,1.080,-0.196,-0.650,0.764
1685394176226,2023-05-30T00:02:56.226,1.100,-0.182,-0.659,0.765
1685394176246,2023-05-30T00:02:56.246,1.120,-0.169,-0.663,0.760
1685394176266,2023-05-30T00:02:56.266,1.140,-0.150,-0.661,0.759
1685394176286,2023-05-30T00:02:56.286,1.160,-0.144,-0.667,0.767
1685394176306,2023-05-30T00:02:56.306,1.180,-0.146,-0.679,0.770
1685394176326,2023-05-30T00:02:56.326,1.200,-0.115,-0.689,0.777
1685394176346,2023-05-30T00:02:56.346,1.220,-0.089,-0.697,0.776
1685394176366,2023-05-30T00:02:56.366,1.240,-0.070,-0.704,0.766
1685394176386,2023-05-30T00:02:56.386,1.260,-0.042,-0.710,0.759
1685394176406,2023-05-30T00:02:56.406,1.280,-0.018,-0.720,0.752
1685394176426,2023-05-30T00:02:56.426,1.300,0.022,-0.725,0.739
1685394176446,2023-05-30T00:02:56.446,1.320,0.052,-0.723,0.731
1685394176466,2023-05-30T00:02:56.466,1.340,0.038,-0.724,0.722
1685394176486,2023-05-30T00:02:56.486,1.360,0.034,-0.725,0.715
1685394176506,2023-05-30T00:02:56.506,1.380,0.027,-0.723,0.701
1685394176526,2023-05-30T00:02:56.526,1.400,0.011,-0.723,0.691
1685394176546,2023-05-30T00:02:56.546,1.420,0.007,-0.720,0.694
1685394176566,2023-05-30T00:02:56.566,1.440,0.010,-0.714,0.692
1685394176586,2023-05-30T00:02:56.586,1.460,0.004,-0.708,0.687
1685394176606,2023-05-30T00:02:56.606,1.480,-0.007,-0.706,0.698
1685394176626,2023-05-30T00:02:56.626,1.500,-0.016,-0.702,0.713
1685394176646,2023-05-30T00:02:56.646,1.520,-0.019,-0.697,0.719
1685394176666,2023-05-30T00:02:56.666,1.540,-0.028,-0.702,0.722
1685394176686,2023-05-30T00:02:56.686,1.560,-0.017,-0.706,0.727
1685394176706,2023-05-30T00:02:56.706,1.580,-0.015,-0.705,0.726
1685394176726,2023-05-30T00:02:56.726,1.600,-0.008,-0.710,0.724
1685394176746,2023-05-30T00:02:56.746,1.620,-0.003,-0.711,0.715
1685394176766,2023-05-30T00:02:56.766,1.640,-0.003,-0.710,0.701
1685394176786,2023-05-30T00:02:56.786,1.660,-0.009,-0.720,0.686
1685394176806,2023-05-30T00:02:56.806,1.680,-0.006,-0.725,0.677
1685394176826,2023-05-30T00:02:56.826,1.700,-0.000,-0.716,0.674
1685394176846,2023-05-30T00:02:56.846,1.720,-0.015,-0.697,0.669
1685394176866,2023-05-30T00:02:56.866,1.740,-0.025,-0.680,0.681
1685394176886,2023-05-30T00:02:56.886,1.760,-0.035,-0.658,0.693
1685394176906,2023-05-30T00:02:56.906,1.780,-0.053,-0.637,0.698
1685394176926,2023-05-30T00:02:56.926,1.800,-0.082,-0.617,0.697
