epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685393881625,2023-05-29T23:58:01.625,0.000,-0.110,-0.795,0.574
1685393881645,2023-05-29T23:58:01.645,0.020,-0.134,-0.813,0.564
1685393881665,2023-05-29T23:58:01.665,0.040,-0.119,-0.816,0.550
1685393881685,2023-05-29T23:58:01.685,0.060,-0.116,-0.816,0.541
1685393881705,2023-05-29T23:58:01.705,0.080,-0.129,-0.812,0.539
1685393881725,2023-05-29T23:58:01.725,0.100,-0.135,-0.802,0.552
1685393881745,2023-05-29T23:58:01.745,0.120,-0.123,-0.803,0.553
1685393881765,2023-05-29T23:58:01.765,0.140,-0.124,-0.797,0.559
1685393881785,2023-05-29T23:58:01.785,0.160,-0.136,-0.785,0.555
1685393881805,2023-05-29T23:58:01.805,0.180,-0.133,-0.773,0.549
1685393881825,2023-05-29T23:58:01.825,0.200,-0.145,-0.756,0.561
1685393881845,2023-05-29T23:58:01.845,0.220,-0.156,-0.748,0.567
1685393881865,2023-05-29T23:58:01.865,0.240,-0.168,-0.748,0.555
1685393881885,2023-05-29T23:58:01.885,0.260,-0.185,-0.738,0.550
1685393881905,2023-05-29T23:58:01.905,0.280,-0.190,-0.723,0.544
1685393881925,2023-05-29T23:58:01.925,0.300,-0.211,-0.706,0.548
1685393881945,2023-05-29T23:58:01.945,0.320,-0.228,-0.697,0.551
1685393881965,2023-05-29T23:58:01.965,0.340,-0.236,-0.688,0.563
1685393881985,2023-05-29T23:58:01.985,0.360,-0.250,-0.673,0.565
1685393882005,2023-05-29T23:58:02.005,0.380,-0.276,-0.659,0.562
1685393882025,2023-05-29T23:58:02.025,0.400,-0.294,-0.646,0.567
1685393882045,2023-05-29T23:58:02.045,0.420,-0.311,-0.638,0.591
1685393882065,2023-05-29T23:58:02.065,0.440,-0.335,-0.635,0.615
1685393882085,2023-05-29T23:58:02.085,0.460,-0.357,-0.630,0.618
1685393882105,2023-05-29T23:58:02.105,0.480,-0.381,-0.633,0.616
1685393882125,2023-05-29T23:58:02.125,0.500,-0.396,-0.634,0.622
1685393882145,2023-05-29T23:58:02.145,0.520,-0.402,-0.627,0.640
1685393882165,2023-05-29T23:58:02.165,0.540,-0.408,-0.637,0.648
1685393882185,2023-05-29T23:58:02.185,0.560,-0.410,-0.640,0.660
1685393882205,2023-05-29T23:58:02.205,0.580,-0.415,-0.636,0.669
1685393882225,2023-05-29T23:58:02.225,0.600,-0.420,-0.645,0.668
1685393882245,2023-05-29T23:58:02.245,0.620,-0.400,-0.639,0.714
1685393882265,2023-05-29T23:58:02.265,0.640,-0.328,-0.633,0.757
1685393882285,2023-05-29T23:58:02.285,0.660,-0.330,-0.634,0.745
1685393882305,2023-05-29T23:58:02.305,0.680,-0.349,-0.641,0.754
1685393882325,2023-05-29T23:58:02.325,0.700,-0.321,-0.655,0.766
1685393882345,2023-05-29T23:58:02.345,0.720,-0.277,-0.660,0.756
1685393882365,2023-05-29T23:58:02.365,0.740,-0.259,-0.657,0.754
1685393882385,2023-05-29T23:58:02.385,0.760,-0.247,-0.669,0.764
1685393882405,2023-05-29T23:58:02.405,0.780,-0.237,-0.678,0.774
1685393882425,2023-05-29T23:58:02.425,0.800,-0.215,-0.679,0.766
1685393882445,2023-05-29T23:58:02.445,0.820,-0.192,-0.689,0.763
1685393882465,2023-05-29T23:58:02.465,0.840,-0.169,-0.707,0.772
1685393882485,2023-05-29T23:58:02.485,0.860,-0.140,-0.719,0.765
1685393882505,2023-05-29T23:58:02.505,0.880,-0.117,-0.717,0.742
1685393882525,2023-05-29T23:58:02.525,0.900,-0.074,-0.722,0.724
1685393882545,2023-05-29T23:58:02.545,0.920,-0.022,-0.736,0.722
1685393882565,2023-05-29T23:58:02.565,0.940,-0.008,-0.732,0.723
1685393882585,2023-05-29T23:58:02.585,0.960,0.002,-0.729,0.710
1685393882605,2023-05-29T23:58:02.605,0.980,0.018,-0.721,0.697
1685393882625,2023-05-29T23:58:02.625,1.000,0.018,-0.705,0.691
1685393882645,2023-05-29T23:58:02.645,1.020,0.018,-0.698,0.694
1685393882665,2023-05-29T23:58:02.665,1.040,-0.003,-0.697,0.693
1685393882685,2023-05-29T23:58:02.685,1.060,-0.023,-0.686,0.694
1685393882705,2023-05-29T23:58:02.705,1.080,-0.045,-0.679,0.699
1685393882725,2023-05-29T23:58:02.725,1.100,-0.067,-0.684,0.706
1685393882745,2023-05-29T23:58:02.745,1.120,-0.078,-0.680,0.703
1685393882765,2023-05-29T23:58:02.765,1.140,-0.090,-0.674,0.701
1685393882785,2023-05-29T23:58:02.785,1.160,-0.092,-0.684,0.712
1685393882805,2023-05-29T23:58:02.805,1.180,-0.078,-0.694,0.721
1685393882825,2023-05-29T23:58:02.825,1.200,-0.076,-0.696,0.720
1685393882845,2023-05-29T23:58:02.845,1.220,-0.053,-0.704,0.729
1685393882865,2023-05-29T23:58:02.865,1.240,-0.023,-0.702,0.745
1685393882885,2023-05-29T23:58:02.885,1.260,0.000,-0.694,0.749
1685393882905,2023-05-29T23:58:02.905,1.280,0.010,-0.703,0.745
1685393882925,2023-05-29T23:58:02.925,1.300,0.005,-0.714,0.738
1685393882945,2023-05-29T23:58:02.945,1.320,-0.013,-0.717,0.727
1685393882965,2023-05-29T23:58:02.965,1.340,-0.034,-0.703,0.724
1685393882985,2023-05-29T23:58:02.985,1.360,-0.052,-0.683,0.718
1685393883005,2023-05-29T23:58:03.005,1.380,-0.064,-0.671,0.698
1685393883025,2023-05-29T23:58:03.025,1.400,-0.073,-0.657,0.684
1685393883045,2023-05-29T23:58:03.045,1.420,-0.082,-0.634,0.680
