epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685393227865,2023-05-29T23:47:07.865,0.000,0.414,-0.694,0.532
1685393227885,2023-05-29T23:47:07.885,0.020,0.370,-0.705,0.512
1685393227905,2023-05-29T23:47:07.905,0.040,0.275,-0.708,0.500
1685393227925,2023-05-29T23:47:07.925,0.060,0.258,-0.716,0.509
1685393227945,2023-05-29T23:47:07.945,0.080,0.232,-0.698,0.477
1685393227965,2023-05-29T23:47:07.965,0.100,0.174,-0.714,0.488
1685393227985,2023-05-29T23:47:07.985,0.120,0.148,-0.718,0.519
1685393228005,2023-05-29T23:47:08.005,0.140,0.086,-0.728,0.500
1685393228025,2023-05-29T23:47:08.025,0.160,0.043,-0.745,0.483
1685393228045,2023-05-29T23:47:08.045,0.180,0.028,-0.762,0.473
1685393228065,2023-05-29T23:47:08.065,0.200,-0.038,-0.751,0.435
1685393228085,2023-05-29T23:47:08.085,0.220,-0.093,-0.751,0.429
1685393228105,2023-05-29T23:47:08.105,0.240,-0.072,-0.769,0.439
1685393228125,2023-05-29T23:47:08.125,0.260,-0.046,-0.782,0.423
1685393228145,2023-05-29T23:47:08.145,0.280,-0.038,-0.779,0.398
1685393228165,2023-05-29T23:47:08.165,0.300,-0.061,-0.789,0.378
1685393228185,2023-05-29T23:47:08.185,0.320,-0.030,-0.792,0.355
1685393228205,2023-05-29T23:47:08.205,0.340,0.026,-0.792,0.350
1685393228225,2023-05-29T23:47:08.225,0.360,0.037,-0.794,0.341
1685393228245,2023-05-29T23:47:08.245,0.380,0.016,-0.792,0.342
1685393228265,2023-05-29T23:47:08.265,0.400,0.030,-0.793,0.353
1685393228285,2023-05-29T23:47:08.285,0.420,0.027,-0.785,0.380
1685393228305,2023-05-29T23:47:08.305,0.440,-0.005,-0.788,0.395
1685393228325,2023-05-29T23:47:08.325,0.460,-0.048,-0.789,0.414
1685393228345,2023-05-29T23:47:08.345,0.480,-0.080,-0.781,0.420
1685393228365,2023-05-29T23:47:08.365,0.500,-0.101,-0.775,0.432
1685393228385,2023-05-29T23:47:08.385,0.520,-0.126,-0.774,0.441
1685393228405,2023-05-29T23:47:08.405,0.540,-0.164,-0.762,0.460
1685393228425,2023-05-29T23:47:08.425,0.560,-0.177,-0.753,0.488
1685393228445,2023-05-29T23:47:08.445,0.580,-0.179,-0.750,0.525
1685393228465,2023-05-29T23:47:08.465,0.600,-0.185,-0.734,0.559
1685393228485,2023-05-29T23:47:08.485,0.620,-0.202,-0.720,0.550
1685393228505,2023-05-29T23:47:08.505,0.640,-0.227,-0.716,0.566
1685393228525,2023-05-29T23:47:08.525,0.660,-0.252,-0.706,0.607
1685393228545,2023-05-29T23:47:08.545,0.680,-0.270,-0.689,0.621
1685393228565,2023-05-29T23:47:08.565,0.700,-0.286,-0.669,0.623
1685393228585,2023-05-29T23:47:08.585,0.720,-0.298,-0.669,0.637
1685393228605,2023-05-29T23:47:08.605,0.740,-0.307,-0.671,0.642
1685393228625,2023-05-29T23:47:08.625,0.760,-0.315,-0.659,0.647
1685393228645,2023-05-29T23:47:08.645,0.780,-0.318,-0.656,0.670
1685393228665,2023-05-29T23:47:08.665,0.800,-0.330,-0.657,0.683
1685393228685,2023-05-29T23:47:08.685,0.820,-0.332,-0.662,0.698
1685393228705,2023-05-29T23:47:08.705,0.840,-0.319,-0.659,0.718
