epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1685472433261,2023-05-30T21:47:13.261,0.000,-0.066,-0.735,0.650
1685472433281,2023-05-30T21:47:13.281,0.020,-0.085,-0.736,0.648
1685472433301,2023-05-30T21:47:13.301,0.040,-0.085,-0.737,0.640
1685472433321,2023-05-30T21:47:13.321,0.060,-0.077,-0.744,0.636
1685472433341,2023-05-30T21:47:13.341,0.080,-0.066,-0.743,0.632
1685472433361,2023-05-30T21:47:13.361,0.100,-0.085,-0.732,0.620
1685472433381,2023-05-30T21:47:13.381,0.120,-0.088,-0.740,0.624
1685472433401,2023-05-30T21:47:13.401,0.140,-0.080,-0.749,0.639
1685472433421,2023-05-30T21:47:13.421,0.160,-0.083,-0.750,0.642
1685472433441,2023-05-30T21:47:13.441,0.180,-0.081,-0.749,0.644
1685472433461,2023-05-30T21:47:13.461,0.200,-0.063,-0.743,0.657
1685472433481,2023-05-30T21:47:13.481,0.220,-0.073,-0.739,0.675
1685472433501,2023-05-30T21:47:13.501,0.240,-0.095,-0.740,0.680
1685472433521,2023-05-30T21:47:13.521,0.260,-0.086,-0.735,0.680
1685472433541,2023-05-30T21:47:13.541,0.280,-0.093,-0.727,0.675
1685472433561,2023-05-30T21:47:13.561,0.300,-0.116,-0.717,0.672
1685472433581,2023-05-30T21:47:13.581,0.320,-0.131,-0.710,0.665
1685472433601,2023-05-30T21:47:13.601,0.340,-0.150,-0.703,0.658
1685472433621,2023-05-30T21:47:13.621,0.360,-0.164,-0.698,0.651
1685472433641,2023-05-30T21:47:13.641,0.380,-0.173,-0.693,0.645
1685472433661,2023-05-30T21:47:13.661,0.400,-0.167,-0.690,0.648
1685472433681,2023-05-30T21:47:13.681,0.420,-0.159,-0.690,0.647
1685472433701,2023-05-30T21:47:13.701,0.440,-0.166,-0.687,0.652
1685472433721,2023-05-30T21:47:13.721,0.460,-0.160,-0.684,0.658
1685472433741,2023-05-30T21:47:13.741,0.480,-0.136,-0.683,0.660
1685472433761,2023-05-30T21:47:13.761,0.500,-0.137,-0.688,0.658
1685472433781,2023-05-30T21:47:13.781,0.520,-0.140,-0.697,0.659
1685472433801,2023-05-30T21:47:13.801,0.540,-0.134,-0.707,0.660
1685472433821,2023-05-30T21:47:13.821,0.560,-0.128,-0.717,0.665
1685472433841,2023-05-30T21:47:13.841,0.580,-0.128,-0.719,0.674
1685472433861,2023-05-30T21:47:13.861,0.600,-0.123,-0.717,0.686
1685472433881,2023-05-30T21:47:13.881,0.620,-0.109,-0.718,0.692
1685472433901,2023-05-30T21:47:13.901,0.640,-0.101,-0.719,0.700
1685472433921,2023-05-30T21:47:13.921,0.660,-0.086,-0.725,0.709
1685472433941,2023-05-30T21:47:13.941,0.680,-0.083,-0.725,0.717
1685472433961,2023-05-30T21:47:13.961,0.700,-0.093,-0.725,0.718
1685472433981,2023-05-30T21:47:13.981,0.720,-0.093,-0.722,0.722
1685472434001,2023-05-30T21:47:14.001,0.740,-0.078,-0.721,0.724
1685472434021,2023-05-30T21:47:14.021,0.760,-0.057,-0.722,0.726
1685472434041,2023-05-30T21:47:14.041,0.780,-0.077,-0.728,0.726
1685472434061,2023-05-30T21:47:14.061,0.800,-0.086,-0.740,0.721
1685472434081,2023-05-30T21:47:14.081,0.820,-0.081,-0.745,0.718
1685472434101,2023-05-30T21:47:14.101,0.840,-0.072,-0.755,0.729
1685472434121,2023-05-30T21:47:14.121,0.860,-0.062,-0.766,0.733
1685472434141,2023-05-30T21:47:14.141,0.880,-0.059,-0.776,0.734
1685472434161,2023-05-30T21:47:14.161,0.900,-0.063,-0.780,0.733
1685472434181,2023-05-30T21:47:14.181,0.920,-0.048,-0.792,0.740
1685472434201,2023-05-30T21:47:14.201,0.940,-0.028,-0.809,0.749
1685472434221,2023-05-30T21:47:14.221,0.960,-0.033,-0.817,0.746
1685472434241,2023-05-30T21:47:14.241,0.980,-0.012,-0.819,0.742
1685472434261,2023-05-30T21:47:14.261,1.000,0.020,-0.820,0.736
1685472434281,2023-05-30T21:47:14.281,1.020,0.027,-0.821,0.724
1685472434301,2023-05-30T21:47:14.301,1.040,0.034,-0.819,0.709
1685472434321,2023-05-30T21:47:14.321,1.060,0.030,-0.810,0.690
1685472434341,2023-05-30T21:47:14.341,1.080,0.034,-0.808,0.673
1685472434361,2023-05-30T21:47:14.361,1.100,0.035,-0.805,0.647
1685472434381,2023-05-30T21:47:14.381,1.120,0.024,-0.797,0.614
1685472434401,2023-05-30T21:47:14.401,1.140,0.032,-0.793,0.580
1685472434421,2023-05-30T21:47:14.421,1.160,0.019,-0.784,0.544
1685472434441,2023-05-30T21:47:14.441,1.180,0.003,-0.782,0.510
1685472434461,2023-05-30T21:47:14.461,1.200,0.001,-0.783,0.491
1685472434481,2023-05-30T21:47:14.481,1.220,-0.015,-0.777,0.478
1685472434501,2023-05-30T21:47:14.501,1.240,-0.027,-0.757,0.447
1685472434521,2023-05-30T21:47:14.521,1.260,-0.040,-0.737,0.424
1685472434541,2023-05-30T21:47:14.541,1.280,-0.035,-0.722,0.408
1685472434561,2023-05-30T21:47:14.561,1.300,-0.072,-0.696,0.395
1685472434581,2023-05-30T21:47:14.581,1.320,-0.121,-0.684,0.394
1685472434601,2023-05-30T21:47:14.601,1.340,-0.161,-0.686,0.404
1685472434621,2023-05-30T21:47:14.621,1.360,-0.209,-0.685,0.419
1685472434641,2023-05-30T21:47:14.641,1.380,-0.236,-0.676,0.421
1685472434661,2023-05-30T21:47:14.661,1.400,-0.266,-0.673,0.432
1685472434681,2023-05-30T21:47:14.681,1.420,-0.284,-0.692,0.444
1685472434701,2023-05-30T21:47:14.701,1.440,-0.292,-0.705,0.462
1685472434721,2023-05-30T21:47:14.721,1.460,-0.298,-0.702,0.477
1685472434741,2023-05-30T21:47:14.741,1.480,-0.307,-0.695,0.481
1685472434761,2023-05-30T21:47:14.761,1.500,-0.323,-0.689,0.498
1685472434781,2023-05-30T21:47:14.781,1.520,-0.325,-0.678,0.512
1685472434801,2023-05-30T21:47:14.801,1.540,-0.339,-0.688,0.532
1685472434821,2023-05-30T21:47:14.821,1.560,-0.360,-0.702,0.558
1685472434841,2023-05-30T21:47:14.841,1.580,-0.369,-0.701,0.579
1685472434861,2023-05-30T21:47:14.861,1.600,-0.379,-0.694,0.602
1685472434881,2023-05-30T21:47:14.881,1.620,-0.384,-0.698,0.615
1685472434901,2023-05-30T21:47:14.901,1.640,-0.361,-0.702,0.628
1685472434921,2023-05-30T21:47:14.921,1.660,-0.337,-0.700,0.639
1685472434941,2023-05-30T21:47:14.941,1.680,-0.327,-0.700,0.650
1685472434961,2023-05-30T21:47:14.961,1.700,-0.307,-0.698,0.665
1685472434981,2023-05-30T21:47:14.981,1.720,-0.294,-0.690,0.670
1685472435001,2023-05-30T21:47:15.001,1.740,-0.281,-0.690,0.674
1685472435021,2023-05-30T21:47:15.021,1.760,-0.247,-0.706,0.675
1685472435041,2023-05-30T21:47:15.041,1.780,-0.221,-0.714,0.673
1685472435061,2023-05-30T21:47:15.061,1.800,-0.217,-0.708,0.679
1685472435081,2023-05-30T21:47:15.081,1.820,-0.208,-0.708,0.688
1685472435101,2023-05-30T21:47:15.101,1.840,-0.208,-0.719,0.691
1685472435121,2023-05-30T21:47:15.121,1.860,-0.173,-0.712,0.686
1685472435141,2023-05-30T21:47:15.141,1.880,-0.119,-0.710,0.686
1685472435161,2023-05-30T21:47:15.161,1.900,-0.105,-0.716,0.694
1685472435181,2023-05-30T21:47:15.181,1.920,-0.093,-0.709,0.719
1685472435201,2023-05-30T21:47:15.201,1.940,-0.124,-0.693,0.759
1685472435221,2023-05-30T21:47:15.221,1.960,-0.154,-0.688,0.781
1685472435241,2023-05-30T21:47:15.241,1.980,-0.155,-0.696,0.789
1685472435261,2023-05-30T21:47:15.261,2.000,-0.140,-0.691,0.798
1685472435281,2023-05-30T21:47:15.281,2.020,-0.149,-0.674,0.798
1685472435301,2023-05-30T21:47:15.301,2.040,-0.180,-0.663,0.815
1685472435321,2023-05-30T21:47:15.321,2.060,-0.191,-0.663,0.814
1685472435341,2023-05-30T21:47:15.341,2.080,-0.179,-0.663,0.800
1685472435361,2023-05-30T21:47:15.361,2.100,-0.170,-0.650,0.809
1685472435381,2023-05-30T21:47:15.381,2.120,-0.183,-0.632,0.813
1685472435401,2023-05-30T21:47:15.401,2.140,-0.213,-0.608,0.819
1685472435421,2023-05-30T21:47:15.421,2.160,-0.235,-0.601,0.819
1685472435441,2023-05-30T21:47:15.441,2.180,-0.257,-0.612,0.807
1685472435461,2023-05-30T21:47:15.461,2.200,-0.240,-0.619,0.799
1685472435481,2023-05-30T21:47:15.481,2.220,-0.234,-0.592,0.809
1685472435501,2023-05-30T21:47:15.501,2.240,-0.266,-0.568,0.817
1685472435521,2023-05-30T21:47:15.521,2.260,-0.310,-0.555,0.813
1685472435541,2023-05-30T21:47:15.541,2.280,-0.313,-0.557,0.804
1685472435561,2023-05-30T21:47:15.561,2.300,-0.288,-0.554,0.787
1685472435581,2023-05-30T21:47:15.581,2.320,-0.273,-0.538,0.771
1685472435601,2023-05-30T21:47:15.601,2.340,-0.273,-0.517,0.760
1685472435621,2023-05-30T21:47:15.621,2.360,-0.293,-0.503,0.749
1685472435641,2023-05-30T21:47:15.641,2.380,-0.324,-0.503,0.752
1685472435661,2023-05-30T21:47:15.661,2.400,-0.346,-0.503,0.767
1685472435681,2023-05-30T21:47:15.681,2.420,-0.353,-0.490,0.781
1685472435701,2023-05-30T21:47:15.701,2.440,-0.325,-0.492,0.798
1685472435721,2023-05-30T21:47:15.721,2.460,-0.339,-0.507,0.811
1685472435741,2023-05-30T21:47:15.741,2.480,-0.307,-0.522,0.814
1685472435761,2023-05-30T21:47:15.761,2.500,-0.281,-0.519,0.823
1685472435781,2023-05-30T21:47:15.781,2.520,-0.281,-0.521,0.820
1685472435801,2023-05-30T21:47:15.801,2.540,-0.282,-0.517,0.821
1685472435821,2023-05-30T21:47:15.821,2.560,-0.246,-0.517,0.828
1685472435841,2023-05-30T21:47:15.841,2.580,-0.230,-0.518,0.826
